2025-02-07 09:36:45.86 | Guillaume | APP_v5.O.3.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-07 16:02:50.50 | User | APP_v5.P.0.xlsb | modImport:GL_Trans_Import_All |  | 1,5312 secondes

2025-02-07 16:02:50.55 | User | APP_v5.P.0.xlsb | modImport:GL_EJ_Recurrente_Import_All |  | 
2025-02-07 16:02:51.05 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary |  | 
2025-02-07 16:02:51.82 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary |  | 0,7734 secondes

2025-02-07 16:02:51.94 | User | APP_v5.P.0.xlsb | modImport:GL_EJ_Recurrente_Import_All |  | 0,8984 secondes

2025-02-07 16:02:52.16 | User | APP_v5.P.0.xlsb | modDev_Utils:SetTabOrder | wshGL_EJ | 
2025-02-07 16:02:52.24 | User | APP_v5.P.0.xlsb | modDev_Utils:SetTabOrder |  | 0,0898 secondes

2025-02-07 16:02:52.29 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 
2025-02-07 16:02:52.60 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 0,3164 secondes

2025-02-07 16:02:52.79 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date | 07-02-2025, 999, 15 | 
2025-02-07 16:02:56.74 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date |  | 3,9805 secondes

2025-02-07 16:02:58.36 | User | APP_v5.P.0.xlsb | wshGL_EJ:Worksheet_Activate |  | 5,5820 secondes

2025-02-07 16:03:03.93 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date | 2025-02-06, 999, 15 | 
2025-02-07 16:03:03.98 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date |  | 0,0625 secondes

2025-02-07 16:03:18.56 | User | APP_v5.P.0.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description | Frais financiers | 
2025-02-07 16:03:18.63 | User | APP_v5.P.0.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5140 | -1 | 
2025-02-07 16:03:18.68 | User | APP_v5.P.0.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description |  | 0,1250 secondes

2025-02-07 16:03:28.30 | User | APP_v5.P.0.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description | Encaisse | 
2025-02-07 16:03:28.35 | User | APP_v5.P.0.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 1000 | -1 | 
2025-02-07 16:03:28.40 | User | APP_v5.P.0.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description |  | 0,1094 secondes

2025-02-07 16:03:44.16 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Update |  | 
2025-02-07 16:03:44.23 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB |  | 
2025-02-07 16:03:45.13 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB |  | 0,9141 secondes

2025-02-07 16:03:45.19 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally |  | 
2025-02-07 16:03:45.24 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally - r = 10 | -1 | 
2025-02-07 16:03:46.28 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally - i = 9 | -1 | 
2025-02-07 16:03:47.37 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally - i = 10 | -1 | 
2025-02-07 16:03:47.45 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally |  | 2,2656 secondes

2025-02-07 16:03:47.54 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 
2025-02-07 16:03:47.77 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 0,2461 secondes

2025-02-07 16:03:49.92 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Update |  | 2,4141 secondes

2025-02-07 16:04:14.12 | User | APP_v5.P.0.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description | Frais financiers | 
2025-02-07 16:04:14.18 | User | APP_v5.P.0.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5140 | -1 | 
2025-02-07 16:04:14.23 | User | APP_v5.P.0.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description |  | 0,1250 secondes

2025-02-07 16:04:24.12 | User | APP_v5.P.0.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description | Encaisse | 
2025-02-07 16:04:24.17 | User | APP_v5.P.0.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 1000 | -1 | 
2025-02-07 16:04:24.23 | User | APP_v5.P.0.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description |  | 0,1250 secondes

2025-02-07 16:04:30.78 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Update |  | 
2025-02-07 16:04:30.84 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB |  | 
2025-02-07 16:04:31.70 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB |  | 0,8672 secondes

2025-02-07 16:04:31.75 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally |  | 
2025-02-07 16:04:31.80 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally - r = 10 | -1 | 
2025-02-07 16:04:32.92 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally - i = 9 | -1 | 
2025-02-07 16:04:34.03 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally - i = 10 | -1 | 
2025-02-07 16:04:34.09 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally |  | 2,3516 secondes

2025-02-07 16:04:34.18 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 
2025-02-07 16:04:34.41 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 0,2383 secondes

2025-02-07 16:04:36.60 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Update |  | 2,4297 secondes

2025-02-07 16:04:46.57 | User | APP_v5.P.0.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description | Salaires | 
2025-02-07 16:04:46.64 | User | APP_v5.P.0.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5000 | -1 | 
2025-02-07 16:04:46.69 | User | APP_v5.P.0.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description |  | 0,1289 secondes

2025-02-07 16:04:57.46 | User | APP_v5.P.0.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description | Encaisse | 
2025-02-07 16:04:57.53 | User | APP_v5.P.0.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 1000 | -1 | 
2025-02-07 16:04:57.59 | User | APP_v5.P.0.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description |  | 0,1328 secondes

2025-02-07 16:05:01.34 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Update |  | 
2025-02-07 16:05:01.39 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB |  | 
2025-02-07 16:05:02.16 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB |  | 0,7734 secondes

2025-02-07 16:05:02.21 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally |  | 
2025-02-07 16:05:02.27 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally - r = 10 | -1 | 
2025-02-07 16:05:03.40 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally - i = 9 | -1 | 
2025-02-07 16:05:04.50 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally - i = 10 | -1 | 
2025-02-07 16:05:04.59 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally |  | 2,3789 secondes

2025-02-07 16:05:04.66 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 
2025-02-07 16:05:04.89 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 0,2383 secondes

2025-02-07 16:05:06.53 | User | APP_v5.P.0.xlsb | modGL_EJ:GL_EJ_Update |  | 1,8711 secondes

2025-02-07 16:05:16.58 | User | APP_v5.P.0.xlsb | wshENC_Saisie:Worksheet_Activate |  | 
2025-02-07 16:05:16.65 | User | APP_v5.P.0.xlsb | modImport:Client_List_Import_All |  | 
2025-02-07 16:05:17.38 | User | APP_v5.P.0.xlsb | modImport:ResizeTable |  | 
2025-02-07 16:05:17.44 | User | APP_v5.P.0.xlsb | modImport:ResizeTable |  | 0,0664 secondes

2025-02-07 16:05:17.49 | User | APP_v5.P.0.xlsb | modImport:ApplyFormatting |  | 
2025-02-07 16:05:17.54 | User | APP_v5.P.0.xlsb | modImport:ApplyFormatting |  | 0,0625 secondes

2025-02-07 16:05:17.65 | User | APP_v5.P.0.xlsb | modImport:Client_List_Import_All |  | 0,1719 secondes

2025-02-07 16:05:17.71 | User | APP_v5.P.0.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 
2025-02-07 16:05:18.31 | User | APP_v5.P.0.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 0,6055 secondes

2025-02-07 16:05:18.36 | User | APP_v5.P.0.xlsb | modImport:FAC_Détails_Import_All |  | 
2025-02-07 16:05:19.21 | User | APP_v5.P.0.xlsb | modImport:FAC_Détails_Import_All |  | 0,8555 secondes

2025-02-07 16:05:19.27 | User | APP_v5.P.0.xlsb | modImport:FAC_Entête_Import_All |  | 
2025-02-07 16:05:19.82 | User | APP_v5.P.0.xlsb | modImport:FAC_Entête_Import_All |  | 0,5625 secondes

2025-02-07 16:05:19.88 | User | APP_v5.P.0.xlsb | modImport:ENC_Détails_Import_All |  | 
2025-02-07 16:05:20.36 | User | APP_v5.P.0.xlsb | modImport:ENC_Détails_Import_All |  | 0,4922 secondes

2025-02-07 16:05:20.41 | User | APP_v5.P.0.xlsb | modImport:ENC_Entête_Import_All |  | 
2025-02-07 16:05:20.94 | User | APP_v5.P.0.xlsb | modImport:ENC_Entête_Import_All |  | 0,5352 secondes

2025-02-07 16:05:20.99 | User | APP_v5.P.0.xlsb | modImport:GL_Trans_Import_All |  | 
2025-02-07 16:05:22.00 | User | APP_v5.P.0.xlsb | modImport:GL_Trans_Import_All |  | 2,0195 secondes

2025-02-07 16:05:23.10 | User | APP_v5.P.0.xlsb | modDev_Utils:SetTabOrder | wshENC_Saisie | 
2025-02-07 16:05:23.18 | User | APP_v5.P.0.xlsb | modDev_Utils:SetTabOrder |  | 0,0820 secondes

2025-02-07 16:05:23.23 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes |  | 
2025-02-07 16:05:23.30 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes |  | 0,0859 secondes

2025-02-07 16:05:23.52 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date | 07-02-2025, 30, 0 | 
2025-02-07 16:05:25.63 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date |  | 2,1211 secondes

2025-02-07 16:05:27.48 | User | APP_v5.P.0.xlsb | wshENC_Saisie:Worksheet_Activate |  | 3,9805 secondes

2025-02-07 16:05:35.61 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date | 2025-02-07, 30, 0 | 
2025-02-07 16:05:35.67 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date |  | 0,0625 secondes

2025-02-07 16:06:57.19 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes |  | 
2025-02-07 16:06:57.30 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes |  | 0,1172 secondes

2025-02-07 16:06:57.34 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Get_OS_Invoices |  | 
2025-02-07 16:06:57.45 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Get_OS_Invoices_With_AF |  | 
2025-02-07 16:06:57.86 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Get_OS_Invoices_With_AF |  | 0,4141 secondes

2025-02-07 16:06:57.90 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Add_Check_Boxes |  | 
2025-02-07 16:06:57.95 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Add_Check_Boxes |  | 0,0547 secondes

2025-02-07 16:06:58.00 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Get_OS_Invoices |  | 0,1055 secondes

2025-02-07 16:07:10.46 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes |  | 
2025-02-07 16:07:10.56 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes |  | 0,1055 secondes

2025-02-07 16:07:10.61 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Get_OS_Invoices |  | 
2025-02-07 16:07:10.72 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Get_OS_Invoices_With_AF |  | 
2025-02-07 16:07:11.27 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Get_OS_Invoices_With_AF |  | 0,5547 secondes

2025-02-07 16:07:11.50 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Add_Check_Boxes |  | 
2025-02-07 16:07:11.60 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Add_Check_Boxes |  | 0,1133 secondes

2025-02-07 16:07:11.65 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Get_OS_Invoices |  | 0,1641 secondes

2025-02-07 16:07:32.79 | User | APP_v5.P.0.xlsb | modENC_Saisie:MAJ_Encaissement |  | 
2025-02-07 16:07:32.86 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Add_DB_Entete |  | 
2025-02-07 16:07:33.70 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Add_DB_Entete |  | 0,8516 secondes

2025-02-07 16:07:33.75 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Add_Locally_Entete |  | 
2025-02-07 16:07:34.71 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Add_Locally_Entete |  | 0,9648 secondes

2025-02-07 16:07:34.77 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Add_DB_Details |  | 
2025-02-07 16:07:35.55 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Add_DB_Details |  | 0,7930 secondes

2025-02-07 16:07:35.61 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Add_Locally_Details |  | 
2025-02-07 16:07:36.33 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Add_Locally_Details |  | 0,7266 secondes

2025-02-07 16:07:36.38 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Update_DB_Comptes_Clients |  | 
2025-02-07 16:07:37.19 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Update_DB_Comptes_Clients |  | 0,8164 secondes

2025-02-07 16:07:37.24 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Update_Locally_Comptes_Clients |  | 
2025-02-07 16:07:37.42 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Update_Locally_Comptes_Clients |  | 0,1875 secondes

2025-02-07 16:07:37.65 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_GL_Posting_DB |  | 
2025-02-07 16:07:38.50 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_GL_Posting_DB |  | 0,8594 secondes

2025-02-07 16:07:38.55 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_GL_Posting_Locally |  | 
2025-02-07 16:07:40.75 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_GL_Posting_Locally |  | 2,2031 secondes

2025-02-07 16:07:43.07 | User | APP_v5.P.0.xlsb | modENC_Saisie:Encaissement_Add_New |  | 
2025-02-07 16:07:43.14 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Clear_Cells |  | 
2025-02-07 16:07:43.47 | User | APP_v5.P.0.xlsb | modENC_Saisie:ENC_Clear_Cells |  | 0,3398 secondes

2025-02-07 16:07:43.52 | User | APP_v5.P.0.xlsb | modENC_Saisie:Encaissement_Add_New |  | 0,3906 secondes

2025-02-07 16:07:43.58 | User | APP_v5.P.0.xlsb | modENC_Saisie:MAJ_Encaissement |  | 0,4492 secondes

2025-02-07 16:07:46.49 | User | APP_v5.P.0.xlsb | wshGL_BV:Worksheet_Activate |  | 
2025-02-07 16:07:46.54 | User | APP_v5.P.0.xlsb | modImport:GL_Trans_Import_All |  | 
2025-02-07 16:07:48.64 | User | APP_v5.P.0.xlsb | modImport:GL_Trans_Import_All |  | 2,1094 secondes

2025-02-07 16:07:48.96 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date | , 999, 15 | 
2025-02-07 16:07:49.01 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date |  | 0,0586 secondes

2025-02-07 16:07:49.16 | User | APP_v5.P.0.xlsb | modGL_BV:GL_Trial_Balance_Build | GL_BV 2025-07-02 | 
2025-02-07 16:07:49.39 | User | APP_v5.P.0.xlsb | modGL_Stuff:GL_Get_Account_Trans_AF |  - De 2024-07-31 à 2025-07-02 | 
2025-02-07 16:07:50.73 | User | APP_v5.P.0.xlsb | modGL_Stuff:GL_Get_Account_Trans_AF |  | 1,3438 secondes

2025-02-07 16:07:54.84 | User | APP_v5.P.0.xlsb | modGL_BV:GL_BV_Display_TB_Totals |  | 
2025-02-07 16:07:54.95 | User | APP_v5.P.0.xlsb | modGL_BV:GL_BV_Display_TB_Totals |  | 0,1211 secondes

2025-02-07 16:07:55.02 | User | APP_v5.P.0.xlsb | modGL_BV:GL_BV_Display_TB_Totals |  | 
2025-02-07 16:07:55.13 | User | APP_v5.P.0.xlsb | modGL_BV:GL_BV_Display_TB_Totals |  | 0,1172 secondes

2025-02-07 16:07:55.95 | User | APP_v5.P.0.xlsb | modGL_BV:GL_Trial_Balance_Build |  | 0,9414 secondes

2025-02-07 16:07:56.03 | User | APP_v5.P.0.xlsb | wshGL_BV:Worksheet_Activate |  | 1,0234 secondes

2025-02-07 16:08:01.79 | User | APP_v5.P.0.xlsb | modGL_Stuff:GL_BV_Effacer_Zone_Et_Shape |  | 
2025-02-07 16:08:01.93 | User | APP_v5.P.0.xlsb | modGL_Stuff:GL_BV_Effacer_Zone_Et_Shape |  | 0,1562 secondes

2025-02-07 16:08:02.05 | User | APP_v5.P.0.xlsb | modGL_BV:GL_BV_Display_Trans_For_Selected_Account | 1000 De 2024-07-31 à 2025-02-07 | 
2025-02-07 16:09:22.10 | User | APP_v5.P.0.xlsb | modGL_Stuff:GL_BV_Ajouter_Shape_Retour |  | 
2025-02-07 16:09:22.18 | User | APP_v5.P.0.xlsb | modGL_Stuff:GL_BV_Ajouter_Shape_Retour |  | 0,0938 secondes

2025-02-07 16:09:22.38 | User | APP_v5.P.0.xlsb | modGL_BV:GL_BV_Display_Trans_For_Selected_Account |  | 0,2852 secondes

2025-02-07 16:09:29.28 | User | APP_v5.P.0.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 
2025-02-07 16:09:29.36 | User | APP_v5.P.0.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 0,0820 secondes

2025-02-07 16:09:30.65 | User | APP_v5.P.0.xlsb | modMenu:SauvegarderEtSortirApplication |  | 
2025-02-07 16:09:33.15 | User | APP_v5.P.0.xlsb | modMenu:Delete_User_Active_File |  | 
2025-02-07 16:09:33.32 | User | APP_v5.P.0.xlsb | modMenu:Delete_User_Active_File |  | 0,1797 secondes

2025-02-07 16:09:33.38 | User | APP_v5.P.0.xlsb | ----- Session terminée NORMALEMENT (modMenu:SauvegarderEtSortirApplication) ----- |  | 

2025-02-07 16:23:38.22 | User | APP_v5.P.0.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-07 16:23:38.29 | User | APP_v5.P.0.xlsb | Validation d'accès serveur terminée |  | 0,0078 secondes

2025-02-07 16:23:38.34 | User | APP_v5.P.0.xlsb | modAppli:CreateUserActiveFile |  | 
2025-02-07 16:23:38.44 | User | APP_v5.P.0.xlsb | modAppli:CreateUserActiveFile |  | 0,1055 secondes

2025-02-07 16:23:38.49 | User | APP_v5.P.0.xlsb | modAppli:SetupUserDateFormat |  | 
2025-02-07 16:23:38.54 | User | APP_v5.P.0.xlsb | modAppli:SetupUserDateFormat |  | 0,0547 secondes

2025-02-07 16:23:38.59 | User | APP_v5.P.0.xlsb | modAppli:BackupMasterFile |  | 
2025-02-07 16:23:39.07 | User | APP_v5.P.0.xlsb | modAppli:BackupMasterFile |  | 0,4922 secondes

2025-02-07 16:23:39.12 | User | APP_v5.P.0.xlsb | modAppli:WriteInfoOnMainMenu |  | 
2025-02-07 16:23:39.35 | User | APP_v5.P.0.xlsb | modAppli:WriteInfoOnMainMenu |  | 0,2305 secondes

2025-02-07 16:23:39.45 | User | APP_v5.P.0.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 
2025-02-07 16:23:39.50 | User | APP_v5.P.0.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 0,0586 secondes

2025-02-07 16:23:39.55 | User | APP_v5.P.0.xlsb | Erreur dans modAppli:CodeEssentielDepart : Un classeur doit contenir au moins une feuille visible. 

Pour masquer, supprimer ou déplacer les feuilles sélectionnées, insérez d'abord une nouvelle feuille ou affichez une feuille masquée. | 59019,55 | 
2025-02-07 16:23:48.90 | User | APP_v5.P.0.xlsb | modMenu:menuTEC_Click |  | 
2025-02-07 16:23:49.00 | User | APP_v5.P.0.xlsb | modMenu:menuTEC_Click |  | 0,1094 secondes

2025-02-07 16:23:49.97 | User | APP_v5.P.0.xlsb | modMENU_TEC:SaisieHeures_Click |  | 
2025-02-07 16:23:50.09 | User | APP_v5.P.0.xlsb | modMENU_TEC:SaisieHeures_Click |  | 0,1289 secondes

2025-02-07 16:23:50.15 | User | APP_v5.P.0.xlsb | ufSaisieHeures:UserForm_Activate |  | 
2025-02-07 16:23:50.20 | User | APP_v5.P.0.xlsb | modImport:Client_List_Import_All |  | 
2025-02-07 16:23:50.64 | User | APP_v5.P.0.xlsb | modImport:ResizeTable |  | 
2025-02-07 16:23:50.69 | User | APP_v5.P.0.xlsb | modImport:ResizeTable |  | 0,0547 secondes

2025-02-07 16:23:50.73 | User | APP_v5.P.0.xlsb | modImport:ApplyFormatting |  | 
2025-02-07 16:23:50.80 | User | APP_v5.P.0.xlsb | modImport:ApplyFormatting |  | 0,0898 secondes

2025-02-07 16:23:50.92 | User | APP_v5.P.0.xlsb | modImport:Client_List_Import_All |  | 0,1914 secondes

2025-02-07 16:23:50.97 | User | APP_v5.P.0.xlsb | modImport:TEC_Import_All |  | 
2025-02-07 16:23:51.65 | User | APP_v5.P.0.xlsb | modImport:TEC_Import_All |  | 0,6914 secondes

2025-02-07 16:23:51.73 | User | APP_v5.P.0.xlsb | ufSaisieHeures:UserForm_Activate |  | 0,7734 secondes

2025-02-07 16:23:53.29 | User | APP_v5.P.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 
2025-02-07 16:23:53.34 | User | APP_v5.P.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 0,0625 secondes

2025-02-07 16:23:59.16 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 
2025-02-07 16:23:59.22 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date | 2025-02-07, 600, 15 | 
2025-02-07 16:23:59.27 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date |  | 0,0586 secondes

2025-02-07 16:23:59.34 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 0,1250 secondes

2025-02-07 16:23:59.39 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 
2025-02-07 16:23:59.46 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/02-07-2025 | 
2025-02-07 16:23:59.58 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1289 secondes

2025-02-07 16:23:59.63 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/02-07-2025 | 
2025-02-07 16:23:59.69 | User | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-07 16:23:59.74 | User | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-07 16:23:59.79 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-07 16:23:59.96 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1797 secondes

2025-02-07 16:24:00.01 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-07 16:24:00.14 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1406 secondes

2025-02-07 16:24:00.19 | User | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1836 secondes

2025-02-07 16:24:00.23 | User | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-07 16:24:00.40 | User | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1719 secondes

2025-02-07 16:24:00.45 | User | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-07 16:24:00.58 | User | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,1406 secondes

2025-02-07 16:24:00.63 | User | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,1875 secondes

2025-02-07 16:24:00.78 | User | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/02-07-2025 | 0,3320 secondes

2025-02-07 16:24:00.82 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 0,3828 secondes

2025-02-07 16:24:30.41 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | A | 
2025-02-07 16:24:30.47 | User | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0703 secondes

2025-02-07 16:24:30.58 | User | APP_v5.P.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-07 16:24:30.68 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | z_Administratif_Autres non chargeables | 
2025-02-07 16:24:30.72 | User | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0547 secondes

