2025-02-20 06:25:56.35 | Guillaume | APP_v6.A.1.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-20 08:39:19.56 | vgervais | APP_v6.A.1.xlsb | modAppli:CreateUserActiveFile |  | 0,0742 secondes

2025-02-20 08:39:19.59 | vgervais | APP_v6.A.1.xlsb | modAppli:SetupUserDateFormat |  | 
2025-02-20 08:39:19.63 | vgervais | APP_v6.A.1.xlsb | modAppli:SetupUserDateFormat |  | 0,0430 secondes

2025-02-20 08:39:19.67 | vgervais | APP_v6.A.1.xlsb | modAppli:BackupMasterFile |  | 
2025-02-20 08:39:20.00 | vgervais | APP_v6.A.1.xlsb | modAppli:BackupMasterFile |  | 0,3398 secondes

2025-02-20 08:39:20.04 | vgervais | APP_v6.A.1.xlsb | modAppli:WriteInfoOnMainMenu |  | 
2025-02-20 08:39:20.09 | vgervais | APP_v6.A.1.xlsb | modAppli:WriteInfoOnMainMenu |  | 0,0586 secondes

2025-02-20 08:39:20.13 | vgervais | APP_v6.A.1.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 
2025-02-20 08:39:20.17 | vgervais | APP_v6.A.1.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 0,0391 secondes

2025-02-20 08:39:20.21 | vgervais | APP_v6.A.1.xlsb | modAppli:CodeEssentielDepart |  | 0,8125 secondes

2025-02-20 08:39:25.31 | vgervais | APP_v6.A.1.xlsb | modMenu:menuTEC_Click |  | 
2025-02-20 08:39:25.38 | vgervais | APP_v6.A.1.xlsb | modMenu:menuTEC_Click |  | 0,0703 secondes

2025-02-20 08:39:30.33 | vgervais | APP_v6.A.1.xlsb | modMENU_TEC:SaisieHeures_Click |  | 
2025-02-20 08:39:30.41 | vgervais | APP_v6.A.1.xlsb | modMENU_TEC:SaisieHeures_Click |  | 0,0879 secondes

2025-02-20 08:39:30.45 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:UserForm_Activate |  | 
2025-02-20 08:39:30.49 | vgervais | APP_v6.A.1.xlsb | modImport:Client_List_Import_All |  | 
2025-02-20 08:39:30.76 | vgervais | APP_v6.A.1.xlsb | modImport:ResizeTable |  | 
2025-02-20 08:39:30.80 | vgervais | APP_v6.A.1.xlsb | modImport:ResizeTable |  | 0,0391 secondes

2025-02-20 08:39:30.84 | vgervais | APP_v6.A.1.xlsb | modImport:ApplyFormatting |  | 
2025-02-20 08:39:30.87 | vgervais | APP_v6.A.1.xlsb | modImport:ApplyFormatting |  | 0,0352 secondes

2025-02-20 08:39:30.96 | vgervais | APP_v6.A.1.xlsb | modImport:Client_List_Import_All |  | 0,4805 secondes

2025-02-20 08:39:30.00 | vgervais | APP_v6.A.1.xlsb | modImport:TEC_Import_All |  | 
2025-02-20 08:39:31.51 | vgervais | APP_v6.A.1.xlsb | modImport:TEC_Import_All |  | 0,5117 secondes

2025-02-20 08:39:31.55 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:UserForm_Activate |  | 1,1055 secondes

2025-02-20 08:39:39.13 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 
2025-02-20 08:39:39.17 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 0,0469 secondes

2025-02-20 08:39:42.59 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | aut | 
2025-02-20 08:39:42.64 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0527 secondes

2025-02-20 08:39:42.79 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-20 08:39:42.86 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client | z_Administratif_Autres non chargeables | 
2025-02-20 08:39:42.89 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0371 secondes

2025-02-20 08:39:42.93 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client | 5 | 
2025-02-20 08:39:42.96 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0410 secondes

2025-02-20 08:39:43.00 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,2168 secondes

2025-02-20 08:39:43.04 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client | z_Administratif_Autres non chargeables | 
2025-02-20 08:39:43.08 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0430 secondes

2025-02-20 08:39:43.12 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | z_Administratif_Autres non chargeables | 
2025-02-20 08:39:43.15 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0391 secondes

2025-02-20 08:40:51.51 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Suivis/dossiers/planning  +  | 
2025-02-20 08:40:51.56 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0566 secondes

2025-02-20 08:40:52.41 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 
2025-02-20 08:40:52.44 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Complete_Date | 20-02-2025, 600, 15 | 
2025-02-20 08:40:52.48 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Complete_Date |  | 0,0430 secondes

2025-02-20 08:40:52.53 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 0,1367 secondes

2025-02-20 08:40:52.58 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 
2025-02-20 08:40:52.62 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/20-02-2025 | 
2025-02-20 08:40:52.71 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0977 secondes

2025-02-20 08:40:52.75 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/20-02-2025 | 
2025-02-20 08:40:52.79 | vgervais | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-20 08:40:52.83 | vgervais | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-20 08:40:52.87 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-20 08:40:52.99 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1250 secondes

2025-02-20 08:40:53.03 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-20 08:40:53.13 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1035 secondes

2025-02-20 08:40:53.17 | vgervais | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3438 secondes

2025-02-20 08:40:53.20 | vgervais | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-20 08:40:53.30 | vgervais | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1035 secondes

2025-02-20 08:40:53.34 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-20 08:40:53.40 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0645 secondes

2025-02-20 08:40:53.43 | vgervais | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6582 secondes

2025-02-20 08:40:53.53 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/20-02-2025 | 0,7871 secondes

2025-02-20 08:40:53.57 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 0,9980 secondes

2025-02-20 08:41:04.09 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Suivis/dossiers/planning  + Signature Desj | 
2025-02-20 08:41:04.14 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0527 secondes

2025-02-20 08:41:05.02 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 
2025-02-20 08:41:09.05 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .5 | 
2025-02-20 08:41:09.10 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0488 secondes

2025-02-20 08:41:09.14 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit | 0,50 | 
2025-02-20 08:41:09.17 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0410 secondes

2025-02-20 08:41:10.67 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 
2025-02-20 08:41:10.71 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 0,0391 secondes

2025-02-20 08:41:12.53 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-20 08:41:12.57 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-20 08:41:12.61 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client | z_Administratif_Autres non chargeables | 
2025-02-20 08:41:12.64 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0410 secondes

2025-02-20 08:41:12.68 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-20 08:41:13.33 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,6562 secondes

2025-02-20 08:41:13.37 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-20 08:41:13.43 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0664 secondes

2025-02-20 08:41:13.47 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/2025-02-20 | 
2025-02-20 08:41:13.58 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1172 secondes

2025-02-20 08:41:13.62 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-20 | 
2025-02-20 08:41:13.66 | vgervais | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-20 08:41:13.70 | vgervais | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-20 08:41:13.75 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-20 08:41:13.89 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1484 secondes

2025-02-20 08:41:13.93 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-20 08:41:14.03 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0996 secondes

2025-02-20 08:41:14.07 | vgervais | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3770 secondes

2025-02-20 08:41:14.11 | vgervais | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-20 08:41:14.24 | vgervais | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1289 secondes

2025-02-20 08:41:14.28 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-20 08:41:14.33 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0566 secondes

2025-02-20 08:41:14.37 | vgervais | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,7188 secondes

2025-02-20 08:41:14.46 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-20 | 0,8516 secondes

2025-02-20 08:41:14.50 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 1,9336 secondes

2025-02-20 08:41:14.54 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,0117 secondes

2025-02-20 08:41:16.09 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 0 | 
2025-02-20 08:41:16.13 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-20 08:41:16.18 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4243 | -1 | 
2025-02-20 08:41:16.21 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0879 secondes

2025-02-20 08:41:16.28 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4244] |  | 0,1914 secondes

2025-02-20 08:41:17.08 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,50 | 
2025-02-20 08:41:17.12 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0410 secondes

2025-02-20 08:41:17.15 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit | 0,50 | 
2025-02-20 08:41:17.19 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0410 secondes

2025-02-20 08:41:19.81 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,6 | 
2025-02-20 08:41:19.86 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0449 secondes

2025-02-20 08:41:19.91 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit | 0,60 | 
2025-02-20 08:41:19.95 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0410 secondes

2025-02-20 08:41:21.01 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:cmdUpdate_Click | 4244 | 
2025-02-20 08:41:21.05 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-20 08:41:21.09 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4244 | 
2025-02-20 08:41:21.74 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4244 | 0,6543 secondes

2025-02-20 08:41:21.78 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4244 | 
2025-02-20 08:41:21.81 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-20 08:41:21.86 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4243 | -1 | 
2025-02-20 08:41:21.90 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0859 secondes

2025-02-20 08:41:21.97 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4244 | 0,2031 secondes

2025-02-20 08:41:22.01 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/20-02-2025 | 
2025-02-20 08:41:22.10 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0938 secondes

2025-02-20 08:41:22.14 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/20-02-2025 | 
2025-02-20 08:41:22.18 | vgervais | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-20 08:41:22.21 | vgervais | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-20 08:41:22.25 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-20 08:41:22.37 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1191 secondes

2025-02-20 08:41:22.41 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-20 08:41:22.50 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0957 secondes

2025-02-20 08:41:22.54 | vgervais | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3262 secondes

2025-02-20 08:41:22.57 | vgervais | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-20 08:41:22.68 | vgervais | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1113 secondes

2025-02-20 08:41:22.72 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-20 08:41:22.77 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0566 secondes

2025-02-20 08:41:22.81 | vgervais | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6348 secondes

2025-02-20 08:41:22.90 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/20-02-2025 | 0,7676 secondes

2025-02-20 08:41:22.94 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 1,8965 secondes

2025-02-20 08:41:22.98 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 1,9727 secondes

2025-02-20 08:41:28.79 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | techva | 
2025-02-20 08:41:28.83 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0430 secondes

2025-02-20 08:41:28.99 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-20 08:41:29.06 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client | Groupe Coalitech Inc. [Techvac Équipement] Environnement | 
2025-02-20 08:41:29.10 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0449 secondes

2025-02-20 08:41:29.13 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client | 1739 | 
2025-02-20 08:41:29.17 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0391 secondes

2025-02-20 08:41:29.21 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,2227 secondes

2025-02-20 08:41:29.24 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client | Groupe Coalitech Inc. [Techvac Équipement] Environnement | 
2025-02-20 08:41:29.28 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0430 secondes

2025-02-20 08:41:29.32 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Groupe Coalitech Inc. [Techvac Équipement] | 
2025-02-20 08:41:29.36 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0430 secondes

2025-02-20 08:41:40.02 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Modifier organigramme | 
2025-02-20 08:41:40.08 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0586 secondes

2025-02-20 08:41:43.56 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .3 | 
2025-02-20 08:41:43.60 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0527 secondes

2025-02-20 08:41:43.64 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit | 0,30 | 
2025-02-20 08:41:43.69 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0508 secondes

2025-02-20 08:41:48.42 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Modifier organigramme + courriel | 
2025-02-20 08:41:48.46 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0469 secondes

2025-02-20 08:41:48.57 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-20 08:41:48.61 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-20 08:41:48.65 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client | Groupe Coalitech Inc. [Techvac Équipement] | 
2025-02-20 08:41:48.69 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0469 secondes

2025-02-20 08:41:48.73 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-20 08:41:49.41 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,6875 secondes

2025-02-20 08:41:49.45 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-20 08:41:49.52 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0723 secondes

2025-02-20 08:41:49.55 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/2025-02-20 | 
2025-02-20 08:41:49.64 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0879 secondes

2025-02-20 08:41:49.68 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-20 | 
2025-02-20 08:41:49.72 | vgervais | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-20 08:41:49.76 | vgervais | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-20 08:41:49.80 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-20 08:41:49.94 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1484 secondes

2025-02-20 08:41:49.99 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-20 08:41:50.08 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0957 secondes

2025-02-20 08:41:50.13 | vgervais | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3730 secondes

2025-02-20 08:41:50.16 | vgervais | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-20 08:41:50.29 | vgervais | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1289 secondes

2025-02-20 08:41:50.33 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-20 08:41:50.37 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0527 secondes

2025-02-20 08:41:50.41 | vgervais | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6934 secondes

2025-02-20 08:41:50.51 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-20 | 0,8320 secondes

2025-02-20 08:41:50.54 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 1,9375 secondes

2025-02-20 08:41:50.58 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,0078 secondes

2025-02-20 09:38:29.79 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | carl paqui | 
2025-02-20 09:38:29.83 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0430 secondes

2025-02-20 09:38:30.95 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9241-7344 Québec Inc. [Carl Paquin] | 
2025-02-20 09:38:30.98 | GuillaumeCharron | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0312 secondes

2025-02-20 09:38:31.01 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 9241-7344 Québec Inc. [Carl Paquin] | 
2025-02-20 09:38:31.03 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0273 secondes

2025-02-20 09:39:13.08 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | révision de ctb de 9241, fiducie et 9512 + planification fiscale de fin d'année | 
2025-02-20 09:39:13.12 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0430 secondes

2025-02-20 09:39:20.53 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 2.75 | 
2025-02-20 09:39:20.56 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0312 secondes

2025-02-20 09:39:20.59 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit | 2,75 | 
2025-02-20 09:39:20.61 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0273 secondes

2025-02-20 09:39:22.15 | GuillaumeCharron | APP_v6.A.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
