User|20240918_085854|Clients_v2.5.xlsm|***** Début de session - Workbook_Open *****|||
User|20240918_091203|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091203|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091203|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1250 secondes|
User|20240918_091203|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091204|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1094 secondes|
User|20240918_091204|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,4961 secondes|Campeau Vinet Gauthier Comptables Professionnels Agréés Inc. [Luc Vinet]
User|20240918_091204|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7148 secondes|
User|20240918_091208|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091209|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1562 secondes|
User|20240918_091209|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091209|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091209|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091209|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1016 secondes|
User|20240918_091209|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091209|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1055 secondes|
User|20240918_091209|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,4844 secondes|Les Entreprises François Doré Inc. [François Doré]
User|20240918_091209|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,6875 secondes|
User|20240918_091212|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091212|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_091212|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091212|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091212|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091213|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_091213|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091213|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_091213|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5586 secondes|Aménagement Extérieur Québec Synthek Inc. [Vincent Guérin]
User|20240918_091213|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7500 secondes|
User|20240918_091216|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091217|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1484 secondes|
User|20240918_091217|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091217|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091217|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091217|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091217|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091217|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091217|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5000 secondes|Restaurant l'Étoile de Mascouche Inc. [Georges Spiropulos]
User|20240918_091217|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,6875 secondes|
User|20240918_091221|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091221|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1445 secondes|
User|20240918_091221|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091221|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091221|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091221|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1250 secondes|
User|20240918_091221|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091222|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1250 secondes|
User|20240918_091222|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5234 secondes|Vitres d'autos Piedmont/St-Sauveur Inc. [Groupe Magnan]
User|20240918_091222|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7070 secondes|
User|20240918_091226|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091226|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1250 secondes|
User|20240918_091226|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091226|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091226|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091226|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1289 secondes|
User|20240918_091226|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091226|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_091226|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,4961 secondes|2329-9308 Québec Inc. [Suzie Desrosiers]
User|20240918_091226|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,6953 secondes|
User|20240918_091229|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091229|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_091229|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091230|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091230|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091230|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_091230|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091230|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1328 secondes|
User|20240918_091230|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5352 secondes|Groupe ERP Produits Professionnelles Ltée [Pratika Santé]
User|20240918_091230|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7383 secondes|
User|20240918_091234|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091234|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1523 secondes|
User|20240918_091234|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091234|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091234|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091234|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_091235|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091235|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1094 secondes|
User|20240918_091235|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5312 secondes|2687801 Canada Inc. [SRS Informatique]
User|20240918_091235|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7344 secondes|
User|20240918_091240|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091240|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1094 secondes|
User|20240918_091240|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091240|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091241|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091241|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091241|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091241|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1094 secondes|
User|20240918_091241|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,4883 secondes|Canvent Ltée [Gaétan Gauthier]
User|20240918_091241|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,6719 secondes|
User|20240918_091246|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091246|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1602 secondes|
User|20240918_091246|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091246|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091246|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091246|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1250 secondes|
User|20240918_091246|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091246|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1328 secondes|
User|20240918_091246|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5586 secondes|Piscine Spa Archambault Inc. [Jean-Sébastien Archambault]
User|20240918_091247|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7539 secondes|
User|20240918_091250|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091250|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_091250|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091250|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091250|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091250|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091250|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091250|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1289 secondes|
User|20240918_091250|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5391 secondes|LFG Distribution Inc. [Jonathan Bark]
User|20240918_091251|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7578 secondes|
User|20240918_091256|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091256|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1680 secondes|
User|20240918_091256|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091256|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091256|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091256|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1328 secondes|
User|20240918_091256|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091256|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1328 secondes|
User|20240918_091257|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5664 secondes|Ébénisterie M.A.M. Inc. [Marc Thiboutot]
User|20240918_091257|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7734 secondes|
User|20240918_091301|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091301|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1055 secondes|
User|20240918_091301|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091301|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091301|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091301|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1289 secondes|
User|20240918_091301|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091301|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1094 secondes|
User|20240918_091301|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5234 secondes|9143-5883 Québec Inc. [Isolations Hogue]
User|20240918_091301|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7109 secondes|
User|20240918_091307|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091308|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1406 secondes|
User|20240918_091308|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091308|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091308|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091308|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1094 secondes|
User|20240918_091308|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091308|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_091308|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5039 secondes|Conceptra Murs Architecturaux Inc. [Conceptra Mobilier de bureau]
User|20240918_091308|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7031 secondes|
User|20240918_091313|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091313|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091313|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091313|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091313|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091313|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1289 secondes|
User|20240918_091313|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091313|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1250 secondes|
User|20240918_091314|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5547 secondes|Groupe ITES Canada Inc. [Richard Fortin]
User|20240918_091314|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7461 secondes|
User|20240918_091317|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091318|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1406 secondes|
User|20240918_091318|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091318|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091318|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091318|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091318|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091318|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_091318|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5195 secondes|Division Nouvel Age Inc. [Nicolas Plouffe]
User|20240918_091318|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7109 secondes|
User|20240918_091321|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091321|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_091321|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091321|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091321|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091321|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1445 secondes|
User|20240918_091322|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091322|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091322|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5312 secondes|Nadeau Foresterie Urbaine Inc. [Luc Nadeau]
User|20240918_091322|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7070 secondes|
User|20240918_091324|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091325|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091325|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091325|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091325|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091325|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1055 secondes|
User|20240918_091325|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091325|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1094 secondes|
User|20240918_091325|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,4805 secondes|Nord Action Excavation Inc. [Éric Aubin / Stéphane Prégent]
User|20240918_091325|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,6719 secondes|
User|20240918_091330|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091330|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1523 secondes|
User|20240918_091330|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091330|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091330|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091330|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1055 secondes|
User|20240918_091330|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091330|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_091331|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5039 secondes|Salaison Limoges Extra Inc. [Martin Limoges / Mélanie Berthiaume]
User|20240918_091331|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7227 secondes|
User|20240918_091336|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091336|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_091336|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091336|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091336|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091336|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1250 secondes|
User|20240918_091336|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091337|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_091337|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5352 secondes|6669166 Canada Inc. [Vente de machineries industrielles IMS]
User|20240918_091337|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7383 secondes|
User|20240918_091344|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091344|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1562 secondes|
User|20240918_091344|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091344|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091344|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091344|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1094 secondes|
User|20240918_091345|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091345|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1328 secondes|
User|20240918_091345|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5352 secondes|Lithomédia (1990) Inc. [Jean-Pierre Charbonneau]
User|20240918_091345|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7773 secondes|
User|20240918_091351|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091351|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091351|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091351|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091351|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091351|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_091351|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091351|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_091351|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,4922 secondes|Transport South Bec Express Inc. [Jean-Hugues Pelletier]
User|20240918_091351|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,6797 secondes|
User|20240918_091358|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091358|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1562 secondes|
User|20240918_091358|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091358|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091358|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091359|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1055 secondes|
User|20240918_091359|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091359|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091359|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,4961 secondes|Dépanneur Lafortune et Filles Inc. [Éric Lafortune]
User|20240918_091359|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7109 secondes|
