2025-02-13 22:48:25.98 | vgervais | APP_v5.P.3.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-14 09:33:31.86 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0898 secondes

2025-02-14 09:33:31.89 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3203 secondes

2025-02-14 09:33:31.93 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-14 09:33:32.02 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,0977 secondes

2025-02-14 09:33:32.06 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-14 09:33:32.11 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0547 secondes

2025-02-14 09:33:32.15 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6094 secondes

2025-02-14 09:33:32.21 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/02-12-2025 | 0,7266 secondes

2025-02-14 09:33:32.25 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 1,8242 secondes

2025-02-14 09:33:32.29 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 1,9062 secondes

2025-02-14 09:33:44.61 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 6 | 
2025-02-14 09:33:44.66 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-14 09:33:44.71 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4087 | -1 | 
2025-02-14 09:33:44.75 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0938 secondes

2025-02-14 09:33:44.81 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4088] |  | 0,2070 secondes

2025-02-14 09:33:45.98 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Les entreprises P. Marion Inc. [Yanic Belval] | 
2025-02-14 09:33:46.02 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0430 secondes

2025-02-14 09:33:49.35 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,3 | 
2025-02-14 09:33:49.39 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0508 secondes

2025-02-14 09:33:49.43 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_Exit | 0,30 | 
2025-02-14 09:33:49.46 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0391 secondes

2025-02-14 09:33:50.74 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:cmdUpdate_Click | 4088 | 
2025-02-14 09:33:50.78 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-14 09:33:50.82 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4088 | 
2025-02-14 09:33:51.44 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4088 | 0,6289 secondes

2025-02-14 09:33:51.48 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4088 | 
2025-02-14 09:33:51.52 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-14 09:33:51.57 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4087 | -1 | 
2025-02-14 09:33:51.61 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0938 secondes

2025-02-14 09:33:51.66 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4088 | 0,1797 secondes

2025-02-14 09:33:51.69 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/02-12-2025 | 
2025-02-14 09:33:51.77 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0859 secondes

2025-02-14 09:33:51.81 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/02-12-2025 | 
2025-02-14 09:33:51.86 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-14 09:33:51.89 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-14 09:33:51.93 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-14 09:33:52.04 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1094 secondes

2025-02-14 09:33:52.07 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-14 09:33:52.16 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0898 secondes

2025-02-14 09:33:52.20 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3086 secondes

2025-02-14 09:33:52.23 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-14 09:33:52.32 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1016 secondes

2025-02-14 09:33:52.36 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-14 09:33:52.41 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0547 secondes

2025-02-14 09:33:52.45 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6055 secondes

2025-02-14 09:33:52.52 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/02-12-2025 | 0,7148 secondes

2025-02-14 09:33:52.56 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 1,8047 secondes

2025-02-14 09:33:52.61 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 1,8789 secondes

2025-02-14 09:33:58.02 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 5 | 
2025-02-14 09:33:58.06 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-14 09:33:58.11 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4086 | -1 | 
2025-02-14 09:33:58.15 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0898 secondes

2025-02-14 09:33:58.21 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4087] |  | 0,1992 secondes

2025-02-14 09:34:00.00 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Les entreprises P. Marion Inc. [Yanic Belval] | 
2025-02-14 09:34:00.04 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0391 secondes

2025-02-14 09:34:00.09 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 
2025-02-14 09:34:00.13 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 0,0391 secondes

2025-02-14 09:34:00.69 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 
2025-02-14 09:34:00.74 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 0,0508 secondes

2025-02-14 09:34:07.56 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 5 | 
2025-02-14 09:34:07.61 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-14 09:34:07.66 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4086 | -1 | 
2025-02-14 09:34:07.70 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0938 secondes

2025-02-14 09:34:07.74 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4087] |  | 0,1836 secondes

2025-02-14 09:34:09.43 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:cmdDelete_Click | 4087 | 
2025-02-14 09:34:09.48 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Efface_Ligne |  | 
2025-02-14 09:34:12.22 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Efface_Ligne - Le DELETE est confirmé - -4087 | -1 | 
2025-02-14 09:34:12.26 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | -4087 | 
2025-02-14 09:34:12.91 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | -4087 | 0,6484 secondes

2025-02-14 09:34:12.95 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | -4087 | 
2025-02-14 09:34:12.98 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-14 09:34:13.03 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4086 | -1 | 
2025-02-14 09:34:13.06 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0898 secondes

2025-02-14 09:34:13.11 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | -4087 | 0,1680 secondes

2025-02-14 09:34:14.23 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/02-12-2025 | 
2025-02-14 09:34:14.32 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0938 secondes

2025-02-14 09:34:14.36 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/02-12-2025 | 
2025-02-14 09:34:14.40 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-14 09:34:14.44 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-14 09:34:14.47 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-14 09:34:14.58 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1133 secondes

2025-02-14 09:34:14.62 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-14 09:34:14.71 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0938 secondes

2025-02-14 09:34:14.75 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3125 secondes

2025-02-14 09:34:14.78 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-14 09:34:14.88 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1016 secondes

2025-02-14 09:34:14.91 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-14 09:34:14.97 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0547 secondes

2025-02-14 09:34:15.00 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6055 secondes

2025-02-14 09:34:15.07 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/02-12-2025 | 0,7148 secondes

2025-02-14 09:34:15.11 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Efface_Ligne |  | 5,6328 secondes

2025-02-14 09:34:15.14 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:cmdDelete_Click |  | 5,7109 secondes

2025-02-14 09:34:19.19 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 2 | 
2025-02-14 09:34:19.23 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-14 09:34:19.28 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4083 | -1 | 
2025-02-14 09:34:19.33 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,1094 secondes

2025-02-14 09:34:19.40 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4084] |  | 0,2148 secondes

2025-02-14 09:34:21.23 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Sphère DI Inc. [Guillaume Barrière Shooner] | 
2025-02-14 09:34:21.27 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0430 secondes

2025-02-14 09:34:23.97 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,7 | 
2025-02-14 09:34:24.02 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0469 secondes

2025-02-14 09:34:24.05 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_Exit | 0,70 | 
2025-02-14 09:34:24.09 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0430 secondes

2025-02-14 09:34:25.39 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:cmdUpdate_Click | 4084 | 
2025-02-14 09:34:25.43 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-14 09:34:25.46 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4084 | 
2025-02-14 09:34:26.08 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4084 | 0,6211 secondes

2025-02-14 09:34:26.12 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4084 | 
2025-02-14 09:34:26.16 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-14 09:34:26.21 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4083 | -1 | 
2025-02-14 09:34:26.24 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0859 secondes

2025-02-14 09:34:26.29 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4084 | 0,1758 secondes

2025-02-14 09:34:26.33 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/02-12-2025 | 
2025-02-14 09:34:26.40 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0742 secondes

2025-02-14 09:34:26.44 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/02-12-2025 | 
2025-02-14 09:34:26.48 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-14 09:34:26.52 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-14 09:34:26.55 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-14 09:34:26.66 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1133 secondes

2025-02-14 09:34:26.70 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-14 09:34:26.78 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0859 secondes

2025-02-14 09:34:26.82 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3086 secondes

2025-02-14 09:34:26.86 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-14 09:34:26.95 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,0938 secondes

2025-02-14 09:34:26.98 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-14 09:34:27.03 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0547 secondes

2025-02-14 09:34:27.07 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,5938 secondes

2025-02-14 09:34:27.14 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/02-12-2025 | 0,7031 secondes

2025-02-14 09:34:27.17 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 1,7539 secondes

2025-02-14 09:34:27.21 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 1,8438 secondes

2025-02-14 10:18:19.35 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:UserForm_Terminate |  | 
2025-02-14 10:18:19.42 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:UserForm_Terminate |  | 0,0742 secondes

2025-02-14 10:18:20.45 | GuillaumeCharron | APP_v5.P.4.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 
2025-02-14 10:18:20.49 | GuillaumeCharron | APP_v5.P.4.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 0,0430 secondes

2025-02-14 10:18:20.94 | GuillaumeCharron | APP_v5.P.4.xlsb | modMenu:SauvegarderEtSortirApplication |  | 
2025-02-14 10:18:22.24 | GuillaumeCharron | APP_v5.P.4.xlsb | modMenu:Delete_User_Active_File |  | 
2025-02-14 10:18:22.28 | GuillaumeCharron | APP_v5.P.4.xlsb | modMenu:Delete_User_Active_File |  | 0,0469 secondes

2025-02-14 10:18:22.30 | GuillaumeCharron | APP_v5.P.4.xlsb | ----- Session terminée NORMALEMENT (modMenu:SauvegarderEtSortirApplication) ----- |  | 

2025-02-14 11:12:43.37 | GuillaumeCharron | APP_v5.P.4.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-14 11:12:43.40 | GuillaumeCharron | APP_v5.P.4.xlsb | Validation d'accès serveur terminée |  | 0,0039 secondes

2025-02-14 11:12:43.42 | GuillaumeCharron | APP_v5.P.4.xlsb | modAppli:CreateUserActiveFile |  | 
2025-02-14 11:12:43.47 | GuillaumeCharron | APP_v5.P.4.xlsb | modAppli:CreateUserActiveFile |  | 0,0586 secondes

2025-02-14 11:12:43.50 | GuillaumeCharron | APP_v5.P.4.xlsb | modAppli:SetupUserDateFormat |  | 
2025-02-14 11:12:43.59 | GuillaumeCharron | APP_v5.P.4.xlsb | modAppli:SetupUserDateFormat |  | 0,0938 secondes

2025-02-14 11:12:43.61 | GuillaumeCharron | APP_v5.P.4.xlsb | modAppli:BackupMasterFile |  | 
2025-02-14 11:12:44.37 | GuillaumeCharron | APP_v5.P.4.xlsb | modAppli:BackupMasterFile |  | 0,7695 secondes

2025-02-14 11:12:44.39 | GuillaumeCharron | APP_v5.P.4.xlsb | modAppli:WriteInfoOnMainMenu |  | 
2025-02-14 11:12:44.69 | GuillaumeCharron | APP_v5.P.4.xlsb | modAppli:WriteInfoOnMainMenu |  | 0,3008 secondes

2025-02-14 11:12:44.78 | GuillaumeCharron | APP_v5.P.4.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 
2025-02-14 11:12:44.81 | GuillaumeCharron | APP_v5.P.4.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 0,0312 secondes

2025-02-14 11:12:44.84 | GuillaumeCharron | APP_v5.P.4.xlsb | modAppli:CodeEssentielDepart |  | 1,4688 secondes

2025-02-14 11:12:44.95 | GuillaumeCharron | APP_v5.P.4.xlsb | modMenu:menuTEC_Click |  | 
2025-02-14 11:12:45.00 | GuillaumeCharron | APP_v5.P.4.xlsb | modMenu:menuTEC_Click |  | 0,0547 secondes

2025-02-14 11:12:45.63 | GuillaumeCharron | APP_v5.P.4.xlsb | modMENU_TEC:SaisieHeures_Click |  | 
2025-02-14 11:12:45.69 | GuillaumeCharron | APP_v5.P.4.xlsb | modMENU_TEC:SaisieHeures_Click |  | 0,0664 secondes

2025-02-14 11:12:45.73 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:UserForm_Activate |  | 
2025-02-14 11:12:45.75 | GuillaumeCharron | APP_v5.P.4.xlsb | modImport:Client_List_Import_All |  | 
2025-02-14 11:12:46.47 | GuillaumeCharron | APP_v5.P.4.xlsb | modImport:ResizeTable |  | 
2025-02-14 11:12:46.49 | GuillaumeCharron | APP_v5.P.4.xlsb | modImport:ResizeTable |  | 0,0234 secondes

2025-02-14 11:12:46.51 | GuillaumeCharron | APP_v5.P.4.xlsb | modImport:ApplyFormatting |  | 
2025-02-14 11:12:46.53 | GuillaumeCharron | APP_v5.P.4.xlsb | modImport:ApplyFormatting |  | 0,0234 secondes

2025-02-14 11:12:46.61 | GuillaumeCharron | APP_v5.P.4.xlsb | modImport:Client_List_Import_All |  | 0,8633 secondes

2025-02-14 11:12:46.63 | GuillaumeCharron | APP_v5.P.4.xlsb | modImport:TEC_Import_All |  | 
2025-02-14 11:12:48.52 | GuillaumeCharron | APP_v5.P.4.xlsb | modImport:TEC_Import_All |  | 1,8984 secondes

2025-02-14 11:12:48.55 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:UserForm_Activate |  | 2,8281 secondes

2025-02-14 11:12:50.08 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 
2025-02-14 11:12:50.11 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 0,0273 secondes

2025-02-14 11:12:50.50 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 
2025-02-14 11:12:50.52 | GuillaumeCharron | APP_v5.P.4.xlsb | modFunctions:Fn_Complete_Date | 14/02/25, 600, 15 | 
2025-02-14 11:12:50.54 | GuillaumeCharron | APP_v5.P.4.xlsb | modFunctions:Fn_Complete_Date |  | 0,0352 secondes

2025-02-14 11:12:50.57 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 0,0742 secondes

2025-02-14 11:12:50.59 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 
2025-02-14 11:12:50.61 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/14/02/25 | 
2025-02-14 11:12:51.55 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,9414 secondes

2025-02-14 11:12:51.57 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/14/02/25 | 
2025-02-14 11:12:51.77 | GuillaumeCharron | APP_v5.P.4.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-14 11:12:51.79 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-14 11:12:51.81 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-14 11:12:52.03 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,2188 secondes

2025-02-14 11:12:52.06 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-14 11:12:52.27 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,2148 secondes

2025-02-14 11:12:52.29 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,5039 secondes

2025-02-14 11:12:52.31 | GuillaumeCharron | APP_v5.P.4.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-14 11:12:54.54 | GuillaumeCharron | APP_v5.P.4.xlsb | modStatsHeures:Stats_Heures_AF |  | 2,2305 secondes

2025-02-14 11:12:54.57 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-14 11:12:54.99 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,4297 secondes

2025-02-14 11:12:55.02 | GuillaumeCharron | APP_v5.P.4.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 3,2461 secondes

2025-02-14 11:12:55.13 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/14/02/25 | 3,5703 secondes

2025-02-14 11:12:55.15 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 4,5703 secondes

2025-02-14 11:12:59.21 | GuillaumeCharron | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | Martin Lavoie (compagnie à être créée) | 
2025-02-14 11:12:59.23 | GuillaumeCharron | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0234 secondes

2025-02-14 11:12:59.39 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Martin Lavoie (compagnie à être créée) | 
2025-02-14 11:12:59.41 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0195 secondes

2025-02-14 11:13:22.43 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | courriel avocats | 
