2024-12-04 04:18:14.10 | GuillaumeCharron | APP_v5.F.3.xlsb | ***** Début d'une nouvelle session (ThisWorkbook:Workbook_Open) *****
2024-12-04 13:57:58.82 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2024-12-04 13:57:59.06 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = 0.2539 sec.

2024-12-04 13:57:59.14 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All = 0.9336 sec.

2024-12-04 13:57:59.24 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF
2024-12-04 13:57:59.52 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF = 0.2969 sec.

2024-12-04 13:57:59.63 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables
2024-12-04 13:57:59.75 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables = 0.1367 sec.

2024-12-04 13:57:59.85 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 1.7266 sec.

2024-12-04 13:57:59.99 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine
2024-12-04 13:58:00.13 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine = 0.1562 sec.

2024-12-04 13:58:00.22 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick = 2.2188 sec.

2024-12-04 13:58:00.31 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_DblClick = 2.3984 sec.

2024-12-04 13:58:00.41 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine
2024-12-04 13:58:00.52 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine = 0.1250 sec.

2024-12-04 13:58:00.63 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick = 4.7227 sec.

2024-12-04 13:58:00.73 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_DblClick = 4.9219 sec.

2024-12-04 13:58:00.83 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine
2024-12-04 13:58:00.92 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine = 0.1172 sec.

2024-12-04 13:58:01.02 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick = 7.1992 sec.

2024-12-04 13:58:01.11 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click = 7.3789 sec.

2024-12-04 13:58:04.46 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click(11-11-2024 au 17-11-2024)
2024-12-04 13:58:04.54 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick(11-11-2024 au 17-11-2024)
2024-12-04 13:58:04.63 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7 - 2024-11-17)
2024-12-04 13:58:04.72 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All
2024-12-04 13:58:04.81 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2024-12-04 13:58:05.19 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = 0.3984 sec.

2024-12-04 13:58:05.29 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2024-12-04 13:58:05.63 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = 0.3633 sec.

2024-12-04 13:58:05.75 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All = 1.0547 sec.

2024-12-04 13:58:05.84 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF
2024-12-04 13:58:06.15 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF = 0.3398 sec.

2024-12-04 13:58:06.25 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables
2024-12-04 13:58:06.43 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables = 0.1953 sec.

2024-12-04 13:58:06.52 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 1.9180 sec.

2024-12-04 13:58:06.63 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_DblClick(11-11-2024 au 17-11-2024)
2024-12-04 13:58:06.71 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick(11-11-2024 au 17-11-2024)
2024-12-04 13:58:06.83 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7 - 2024-11-17)
2024-12-04 13:58:06.93 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All
2024-12-04 13:58:07.02 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2024-12-04 13:58:07.46 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = 0.4492 sec.

2024-12-04 13:58:07.57 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2024-12-04 13:58:07.82 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = 0.2734 sec.

2024-12-04 13:58:07.91 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All = 1.0078 sec.

2024-12-04 13:58:08.00 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF
2024-12-04 13:58:08.29 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF = 0.2969 sec.

2024-12-04 13:58:08.36 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables
2024-12-04 13:58:08.47 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables = 0.1328 sec.

2024-12-04 13:58:08.55 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 1.7383 sec.

2024-12-04 13:58:08.67 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine
2024-12-04 13:58:08.75 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine = 0.1016 sec.

2024-12-04 13:58:08.84 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick = 2.1602 sec.

2024-12-04 13:58:08.95 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_DblClick = 2.3359 sec.

2024-12-04 13:58:09.03 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine
2024-12-04 13:58:09.12 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine = 0.1055 sec.

2024-12-04 13:58:09.20 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick = 4.6836 sec.

2024-12-04 13:58:09.29 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click = 4.8438 sec.

2024-12-04 13:58:12.47 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click(04-11-2024 au 10-11-2024)
2024-12-04 13:58:12.59 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick(04-11-2024 au 10-11-2024)
2024-12-04 13:58:12.68 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7 - 2024-10-11)
2024-12-04 13:58:12.78 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All
2024-12-04 13:58:12.87 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2024-12-04 13:58:13.28 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = 0.4297 sec.

2024-12-04 13:58:13.36 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2024-12-04 13:58:13.65 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = 0.2969 sec.

2024-12-04 13:58:13.73 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All = 0.9805 sec.

2024-12-04 13:58:13.82 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF
2024-12-04 13:58:14.13 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF = 0.3320 sec.

2024-12-04 13:58:14.23 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables
2024-12-04 13:58:14.35 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables = 0.1445 sec.

2024-12-04 13:58:14.48 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 1.8125 sec.

2024-12-04 13:58:14.60 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_DblClick(04-11-2024 au 10-11-2024)
2024-12-04 13:58:14.68 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick(04-11-2024 au 10-11-2024)
2024-12-04 13:58:14.76 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7 - 2024-10-11)
2024-12-04 13:58:14.84 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All
2024-12-04 13:58:14.91 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2024-12-04 13:58:15.29 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = 0.3984 sec.

2024-12-04 13:58:15.38 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2024-12-04 13:58:15.66 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = 0.2969 sec.

2024-12-04 13:58:15.75 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All = 0.9297 sec.

2024-12-04 13:58:15.84 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF
2024-12-04 13:58:16.14 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF = 0.3164 sec.

2024-12-04 13:58:16.22 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables
2024-12-04 13:58:16.37 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables = 0.1680 sec.

2024-12-04 13:58:16.47 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 1.7227 sec.

2024-12-04 13:58:16.63 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine
2024-12-04 13:58:16.72 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine = 0.1094 sec.

2024-12-04 13:58:16.82 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick = 2.1523 sec.

2024-12-04 13:58:16.90 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_DblClick = 2.3203 sec.

2024-12-04 13:58:16.98 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine
2024-12-04 13:58:17.07 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine = 0.1133 sec.

2024-12-04 13:58:17.16 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick = 4.5898 sec.

2024-12-04 13:58:17.25 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click = 4.7930 sec.

2024-12-04 13:58:21.35 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click(28-10-2024 au 03-11-2024)
2024-12-04 13:58:21.44 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick(28-10-2024 au 03-11-2024)
2024-12-04 13:58:21.54 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7 - 2024-03-11)
2024-12-04 13:58:21.64 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All
2024-12-04 13:58:21.73 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2024-12-04 13:58:22.15 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = 0.4414 sec.

2024-12-04 13:58:22.24 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2024-12-04 13:58:22.55 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = 0.3242 sec.

2024-12-04 13:58:22.66 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All = 1.0352 sec.

2024-12-04 13:58:22.77 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF
2024-12-04 13:58:23.07 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF = 0.3125 sec.

2024-12-04 13:58:23.16 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables
2024-12-04 13:58:23.28 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables = 0.1328 sec.

2024-12-04 13:58:23.38 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 1.8594 sec.

2024-12-04 13:58:23.47 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine
2024-12-04 13:58:23.56 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine = 0.1172 sec.

2024-12-04 13:58:23.68 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick = 2.2539 sec.

2024-12-04 13:58:23.77 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click = 2.4453 sec.

2024-12-04 13:58:23.93 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_DblClick(28-10-2024 au 03-11-2024)
2024-12-04 13:58:24.02 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick(28-10-2024 au 03-11-2024)
2024-12-04 13:58:24.10 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7 - 2024-03-11)
2024-12-04 13:58:24.18 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All
2024-12-04 13:58:24.26 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2024-12-04 13:58:24.66 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = 0.4258 sec.

2024-12-04 13:58:24.76 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2024-12-04 13:58:25.04 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = 0.2930 sec.

2024-12-04 13:58:25.11 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All = 0.9531 sec.

2024-12-04 13:58:25.19 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF
2024-12-04 13:58:25.46 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF = 0.2812 sec.

2024-12-04 13:58:25.55 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables
2024-12-04 13:58:25.65 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables = 0.1211 sec.

2024-12-04 13:58:25.73 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 1.6523 sec.

2024-12-04 13:58:25.82 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine
2024-12-04 13:58:25.92 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine = 0.1133 sec.

2024-12-04 13:58:26.01 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick = 2.0117 sec.

2024-12-04 13:58:26.10 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_DblClick = 2.1797 sec.

2024-12-04 13:58:33.40 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click(25-11-2024 au 01-12-2024)
2024-12-04 13:58:33.52 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick(25-11-2024 au 01-12-2024)
2024-12-04 13:58:33.61 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7 - 2024-01-12)
2024-12-04 13:58:33.73 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All
2024-12-04 13:58:33.82 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2024-12-04 13:58:34.25 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = 0.4492 sec.

2024-12-04 13:58:34.34 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2024-12-04 13:58:34.64 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = 0.3242 sec.

2024-12-04 13:58:34.73 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All = 1.0156 sec.

2024-12-04 13:58:34.83 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF
2024-12-04 13:58:35.11 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF = 0.2891 sec.

2024-12-04 13:58:35.18 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables
2024-12-04 13:58:35.34 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables = 0.1719 sec.

2024-12-04 13:58:35.43 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 1.8320 sec.

2024-12-04 13:58:35.52 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine
2024-12-04 13:58:35.61 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine = 0.1133 sec.

2024-12-04 13:58:35.71 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick = 2.1992 sec.

2024-12-04 13:58:35.79 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click = 2.4023 sec.

2024-12-04 13:58:35.91 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_DblClick(25-11-2024 au 01-12-2024)
2024-12-04 13:58:36.01 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick(25-11-2024 au 01-12-2024)
2024-12-04 13:58:36.12 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7 - 2024-01-12)
2024-12-04 13:58:36.22 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All
2024-12-04 13:58:36.30 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2024-12-04 13:58:36.67 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = 0.3828 sec.

2024-12-04 13:58:36.75 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2024-12-04 13:58:37.02 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = 0.2852 sec.

2024-12-04 13:58:37.10 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All = 0.8906 sec.

2024-12-04 13:58:37.18 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF
2024-12-04 13:58:37.48 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF = 0.3125 sec.

2024-12-04 13:58:37.56 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables
2024-12-04 13:58:37.74 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables = 0.2031 sec.

2024-12-04 13:58:37.82 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 1.7188 sec.

2024-12-04 13:58:37.91 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine
2024-12-04 13:58:37.00 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine = 0.1055 sec.

2024-12-04 13:58:38.09 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick = 2.0938 sec.

2024-12-04 13:58:38.17 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_DblClick = 2.2773 sec.

2024-12-04 13:58:42.75 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click(02-12-2024 au 08-12-2024)
2024-12-04 13:58:42.86 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick(02-12-2024 au 08-12-2024)
2024-12-04 13:58:42.96 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7 - 2024-08-12)
2024-12-04 13:58:43.08 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All
2024-12-04 13:58:43.16 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2024-12-04 13:58:43.57 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = 0.4336 sec.

2024-12-04 13:58:43.68 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2024-12-04 13:58:44.05 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = 0.3867 sec.

2024-12-04 13:58:44.13 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All = 1.0703 sec.

2024-12-04 13:58:44.23 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF
2024-12-04 13:58:44.56 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF = 0.3438 sec.

2024-12-04 13:58:44.64 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables
2024-12-04 13:58:44.77 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables = 0.1562 sec.

2024-12-04 13:58:44.86 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 1.9062 sec.

2024-12-04 13:58:44.99 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_DblClick(02-12-2024 au 08-12-2024)
2024-12-04 13:58:45.07 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick(02-12-2024 au 08-12-2024)
2024-12-04 13:58:45.19 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7 - 2024-08-12)
2024-12-04 13:58:45.29 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All
2024-12-04 13:58:45.38 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2024-12-04 13:58:45.77 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = 0.4023 sec.

2024-12-04 13:58:45.86 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2024-12-04 13:58:46.12 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = 0.2773 sec.

2024-12-04 13:58:46.20 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All = 0.9258 sec.

2024-12-04 13:58:46.29 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF
2024-12-04 13:58:46.59 | Annie | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF = 0.3164 sec.

2024-12-04 13:58:46.68 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables
2024-12-04 13:58:46.88 | Annie | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables = 0.2227 sec.

2024-12-04 13:58:46.98 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 1.8008 sec.

2024-12-04 13:58:47.11 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine
2024-12-04 13:58:47.19 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine = 0.1016 sec.

2024-12-04 13:58:47.28 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick = 2.2188 sec.

2024-12-04 13:58:47.36 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_DblClick = 2.3789 sec.

2024-12-04 13:58:47.44 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine
2024-12-04 13:58:47.52 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine = 0.0938 sec.

2024-12-04 13:58:47.60 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick = 4.7539 sec.

2024-12-04 13:58:47.68 | Annie | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click = 4.9414 sec.

2024-12-04 13:59:20.21 | Guillaume | APP_v5.F.3.xlsb | ufSaisieHeures:UserForm_Terminate
2024-12-04 13:59:20.48 | Guillaume | APP_v5.F.3.xlsb | ufSaisieHeures:UserForm_Terminate = 0,3867 sec.

2024-12-04 13:59:21.32 | Guillaume | APP_v5.F.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-04 13:59:21.52 | Guillaume | APP_v5.F.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,3320 sec.

2024-12-04 13:59:23.66 | Guillaume | APP_v5.F.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-04 13:59:23.88 | Guillaume | APP_v5.F.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,3438 sec.

2024-12-04 13:59:24.08 | Guillaume | APP_v5.F.3.xlsb | modMenu:Delete_User_Active_File
