2025-02-19 07:51:01.22 | vgervais | APP_v6.A.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-19 11:07:34.29 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0391 secondes

2025-02-19 11:07:35.34 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:cmdUpdate_Click | 4219 | 
2025-02-19 11:07:35.38 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-19 11:07:35.42 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4219 | 
2025-02-19 11:07:36.06 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4219 | 0,6445 secondes

2025-02-19 11:07:36.10 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4219 | 
2025-02-19 11:07:36.14 | vgervais | APP_v6.A.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-19 11:07:36.19 | vgervais | APP_v6.A.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4214 | -1 | 
2025-02-19 11:07:36.23 | vgervais | APP_v6.A.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0898 secondes

2025-02-19 11:07:36.30 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4219 | 0,2031 secondes

2025-02-19 11:07:36.34 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/19-02-2025 | 
2025-02-19 11:07:36.44 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1055 secondes

2025-02-19 11:07:36.48 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/19-02-2025 | 
2025-02-19 11:07:36.55 | vgervais | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-19 11:07:36.59 | vgervais | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-19 11:07:36.64 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-19 11:07:36.75 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1172 secondes

2025-02-19 11:07:36.80 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-19 11:07:36.90 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1016 secondes

2025-02-19 11:07:36.94 | vgervais | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3516 secondes

2025-02-19 11:07:36.98 | vgervais | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-19 11:07:37.13 | vgervais | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1562 secondes

2025-02-19 11:07:37.17 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-19 11:07:37.23 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0625 secondes

2025-02-19 11:07:37.27 | vgervais | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,7227 secondes

2025-02-19 11:07:37.84 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/19-02-2025 | 1,3594 secondes

2025-02-19 11:07:37.88 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 2,5000 secondes

2025-02-19 11:07:37.92 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 2,5820 secondes

2025-02-19 11:07:38.38 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 0 | 
2025-02-19 11:07:38.42 | vgervais | APP_v6.A.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-19 11:07:38.47 | vgervais | APP_v6.A.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4211 | -1 | 
2025-02-19 11:07:38.51 | vgervais | APP_v6.A.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0938 secondes

2025-02-19 11:07:38.57 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4212] |  | 0,1953 secondes

2025-02-19 11:07:40.02 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | z_Administratif_Autres non chargeables | 
2025-02-19 11:07:40.06 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0469 secondes

2025-02-19 11:07:41.05 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1 | 
2025-02-19 11:07:41.10 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0547 secondes

2025-02-19 11:07:41.14 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit | 1,00 | 
2025-02-19 11:07:41.17 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0391 secondes

2025-02-19 11:07:42.34 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:cmdUpdate_Click | 4212 | 
2025-02-19 11:07:42.39 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-19 11:07:42.43 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4212 | 
2025-02-19 11:07:43.13 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4212 | 0,6953 secondes

2025-02-19 11:07:43.16 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4212 | 
2025-02-19 11:07:43.20 | vgervais | APP_v6.A.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-19 11:07:43.25 | vgervais | APP_v6.A.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4211 | -1 | 
2025-02-19 11:07:43.29 | vgervais | APP_v6.A.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0938 secondes

2025-02-19 11:07:43.37 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4212 | 0,2070 secondes

2025-02-19 11:07:43.41 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/19-02-2025 | 
2025-02-19 11:07:43.52 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1172 secondes

2025-02-19 11:07:43.56 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/19-02-2025 | 
2025-02-19 11:07:43.60 | vgervais | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-19 11:07:43.64 | vgervais | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-19 11:07:43.68 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-19 11:07:43.79 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1133 secondes

2025-02-19 11:07:43.85 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-19 11:07:43.95 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1055 secondes

2025-02-19 11:07:43.00 | vgervais | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3555 secondes

2025-02-19 11:07:44.04 | vgervais | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-19 11:07:44.18 | vgervais | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1445 secondes

2025-02-19 11:07:44.22 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-19 11:07:44.29 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0781 secondes

2025-02-19 11:07:44.33 | vgervais | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,7305 secondes

2025-02-19 11:07:44.93 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/19-02-2025 | 1,3789 secondes

2025-02-19 11:07:44.97 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 2,5781 secondes

2025-02-19 11:07:45.01 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 2,6680 secondes

2025-02-19 11:17:44.64 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 4 | 
2025-02-19 11:17:44.69 | vgervais | APP_v6.A.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-19 11:17:44.74 | vgervais | APP_v6.A.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4215 | -1 | 
2025-02-19 11:17:44.77 | vgervais | APP_v6.A.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0898 secondes

2025-02-19 11:17:44.84 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4221] |  | 0,2031 secondes

2025-02-19 11:17:45.53 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Sphère DI Inc. [Guillaume Barrière Shooner] | 
2025-02-19 11:17:45.57 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0391 secondes

2025-02-19 11:17:54.83 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Rgegarder 9375 + impact de la réserve + Suivi documentation légale | 
2025-02-19 11:17:54.88 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0586 secondes

2025-02-19 11:17:56.52 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .8 | 
2025-02-19 11:17:56.56 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0469 secondes

2025-02-19 11:17:56.60 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit | 0,80 | 
2025-02-19 11:17:56.63 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0430 secondes

2025-02-19 11:17:57.91 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:cmdUpdate_Click | 4221 | 
2025-02-19 11:17:57.95 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-19 11:17:57.99 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4221 | 
2025-02-19 11:17:58.69 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4221 | 0,6992 secondes

2025-02-19 11:17:58.72 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4221 | 
2025-02-19 11:17:58.76 | vgervais | APP_v6.A.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-19 11:17:58.81 | vgervais | APP_v6.A.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4215 | -1 | 
2025-02-19 11:17:58.84 | vgervais | APP_v6.A.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0859 secondes

2025-02-19 11:17:58.91 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4221 | 0,1914 secondes

2025-02-19 11:17:58.95 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/19-02-2025 | 
2025-02-19 11:17:59.05 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1094 secondes

2025-02-19 11:17:59.09 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/19-02-2025 | 
2025-02-19 11:17:59.13 | vgervais | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-19 11:17:59.18 | vgervais | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-19 11:17:59.23 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-19 11:17:59.34 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1211 secondes

2025-02-19 11:17:59.39 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-19 11:17:59.48 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0938 secondes

2025-02-19 11:17:59.51 | vgervais | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3320 secondes

2025-02-19 11:17:59.55 | vgervais | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-19 11:17:59.68 | vgervais | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1328 secondes

2025-02-19 11:17:59.71 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-19 11:17:59.78 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0742 secondes

2025-02-19 11:17:59.82 | vgervais | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6914 secondes

2025-02-19 11:17:59.92 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/19-02-2025 | 0,8359 secondes

2025-02-19 11:17:59.96 | vgervais | APP_v6.A.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 2,0195 secondes

2025-02-19 11:18:00.01 | vgervais | APP_v6.A.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 2,1133 secondes

2025-02-19 11:32:36.92 | GuillaumeCharron | APP_v6.A.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-19 11:32:36.95 | GuillaumeCharron | APP_v6.A.xlsb | Validation d'accès serveur terminée |  | 0,0039 secondes

2025-02-19 11:32:36.97 | GuillaumeCharron | APP_v6.A.xlsb | modAppli:CreateUserActiveFile |  | 
2025-02-19 11:32:37.02 | GuillaumeCharron | APP_v6.A.xlsb | modAppli:CreateUserActiveFile |  | 0,0586 secondes

2025-02-19 11:32:37.05 | GuillaumeCharron | APP_v6.A.xlsb | modAppli:SetupUserDateFormat |  | 
2025-02-19 11:32:37.08 | GuillaumeCharron | APP_v6.A.xlsb | modAppli:SetupUserDateFormat |  | 0,0312 secondes

2025-02-19 11:32:37.10 | GuillaumeCharron | APP_v6.A.xlsb | modAppli:BackupMasterFile |  | 
2025-02-19 11:32:37.82 | GuillaumeCharron | APP_v6.A.xlsb | modAppli:BackupMasterFile |  | 0,7227 secondes

2025-02-19 11:32:37.84 | GuillaumeCharron | APP_v6.A.xlsb | modAppli:WriteInfoOnMainMenu |  | 
2025-02-19 11:32:37.89 | GuillaumeCharron | APP_v6.A.xlsb | modAppli:WriteInfoOnMainMenu |  | 0,0508 secondes

2025-02-19 11:32:37.92 | GuillaumeCharron | APP_v6.A.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 
2025-02-19 11:32:37.95 | GuillaumeCharron | APP_v6.A.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 0,0273 secondes

2025-02-19 11:32:37.98 | GuillaumeCharron | APP_v6.A.xlsb | modAppli:CodeEssentielDepart |  | 1,0586 secondes

2025-02-19 11:32:38.69 | GuillaumeCharron | APP_v6.A.xlsb | modMenu:menuTEC_Click |  | 
2025-02-19 11:32:38.74 | GuillaumeCharron | APP_v6.A.xlsb | modMenu:menuTEC_Click |  | 0,0586 secondes

2025-02-19 11:32:39.53 | GuillaumeCharron | APP_v6.A.xlsb | modMENU_TEC:SaisieHeures_Click |  | 
2025-02-19 11:32:39.59 | GuillaumeCharron | APP_v6.A.xlsb | modMENU_TEC:SaisieHeures_Click |  | 0,0664 secondes

2025-02-19 11:32:39.62 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:UserForm_Activate |  | 
2025-02-19 11:32:39.64 | GuillaumeCharron | APP_v6.A.xlsb | modImport:Client_List_Import_All |  | 
2025-02-19 11:32:39.97 | GuillaumeCharron | APP_v6.A.xlsb | modImport:ResizeTable |  | 
2025-02-19 11:32:39.99 | GuillaumeCharron | APP_v6.A.xlsb | modImport:ResizeTable |  | 0,0234 secondes

2025-02-19 11:32:40.02 | GuillaumeCharron | APP_v6.A.xlsb | modImport:ApplyFormatting |  | 
2025-02-19 11:32:40.04 | GuillaumeCharron | APP_v6.A.xlsb | modImport:ApplyFormatting |  | 0,0195 secondes

2025-02-19 11:32:40.11 | GuillaumeCharron | APP_v6.A.xlsb | modImport:Client_List_Import_All |  | 0,4727 secondes

2025-02-19 11:32:40.13 | GuillaumeCharron | APP_v6.A.xlsb | modImport:TEC_Import_All |  | 
2025-02-19 11:32:40.90 | GuillaumeCharron | APP_v6.A.xlsb | modImport:TEC_Import_All |  | 0,7773 secondes

2025-02-19 11:32:40.96 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:UserForm_Activate |  | 1,3555 secondes

2025-02-19 11:32:42.27 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 
2025-02-19 11:32:42.29 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 0,0312 secondes

2025-02-19 11:32:42.88 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 
2025-02-19 11:32:42.90 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Complete_Date | 19/02/25, 600, 15 | 
2025-02-19 11:32:42.95 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Complete_Date |  | 0,0586 secondes

2025-02-19 11:32:42.99 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 0,1328 secondes

2025-02-19 11:32:43.04 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 
2025-02-19 11:32:43.09 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/19/02/25 | 
2025-02-19 11:32:43.25 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1641 secondes

2025-02-19 11:32:43.28 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/19/02/25 | 
2025-02-19 11:32:43.34 | GuillaumeCharron | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-19 11:32:43.36 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-19 11:32:43.39 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-19 11:32:43.54 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1562 secondes

2025-02-19 11:32:43.59 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-19 11:32:43.71 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1289 secondes

2025-02-19 11:32:43.73 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3945 secondes

2025-02-19 11:32:43.78 | GuillaumeCharron | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-19 11:32:43.98 | GuillaumeCharron | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1992 secondes

2025-02-19 11:32:43.00 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-19 11:32:44.07 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0820 secondes

2025-02-19 11:32:44.10 | GuillaumeCharron | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,7695 secondes

2025-02-19 11:32:44.20 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/19/02/25 | 0,9297 secondes

2025-02-19 11:32:44.23 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 1,1953 secondes

2025-02-19 11:32:49.69 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les Industries Canplex Ltée [Marco Stocchero] | 
2025-02-19 11:32:49.71 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0273 secondes

2025-02-19 11:32:50.13 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Les Industries Canplex Ltée [Marco Stocchero] | 
2025-02-19 11:32:50.15 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0273 secondes

2025-02-19 11:33:11.66 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | tel avec Marco sur dividende à déclarer | 
2025-02-19 11:33:11.68 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0273 secondes

2025-02-19 11:33:13.61 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .5 | 
2025-02-19 11:33:13.64 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0273 secondes

2025-02-19 11:33:13.66 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit | 0,50 | 
2025-02-19 11:33:13.69 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0352 secondes

2025-02-19 11:33:19.12 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-19 11:33:19.14 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-19 11:33:19.17 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les Industries Canplex Ltée [Marco Stocchero] | 
2025-02-19 11:33:19.19 | GuillaumeCharron | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0273 secondes

2025-02-19 11:33:19.21 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-19 11:33:20.05 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8398 secondes

2025-02-19 11:33:20.08 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-19 11:33:20.16 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0781 secondes

2025-02-19 11:33:20.18 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/2025-02-19 | 
2025-02-19 11:33:20.29 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1133 secondes

2025-02-19 11:33:20.31 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-19 | 
2025-02-19 11:33:20.35 | GuillaumeCharron | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-19 11:33:20.38 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-19 11:33:20.40 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-19 11:33:20.54 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1484 secondes

2025-02-19 11:33:20.57 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-19 11:33:20.68 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1133 secondes

2025-02-19 11:33:20.70 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3242 secondes

2025-02-19 11:33:20.72 | GuillaumeCharron | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-19 11:33:20.88 | GuillaumeCharron | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1641 secondes

2025-02-19 11:33:20.90 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-19 11:33:20.96 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0625 secondes

2025-02-19 11:33:20.98 | GuillaumeCharron | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6328 secondes

2025-02-19 11:33:21.06 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-19 | 0,7578 secondes

2025-02-19 11:33:21.09 | GuillaumeCharron | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 1,9414 secondes

2025-02-19 11:33:21.11 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 1,9922 secondes

2025-02-19 11:33:23.16 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:UserForm_Terminate |  | 
2025-02-19 11:33:23.21 | GuillaumeCharron | APP_v6.A.xlsb | ufSaisieHeures:UserForm_Terminate |  | 0,0586 secondes

2025-02-19 11:33:24.71 | GuillaumeCharron | APP_v6.A.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 
