2025-01-09 09:52:45.77 | GuillaumeCharron | APP_v5.L.1.xlsb | ***** Début d'une nouvelle session (modAppli:CodeEssentielDepart) *****
2025-01-09 13:44:01.98 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne *** = '1,7031 secondes'

2025-01-09 13:44:02.00 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:cmdAdd_Click *** = '1,7539 secondes'

2025-01-09 13:47:30.65 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Mobilier de bureau Mobilium Inc. [Robert Guindon]]
2025-01-09 13:47:30.68 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Mobilier de bureau Mobilium Inc. [Robert Guindon]
2025-01-09 13:47:30.70 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1491 *** = '0,0273 secondes'

2025-01-09 13:47:30.72 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0,0781 secondes'

2025-01-09 13:47:54.29 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[question de alain chaussé sur fin d'année financière suite à fusion et changement de fin d'année]
2025-01-09 13:47:54.32 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0352 secondes'

2025-01-09 13:47:55.09 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[0.5]
2025-01-09 13:47:55.12 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0352 secondes'

2025-01-09 13:47:55.14 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit[0,50]
2025-01-09 13:47:55.17 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0312 secondes'

2025-01-09 13:47:57.26 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-09 13:47:57.29 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-09 13:47:57.31 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-09 13:47:57.70 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '0,3867 secondes'

2025-01-09 13:47:57.73 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-09 13:47:57.80 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0,0820 secondes'

2025-01-09 13:47:57.83 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2025-01-09
2025-01-09 13:47:57.95 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,1289 secondes'

2025-01-09 13:47:57.98 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-01-09
2025-01-09 13:47:58.02 | GuillaumeCharron | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-09 13:47:58.05 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-09 13:47:58.07 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-09 13:47:58.21 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1445 secondes'

2025-01-09 13:47:58.25 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-09 13:47:58.41 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,1641 secondes'

2025-01-09 13:47:58.43 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,3906 secondes'

2025-01-09 13:47:58.46 | GuillaumeCharron | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-09 13:47:58.75 | GuillaumeCharron | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,2930 secondes'

2025-01-09 13:47:58.78 | GuillaumeCharron | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables
2025-01-09 13:47:58.85 | GuillaumeCharron | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables *** = '0,0703 secondes'

2025-01-09 13:47:58.88 | GuillaumeCharron | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,8555 secondes'

2025-01-09 13:47:58.97 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-01-09 *** = '0,9922 secondes'

2025-01-09 13:47:58.00 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne *** = '1,7109 secondes'

2025-01-09 13:47:59.02 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:cmdAdd_Click *** = '1,7617 secondes'

2025-01-09 13:58:47.38 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Bernard Ducharme Assurances Inc. [Yvan Malouin]]
2025-01-09 13:58:47.40 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Bernard Ducharme Assurances Inc. [Yvan Malouin]
2025-01-09 13:58:47.43 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1055 *** = '0,0273 secondes'

2025-01-09 13:58:47.45 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0,0781 secondes'

2025-01-09 13:59:29.93 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[analyse d'informations fournies par Virginie sur prix de vente déjà reçu et modification du tableau de prix de vente et paiement en conséquence et répondre à Virginie]
2025-01-09 13:59:29.95 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0312 secondes'

2025-01-09 13:59:31.23 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[0.75]
2025-01-09 13:59:31.26 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0352 secondes'

2025-01-09 13:59:31.29 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit[0,75]
2025-01-09 13:59:31.31 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0273 secondes'

2025-01-09 13:59:32.30 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-09 13:59:32.32 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-09 13:59:32.35 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-09 13:59:32.79 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '0,4492 secondes'

2025-01-09 13:59:32.82 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-09 13:59:32.91 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0,0938 secondes'

2025-01-09 13:59:32.94 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2025-01-09
2025-01-09 13:59:33.04 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,1016 secondes'

2025-01-09 13:59:33.08 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-01-09
2025-01-09 13:59:33.14 | GuillaumeCharron | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-09 13:59:33.17 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-09 13:59:33.19 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-09 13:59:33.34 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1523 secondes'

2025-01-09 13:59:33.38 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-09 13:59:33.55 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,1758 secondes'

2025-01-09 13:59:33.57 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,4102 secondes'

2025-01-09 13:59:33.60 | GuillaumeCharron | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-09 13:59:33.89 | GuillaumeCharron | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,3008 secondes'

2025-01-09 13:59:33.92 | GuillaumeCharron | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables
2025-01-09 13:59:33.99 | GuillaumeCharron | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables *** = '0,0742 secondes'

2025-01-09 13:59:34.02 | GuillaumeCharron | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,8828 secondes'

2025-01-09 13:59:34.11 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-01-09 *** = '1,0312 secondes'

2025-01-09 13:59:34.14 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne *** = '1,8242 secondes'

2025-01-09 13:59:34.18 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:cmdAdd_Click *** = '1,8906 secondes'

2025-01-09 13:59:46.88 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick[9]
2025-01-09 13:59:46.91 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2025-01-09 13:59:46.94 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 3333
2025-01-09 13:59:46.97 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID *** = '0,0664 secondes'

2025-01-09 13:59:47.04 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3334] *** = '0,1562 secondes'

2025-01-09 13:59:48.39 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Succession Éric Morais [Louise Morais]]
2025-01-09 13:59:48.42 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Succession Éric Morais [Louise Morais]
2025-01-09 13:59:48.44 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 519 *** = '0,0234 secondes'

2025-01-09 13:59:48.46 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0,0820 secondes'

2025-01-09 13:59:50.33 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[0.75]
2025-01-09 13:59:50.36 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0312 secondes'

2025-01-09 13:59:50.38 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit[0,75]
2025-01-09 13:59:50.40 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0273 secondes'

2025-01-09 13:59:51.51 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:cmdUpdate_Click[3334]
2025-01-09 13:59:51.54 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne
2025-01-09 13:59:51.57 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Succession Éric Morais [Louise Morais]
2025-01-09 13:59:51.59 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 519 *** = '0,0273 secondes'

2025-01-09 13:59:51.61 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(3334)
2025-01-09 13:59:51.99 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 3334 *** = '0,3789 secondes'

2025-01-09 13:59:52.02 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(3334)
2025-01-09 13:59:52.04 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2025-01-09 13:59:52.08 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 3333
2025-01-09 13:59:52.11 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID *** = '0,0703 secondes'

2025-01-09 13:59:52.17 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 3334 *** = '0,1562 secondes'

2025-01-09 13:59:52.20 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/09/01/2025
2025-01-09 13:59:52.29 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,1016 secondes'

2025-01-09 13:59:52.32 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/09/01/2025
2025-01-09 13:59:52.37 | GuillaumeCharron | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-09 13:59:52.40 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-09 13:59:52.43 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-09 13:59:52.54 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1133 secondes'

2025-01-09 13:59:52.57 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-09 13:59:52.74 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,1758 secondes'

2025-01-09 13:59:52.77 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,3750 secondes'

2025-01-09 13:59:52.80 | GuillaumeCharron | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-09 13:59:53.07 | GuillaumeCharron | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,2773 secondes'

2025-01-09 13:59:53.10 | GuillaumeCharron | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables
2025-01-09 13:59:53.16 | GuillaumeCharron | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables *** = '0,0703 secondes'

2025-01-09 13:59:53.19 | GuillaumeCharron | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,8242 secondes'

2025-01-09 13:59:53.27 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/09/01/2025 *** = '0,9570 secondes'

2025-01-09 13:59:53.30 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne *** = '1,7656 secondes'

2025-01-09 13:59:53.32 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:cmdUpdate_Click *** = '1,8164 secondes'

2025-01-09 14:25:04.63 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate[béland]
2025-01-09 14:25:04.66 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - béland
2025-01-09 14:25:04.69 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1649 *** = '0,0352 secondes'

2025-01-09 14:25:04.72 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0,0898 secondes'

2025-01-09 14:25:05.59 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate[9112-9031 Québec Inc. [Guy Béland]]
2025-01-09 14:25:05.62 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9112-9031 Québec Inc. [Guy Béland]
2025-01-09 14:25:05.64 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1780 *** = '0,0312 secondes'

2025-01-09 14:25:05.68 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0,0898 secondes'

2025-01-09 14:25:25.99 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[tel avec france sur chiffres d'états financiers]
2025-01-09 14:25:26.02 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0312 secondes'

2025-01-09 14:25:35.88 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[0.5]
2025-01-09 14:25:35.91 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0391 secondes'

2025-01-09 14:25:35.94 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit[0,50]
2025-01-09 14:25:35.97 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0312 secondes'

2025-01-09 14:25:40.86 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-09 14:25:40.88 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-09 14:25:40.90 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-09 14:25:41.30 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '0,4023 secondes'

2025-01-09 14:25:41.32 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-09 14:25:41.43 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0,1133 secondes'

2025-01-09 14:25:41.46 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2025-01-09
2025-01-09 14:25:41.57 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,1211 secondes'

2025-01-09 14:25:41.60 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-01-09
2025-01-09 14:25:41.65 | GuillaumeCharron | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-09 14:25:41.67 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-09 14:25:41.69 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-09 14:25:41.84 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1484 secondes'

2025-01-09 14:25:41.86 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-09 14:25:42.05 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,1914 secondes'

2025-01-09 14:25:42.07 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,4102 secondes'

2025-01-09 14:25:42.10 | GuillaumeCharron | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-09 14:25:42.45 | GuillaumeCharron | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,3516 secondes'

2025-01-09 14:25:42.47 | GuillaumeCharron | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables
2025-01-09 14:25:42.56 | GuillaumeCharron | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables *** = '0,0938 secondes'

2025-01-09 14:25:42.58 | GuillaumeCharron | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,9375 secondes'

2025-01-09 14:25:42.68 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-01-09 *** = '1,0859 secondes'

2025-01-09 14:25:42.71 | GuillaumeCharron | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne *** = '1,8281 secondes'

2025-01-09 14:25:42.73 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:cmdAdd_Click *** = '1,8750 secondes'

2025-01-09 14:34:02.07 | User | APP_v5.L.1.xlsb | ***** Début d'une nouvelle session (modAppli:CodeEssentielDepart) *****
2025-01-09 14:34:02.17 | User | APP_v5.L.1.xlsb | Validation d'accès serveur terminée *** = '0,0078 secondes'

2025-01-09 14:34:02.23 | User | APP_v5.L.1.xlsb | ThisWorkbook:Create_User_Active_File
2025-01-09 14:34:02.33 | User | APP_v5.L.1.xlsb | ThisWorkbook:Create_User_Active_File *** = '0,1133 secondes'

2025-01-09 14:34:02.39 | User | APP_v5.L.1.xlsb | ThisWorkbook:Setup_UserDateFormat
2025-01-09 14:34:02.45 | User | APP_v5.L.1.xlsb | ThisWorkbook:Setup_UserDateFormat *** = '0,0703 secondes'

2025-01-09 14:34:02.50 | User | APP_v5.L.1.xlsb | ThisWorkbook:BackupMasterFile
2025-01-09 14:34:02.92 | User | APP_v5.L.1.xlsb | ThisWorkbook:BackupMasterFile *** = '0,4297 secondes'

2025-01-09 14:34:02.97 | User | APP_v5.L.1.xlsb | modAppli:WriteInfoOnMainMenu
2025-01-09 14:34:03.08 | User | APP_v5.L.1.xlsb | modAppli:WriteInfoOnMainMenu *** = '0,1133 secondes'

2025-01-09 14:34:03.13 | User | APP_v5.L.1.xlsb | modMenu:HideDevShapesBasedOnUsername
2025-01-09 14:34:03.19 | User | APP_v5.L.1.xlsb | modMenu:HideDevShapesBasedOnUsername *** = '0,0703 secondes'

2025-01-09 14:34:03.26 | User | APP_v5.L.1.xlsb | modAppli:CodeEssentielDepart *** = '1,1992 secondes'

2025-01-09 14:34:03.38 | User | APP_v5.L.1.xlsb | modMenu:menuTEC_Click
2025-01-09 14:34:03.51 | User | APP_v5.L.1.xlsb | modMenu:menuTEC_Click *** = '0,1406 secondes'

2025-01-09 14:34:04.67 | User | APP_v5.L.1.xlsb | modMENU_TEC:SaisieHeures_Click
2025-01-09 14:34:04.79 | User | APP_v5.L.1.xlsb | modMENU_TEC:SaisieHeures_Click *** = '0,1289 secondes'

2025-01-09 14:34:04.88 | User | APP_v5.L.1.xlsb | ufSaisieHeures:UserForm_Activate
2025-01-09 14:34:04.93 | User | APP_v5.L.1.xlsb | modImport:Client_List_Import_All
2025-01-09 14:34:05.38 | User | APP_v5.L.1.xlsb | modImport:ResizeTable
2025-01-09 14:34:05.46 | User | APP_v5.L.1.xlsb | modImport:ResizeTable *** = '0,0977 secondes'

2025-01-09 14:34:05.52 | User | APP_v5.L.1.xlsb | modImport:ApplyFormatting
2025-01-09 14:34:05.58 | User | APP_v5.L.1.xlsb | modImport:ApplyFormatting *** = '0,0625 secondes'

2025-01-09 14:34:05.70 | User | APP_v5.L.1.xlsb | modImport:Client_List_Import_All *** = '0,7695 secondes'

2025-01-09 14:34:05.75 | User | APP_v5.L.1.xlsb | modImport:TEC_Import_All
2025-01-09 14:34:06.33 | User | APP_v5.L.1.xlsb | modImport:TEC_Import_All *** = '0,5938 secondes'

2025-01-09 14:34:06.42 | User | APP_v5.L.1.xlsb | ufSaisieHeures:UserForm_Activate *** = '1,5547 secondes'

2025-01-09 14:34:07.80 | User | APP_v5.L.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate
2025-01-09 14:34:07.86 | User | APP_v5.L.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate *** = '0,0703 secondes'

2025-01-09 14:34:13.35 | User | APP_v5.L.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2025-01-09 14:34:13.40 | User | APP_v5.L.1.xlsb | modFunctions:Fn_Complete_Date(09-01-2025, 600, 15)
2025-01-09 14:34:15.18 | User | APP_v5.L.1.xlsb | modFunctions:Fn_Complete_Date *** = '1,7812 secondes'

2025-01-09 14:34:19.29 | User | APP_v5.L.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2025-01-09 14:34:19.36 | User | APP_v5.L.1.xlsb | modFunctions:Fn_Complete_Date(2025-01-09, 600, 15)
2025-01-09 14:34:19.42 | User | APP_v5.L.1.xlsb | modFunctions:Fn_Complete_Date *** = '0,0664 secondes'

2025-01-09 14:34:19.49 | User | APP_v5.L.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate *** = '0,2031 secondes'

2025-01-09 14:34:19.54 | User | APP_v5.L.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2025-01-09 14:34:19.61 | User | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/01-09-2025
2025-01-09 14:34:19.77 | User | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,1680 secondes'

