2024-12-06 06:08:21.24 | Guillaume | APP_v5.G.3.xlsb | ***** Début d'une nouvelle session (ThisWorkbook:Workbook_Open) *****
2024-12-06 08:31:59.23 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 2857 = 0,1582 sec.

2024-12-06 08:31:59.26 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 2/12-05-2024
2024-12-06 08:31:59.34 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,0762 sec.

2024-12-06 08:31:59.37 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/12-05-2024
2024-12-06 08:31:59.40 | vgervais | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - VG)
2024-12-06 08:31:59.43 | vgervais | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0332 sec.

2024-12-06 08:31:59.57 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/12-05-2024 = 0,2090 sec.

2024-12-06 08:31:59.61 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne = 1,1309 sec.

2024-12-06 08:31:59.63 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click = 1,1953 sec.

2024-12-06 08:32:07.41 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[0]
2024-12-06 08:32:07.44 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-06 08:32:07.48 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2821
2024-12-06 08:32:07.51 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,0742 sec.

2024-12-06 08:32:07.58 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2822] = 0,1777 sec.

2024-12-06 08:32:08.88 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[z_Administratif_Autres non chargeables]
2024-12-06 08:32:08.92 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - z_Administratif_Autres non chargeables
2024-12-06 08:32:08.95 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 5 = 0,0332 sec.

2024-12-06 08:32:08.98 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,1016 sec.

2024-12-06 08:32:11.14 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1,3]
2024-12-06 08:32:11.18 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = 0,0430 sec.

2024-12-06 08:32:11.22 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit[1,30]
2024-12-06 08:32:11.25 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit = 0,0332 sec.

2024-12-06 08:32:12.09 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click[2822]
2024-12-06 08:32:12.13 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne
2024-12-06 08:32:12.16 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - z_Administratif_Autres non chargeables
2024-12-06 08:32:12.21 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 5 = 0,0586 sec.

2024-12-06 08:32:12.25 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(2822)
2024-12-06 08:32:12.72 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 2822 = 0,4746 sec.

2024-12-06 08:32:12.75 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(2822)
2024-12-06 08:32:12.78 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-06 08:32:12.82 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2821
2024-12-06 08:32:12.85 | vgervais | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,0742 sec.

2024-12-06 08:32:12.90 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 2822 = 0,1582 sec.

2024-12-06 08:32:12.94 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 2/12-05-2024
2024-12-06 08:32:13.01 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,0723 sec.

2024-12-06 08:32:13.04 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/12-05-2024
2024-12-06 08:32:13.07 | vgervais | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - VG)
2024-12-06 08:32:13.10 | vgervais | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0332 sec.

2024-12-06 08:32:13.26 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/12-05-2024 = 0,2188 sec.

2024-12-06 08:32:13.29 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne = 1,1660 sec.

2024-12-06 08:32:13.32 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click = 1,2305 sec.

2024-12-06 08:32:27.36 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All
2024-12-06 08:32:27.40 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2024-12-06 08:32:27.67 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = 0,2773 sec.

2024-12-06 08:32:27.71 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2024-12-06 08:32:27.92 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = 0,2188 sec.

2024-12-06 08:32:27.95 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All = 0,5996 sec.

2024-12-06 08:32:27.98 | vgervais | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF
2024-12-06 08:32:28.17 | vgervais | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF = 0,1895 sec.

2024-12-06 08:32:28.20 | vgervais | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables
2024-12-06 08:32:28.26 | vgervais | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables = 0,0645 sec.

2024-12-06 08:32:28.34 | vgervais | APP_v5.G.0.xlsb | ufStatsHeures:UserForm_Initialize
2024-12-06 08:32:28.37 | vgervais | APP_v5.G.0.xlsb | ufStatsHeures:ChargerListBoxAvec52DernieresSemaines
2024-12-06 08:32:28.41 | vgervais | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click()
2024-12-06 08:32:28.44 | vgervais | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick()
2024-12-06 08:32:28.47 | vgervais | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7 - 2024-08-12)
2024-12-06 08:32:28.50 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All
2024-12-06 08:32:28.53 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2024-12-06 08:32:28.76 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = 0,2402 sec.

2024-12-06 08:32:28.79 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2024-12-06 08:32:28.93 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = 0,1406 sec.

2024-12-06 08:32:28.96 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All = 0,4629 sec.

2024-12-06 08:32:28.98 | vgervais | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF
2024-12-06 08:32:29.15 | vgervais | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF = 0,1719 sec.

2024-12-06 08:32:29.18 | vgervais | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables
2024-12-06 08:32:29.26 | vgervais | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables = 0,0762 sec.

2024-12-06 08:32:29.28 | vgervais | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,8164 sec.

2024-12-06 08:32:29.34 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All
2024-12-06 08:32:29.37 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2024-12-06 08:32:29.61 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = 0,2441 sec.

2024-12-06 08:32:29.64 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2024-12-06 08:32:29.77 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = 0,1328 sec.

2024-12-06 08:32:29.80 | vgervais | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All = 0,4629 sec.

2024-12-06 08:32:29.83 | vgervais | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF
2024-12-06 08:32:30.02 | vgervais | APP_v5.G.0.xlsb | modStatsHeures:Stats_Heures_AF = 0,1953 sec.

2024-12-06 08:32:30.05 | vgervais | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables
2024-12-06 08:32:30.10 | vgervais | APP_v5.G.0.xlsb | modAppli:UpdatePivotTables = 0,0527 sec.

2024-12-06 08:32:30.19 | vgervais | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine
2024-12-06 08:32:30.23 | vgervais | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine = 0,0469 sec.

2024-12-06 08:32:30.27 | vgervais | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click_or_DblClick = 1,8301 sec.

2024-12-06 08:32:30.29 | vgervais | APP_v5.G.0.xlsb | ufStatsHeures:lbxDatesSemaines_Click = 1,8906 sec.

2024-12-06 08:32:30.32 | vgervais | APP_v5.G.0.xlsb | ufStatsHeures:ChargerListBoxAvec52DernieresSemaines = 1,9512 sec.

2024-12-06 08:32:30.35 | vgervais | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine
2024-12-06 08:32:30.38 | vgervais | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesSemaine = 0,0391 sec.

2024-12-06 08:32:30.41 | vgervais | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesMois
2024-12-06 08:32:30.44 | vgervais | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesMois = 0,0332 sec.

2024-12-06 08:32:30.47 | vgervais | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesTrimestre
2024-12-06 08:32:30.50 | vgervais | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesTrimestre = 0,0352 sec.

2024-12-06 08:32:30.53 | vgervais | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesAnneeFinanciere
2024-12-06 08:32:30.57 | vgervais | APP_v5.G.0.xlsb | ufStatsHeures:AddColonnesAnneeFinanciere = 0,0449 sec.

2024-12-06 08:32:30.60 | vgervais | APP_v5.G.0.xlsb | ufStatsHeures:UserForm_Initialize = 2,2578 sec.

2024-12-06 08:33:23.75 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Terminate
2024-12-06 08:33:23.81 | vgervais | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Terminate = 0,0645 sec.

2024-12-06 10:55:28.00 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:UserForm_Terminate
2024-12-06 10:55:29.29 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:UserForm_Terminate = 0,4492 sec.

2024-12-06 10:59:41.97 | User | APP_v5.G.0.xlsb | wshTEC_Evaluation:Worksheet_Activate
2024-12-06 10:59:42.04 | User | APP_v5.G.0.xlsb | modImport:Client_List_Import_All
2024-12-06 10:59:42.55 | User | APP_v5.G.0.xlsb | modImport:Client_List_Import_All = 0,5234 sec.

2024-12-06 10:59:42.60 | User | APP_v5.G.0.xlsb | modImport:TEC_Import_All
2024-12-06 10:59:43.41 | User | APP_v5.G.0.xlsb | modImport:TEC_Import_All = 0,8203 sec.

2024-12-06 10:59:43.48 | User | APP_v5.G.0.xlsb | modDev_Utils:SetTabOrder(wshTEC_Evaluation)
2024-12-06 10:59:43.56 | User | APP_v5.G.0.xlsb | modDev_Utils:SetTabOrder = 0,1172 sec.

2024-12-06 10:59:43.78 | User | APP_v5.G.0.xlsb | wshTEC_Evaluation:Worksheet_Change
2024-12-06 10:59:43.84 | User | APP_v5.G.0.xlsb | wshTEC_Evaluation:Worksheet_Change = 0,0664 sec.

2024-12-06 10:59:43.93 | User | APP_v5.G.0.xlsb | wshTEC_Evaluation:Worksheet_Change
2024-12-06 10:59:43.98 | User | APP_v5.G.0.xlsb | wshTEC_Evaluation:Worksheet_Change = 0,0625 sec.

2024-12-06 10:59:44.05 | User | APP_v5.G.0.xlsb | wshTEC_Evaluation:Worksheet_Activate = 2,0898 sec.

2024-12-06 10:59:50.82 | User | APP_v5.G.0.xlsb | wshTEC_Evaluation:TEC_Evaluation_Back_To_TEC_Menu
2024-12-06 10:59:50.89 | User | APP_v5.G.0.xlsb | wshTEC_Evaluation:TEC_Evaluation_Back_To_TEC_Menu = 0,0859 sec.

2024-12-06 10:59:54.68 | User | APP_v5.G.0.xlsb | wshTEC_TDB:Worksheet_Activate
2024-12-06 10:59:54.75 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All
2024-12-06 10:59:54.80 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2024-12-06 11:00:01.54 | User | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-06 11:00:01.61 | User | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,0742 sec.

2024-12-06 11:00:03.68 | User | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-06 11:00:03.75 | User | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,0781 sec.

2024-12-06 11:00:10.88 | User | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Activate
2024-12-06 11:00:10.94 | User | APP_v5.G.0.xlsb | modImport:Client_List_Import_All
2024-12-06 11:00:11.41 | User | APP_v5.G.0.xlsb | modImport:Client_List_Import_All = 0,4805 sec.

2024-12-06 11:00:11.46 | User | APP_v5.G.0.xlsb | modImport:TEC_Import_All
2024-12-06 11:00:12.26 | User | APP_v5.G.0.xlsb | modImport:TEC_Import_All = 0,8008 sec.

2024-12-06 11:00:12.34 | User | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Activate = 1,4727 sec.

2024-12-06 11:00:16.50 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate
2024-12-06 11:00:16.56 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate = 0,0781 sec.

2024-12-06 11:00:16.68 | User | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Terminate
2024-12-06 11:00:16.78 | User | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Terminate = 0,1016 sec.

2024-12-06 11:00:20.64 | User | APP_v5.G.0.xlsb | wshTEC_TDB:Worksheet_Activate
2024-12-06 11:00:20.70 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_TdB_Update_All
2024-12-06 11:00:20.75 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2024-12-06 11:00:27.65 | User | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-06 11:00:27.75 | User | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,1055 sec.

2024-12-06 11:00:35.46 | User | APP_v5.G.0.xlsb | wshTEC_Evaluation:Worksheet_Activate
2024-12-06 11:00:35.51 | User | APP_v5.G.0.xlsb | modImport:Client_List_Import_All
2024-12-06 11:00:35.99 | User | APP_v5.G.0.xlsb | modImport:Client_List_Import_All = 0,4883 sec.

2024-12-06 11:00:36.04 | User | APP_v5.G.0.xlsb | modImport:TEC_Import_All
2024-12-06 11:00:36.81 | User | APP_v5.G.0.xlsb | modImport:TEC_Import_All = 0,7852 sec.

2024-12-06 11:00:36.89 | User | APP_v5.G.0.xlsb | modDev_Utils:SetTabOrder(wshTEC_Evaluation)
2024-12-06 11:00:36.97 | User | APP_v5.G.0.xlsb | modDev_Utils:SetTabOrder = 0,0859 sec.

2024-12-06 11:00:37.05 | User | APP_v5.G.0.xlsb | wshTEC_Evaluation:Worksheet_Change
2024-12-06 11:00:37.09 | User | APP_v5.G.0.xlsb | wshTEC_Evaluation:Worksheet_Change = 0,0547 sec.

2024-12-06 11:00:37.15 | User | APP_v5.G.0.xlsb | wshTEC_Evaluation:Worksheet_Change
2024-12-06 11:00:37.20 | User | APP_v5.G.0.xlsb | wshTEC_Evaluation:Worksheet_Change = 0,0508 sec.

2024-12-06 11:00:37.26 | User | APP_v5.G.0.xlsb | wshTEC_Evaluation:Worksheet_Activate = 1,8086 sec.

2024-12-06 11:00:47.09 | User | APP_v5.G.0.xlsb | wshTEC_Evaluation:Worksheet_Change
2024-12-06 11:00:47.18 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date(, 99, 0)
2024-12-06 11:00:47.23 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date = 0,0625 sec.

2024-12-06 11:00:47.29 | User | APP_v5.G.0.xlsb | modImport:TEC_Import_All
2024-12-06 11:00:48.02 | User | APP_v5.G.0.xlsb | modImport:TEC_Import_All = 0,7344 sec.

2024-12-06 11:00:48.28 | User | APP_v5.G.0.xlsb | modGL_Rapport:GL_Get_Account_Trans_AF(1210 - De 2024-07-31 à 2024-06-12)
2024-12-06 11:00:48.37 | User | APP_v5.G.0.xlsb | modGL_Rapport:GL_Get_Account_Trans_AF = 0,0977 sec.

2024-12-06 11:00:48.44 | User | APP_v5.G.0.xlsb | wshTEC_Evaluation:Worksheet_Change = 1,3477 sec.

2024-12-06 11:00:57.60 | User | APP_v5.G.0.xlsb | wshTEC_Evaluation:TEC_Evaluation_Back_To_TEC_Menu
2024-12-06 11:00:57.68 | User | APP_v5.G.0.xlsb | wshTEC_Evaluation:TEC_Evaluation_Back_To_TEC_Menu = 0,0859 sec.

2024-12-06 11:01:02.66 | User | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-06 11:01:02.72 | User | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,0742 sec.

2024-12-06 11:01:05.36 | User | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-06 11:01:05.43 | User | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,0859 sec.

2024-12-06 11:01:05.55 | User | APP_v5.G.0.xlsb | modMenu:Delete_User_Active_File
2024-12-06 11:01:05.60 | User | APP_v5.G.0.xlsb | modMenu:Delete_User_Active_File = 0,0625 sec.

2024-12-06 11:01:05.67 | User | APP_v5.G.0.xlsb | ***** Session terminée NORMALEMENT (modMenu:Exit_After_Saving) *****

2024-12-06 11:01:40.71 | Guillaume | APP_v5.G.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-06 11:01:40.98 | Guillaume | APP_v5.G.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,4297 sec.

2024-12-06 11:01:43.18 | Guillaume | APP_v5.G.3.xlsb | wshENC_Saisie:Worksheet_Activate
2024-12-06 11:01:43.41 | Guillaume | APP_v5.G.3.xlsb | modImport:Client_List_Import_All
2024-12-06 11:01:44.69 | Guillaume | APP_v5.G.3.xlsb | modImport:Client_List_Import_All = 1,4180 sec.

2024-12-06 11:01:44.91 | Guillaume | APP_v5.G.3.xlsb | modImport:FAC_Comptes_Clients_Import_All
2024-12-06 11:01:46.21 | Guillaume | APP_v5.G.3.xlsb | modImport:FAC_Comptes_Clients_Import_All = 1,4414 sec.

2024-12-06 11:01:46.44 | Guillaume | APP_v5.G.3.xlsb | modImport:FAC_Détails_Import_All
2024-12-06 11:01:47.70 | Guillaume | APP_v5.G.3.xlsb | modImport:FAC_Détails_Import_All = 1,4023 sec.

2024-12-06 11:01:47.92 | Guillaume | APP_v5.G.3.xlsb | modImport:FAC_Entête_Import_All
2024-12-06 11:01:49.13 | Guillaume | APP_v5.G.3.xlsb | modImport:FAC_Entête_Import_All = 1,3555 sec.

2024-12-06 11:01:49.36 | Guillaume | APP_v5.G.3.xlsb | modImport:ENC_Détails_Import_All
2024-12-06 11:01:50.53 | Guillaume | APP_v5.G.3.xlsb | modImport:ENC_Détails_Import_All = 1,3125 sec.

2024-12-06 11:01:50.76 | Guillaume | APP_v5.G.3.xlsb | modImport:ENC_Entête_Import_All
2024-12-06 11:01:51.98 | Guillaume | APP_v5.G.3.xlsb | modImport:ENC_Entête_Import_All = 1,3555 sec.

2024-12-06 11:01:52.21 | Guillaume | APP_v5.G.3.xlsb | modImport:GL_Trans_Import_All
2024-12-06 11:01:53.52 | Guillaume | APP_v5.G.3.xlsb | modImport:GL_Trans_Import_All = 1,4570 sec.

2024-12-06 11:03:24.04 | Guillaume | APP_v5.G.3.xlsb | modENC_Saisie:ENC_Back_To_FAC_Menu
2024-12-06 11:03:24.33 | Guillaume | APP_v5.G.3.xlsb | modENC_Saisie:ENC_Clear_Cells
2024-12-06 11:03:24.66 | Guillaume | APP_v5.G.3.xlsb | modENC_Saisie:ENC_Clear_Cells = 0,4688 sec.

2024-12-06 11:03:24.91 | Guillaume | APP_v5.G.3.xlsb | modENC_Saisie:ENC_Back_To_FAC_Menu = 1,0156 sec.

2024-12-06 11:03:26.45 | Guillaume | APP_v5.G.3.xlsb | wshENC_Saisie:Worksheet_Activate
2024-12-06 11:03:26.66 | Guillaume | APP_v5.G.3.xlsb | modImport:Client_List_Import_All
2024-12-06 11:03:27.91 | Guillaume | APP_v5.G.3.xlsb | modImport:Client_List_Import_All = 1,3945 sec.

2024-12-06 11:03:28.14 | Guillaume | APP_v5.G.3.xlsb | modImport:FAC_Comptes_Clients_Import_All
2024-12-06 11:03:29.44 | Guillaume | APP_v5.G.3.xlsb | modImport:FAC_Comptes_Clients_Import_All = 1,4375 sec.

2024-12-06 11:03:29.66 | Guillaume | APP_v5.G.3.xlsb | modImport:FAC_Détails_Import_All
2024-12-06 11:03:30.85 | Guillaume | APP_v5.G.3.xlsb | modImport:FAC_Détails_Import_All = 1,3281 sec.

2024-12-06 11:03:31.07 | Guillaume | APP_v5.G.3.xlsb | modImport:FAC_Entête_Import_All
2024-12-06 11:03:32.25 | Guillaume | APP_v5.G.3.xlsb | modImport:FAC_Entête_Import_All = 1,3125 sec.

2024-12-06 11:03:32.47 | Guillaume | APP_v5.G.3.xlsb | modImport:ENC_Détails_Import_All
2024-12-06 11:03:33.59 | Guillaume | APP_v5.G.3.xlsb | modImport:ENC_Détails_Import_All = 1,2539 sec.

2024-12-06 11:03:33.80 | Guillaume | APP_v5.G.3.xlsb | modImport:ENC_Entête_Import_All
2024-12-06 11:03:34.97 | Guillaume | APP_v5.G.3.xlsb | modImport:ENC_Entête_Import_All = 1,3047 sec.

2024-12-06 11:03:35.19 | Guillaume | APP_v5.G.3.xlsb | modImport:GL_Trans_Import_All
2024-12-06 11:03:36.54 | Guillaume | APP_v5.G.3.xlsb | modImport:GL_Trans_Import_All = 1,4883 sec.

2024-12-06 11:03:36.77 | Guillaume | APP_v5.G.3.xlsb | modDev_Utils:SetTabOrder(wshENC_Saisie)
2024-12-06 11:03:37.04 | Guillaume | APP_v5.G.3.xlsb | modDev_Utils:SetTabOrder = 0,4062 sec.

2024-12-06 11:03:37.26 | Guillaume | APP_v5.G.3.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes
2024-12-06 11:03:37.51 | Guillaume | APP_v5.G.3.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes = 0,3945 sec.

2024-12-06 11:03:37.76 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_Complete_Date(06/12/24, 30, 0)
2024-12-06 11:03:37.98 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_Complete_Date = 0,3711 sec.

2024-12-06 11:03:38.23 | Guillaume | APP_v5.G.3.xlsb | wshDEB_Saisie:Worksheet_Activate = 11,9531 sec.

2024-12-06 11:03:41.32 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - Pépinière Excel Inc. [François Racette]
2024-12-06 11:03:41.58 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1761 = 0,4023 sec.

2024-12-06 11:03:41.81 | Guillaume | APP_v5.G.3.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes
2024-12-06 11:03:42.06 | Guillaume | APP_v5.G.3.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes = 0,3984 sec.

2024-12-06 11:03:42.30 | Guillaume | APP_v5.G.3.xlsb | modENC_Saisie:ENC_Get_OS_Invoices
2024-12-06 11:03:42.53 | Guillaume | APP_v5.G.3.xlsb | modENC_Saisie:ENC_Get_OS_Invoices_With_AF
2024-12-06 11:03:42.79 | Guillaume | APP_v5.G.3.xlsb | modFAC_Enc:ENC_Get_OS_Invoices_With_AF = 0,4062 sec.

2024-12-06 11:03:43.04 | Guillaume | APP_v5.G.3.xlsb | modENC_Saisie:ENC_Add_Check_Boxes
2024-12-06 11:03:43.28 | Guillaume | APP_v5.G.3.xlsb | modENC_Saisie:ENC_Add_Check_Boxes = 0,3750 sec.

2024-12-06 11:03:43.51 | Guillaume | APP_v5.G.3.xlsb | modFAC_Enc:ENC_Load_OS_Invoices = 1,3555 sec.

2024-12-06 11:03:50.94 | Guillaume | APP_v5.G.3.xlsb | modENC_Saisie:MAJ_Encaissement
2024-12-06 11:03:51.18 | Guillaume | APP_v5.G.3.xlsb | modENC_Saisie:ENC_Add_DB_Entete
2024-12-06 11:03:53.05 | Guillaume | APP_v5.G.3.xlsb | modENC_Saisie:ENC_Add_DB_Entete = 2,0234 sec.

