2024-11-09 08:02:38.77 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:UserForm_Activate |  | 31
2024-11-12 07:06:49.38 | Robert_M._Vigneault | APP_v5.E.3.xlsb |    ThisWorkbook:BackupMasterFile - La variable masterWorkbook est initialisée |  | 31
2024-11-12 07:06:49.58 | Robert_M._Vigneault | APP_v5.E.3.xlsb |    ThisWorkbook:BackupMasterFile - La copie est réussie |  | 31
2024-11-12 07:06:49.66 | Robert_M._Vigneault | APP_v5.E.3.xlsb |    ThisWorkbook:BackupMasterFile - Le fichier masterWorkbook est fermé |  | 31
2024-11-12 07:06:49.66 | Robert_M._Vigneault | APP_v5.E.3.xlsb | ThisWorkbook:BackupMasterFile | 0,6895 sec. | 31

2024-11-12 07:06:49.68 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modMenu:Hide_Dev_Shapes_Based_On_Username |  | 31
2024-11-12 07:06:49.68 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modMenu:Hide_Dev_Shapes_Based_On_Username | 0,0000 sec. | 31

2024-11-12 07:06:49.72 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modAppli:Write_Info_On_Main_Menu |  | 31
2024-11-12 07:06:49.80 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modAppli:Write_Info_On_Main_Menu | 0,0723 sec. | 31

2024-11-12 07:06:50.00 | Robert_M._Vigneault | APP_v5.E.3.xlsb | ThisWorkbook:Workbook_Open | 1,0586 sec. | 31

2024-11-12 07:26:26.98 | Robert_M._Vigneault | APP_v5.E.3.xlsb | wshGL_EJ:Worksheet_Activate |  | 31
2024-11-12 07:26:26.98 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_Trans_Import_All |  | 31
2024-11-12 07:26:27.36 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_Trans_Import_All | 0,3770 sec. | 31

2024-11-12 07:26:27.36 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_EJ_Auto_Import_All |  | 31
2024-11-12 07:26:27.40 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Auto_Build_Summary |  | 31
2024-11-12 07:26:27.43 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Auto_Build_Summary | 0,0312 sec. | 31

2024-11-12 07:26:27.49 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_EJ_Auto_Import_All | 0,1387 sec. | 31

2024-11-12 07:26:27.49 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 31
2024-11-12 07:26:27.56 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells | 0,0684 sec. | 31

2024-11-12 07:26:27.59 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modDev_Utils:SetTabOrder(wshGL_EJ) |  | 31
2024-11-12 07:26:27.64 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modDev_Utils:SetTabOrder | 0,0469 sec. | 31

2024-11-12 07:26:27.64 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 31
2024-11-12 07:26:27.69 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells | 0,0449 sec. | 31

2024-11-12 07:26:27.77 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 12 parsedDate='12/11/2024' |  | 31
2024-11-12 07:26:27.78 | Robert_M._Vigneault | APP_v5.E.3.xlsb | wshGL_EJ:Worksheet_Activate | 0,8027 sec. | 31

2024-11-12 07:28:10.45 | Robert_M._Vigneault | APP_v5.E.3.xlsb | wshGL_EJ:Worksheet_Activate |  | 31
2024-11-12 07:28:10.45 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_Trans_Import_All |  | 31
2024-11-12 07:28:10.67 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_Trans_Import_All | 0,2188 sec. | 31

2024-11-12 07:28:10.67 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_EJ_Auto_Import_All |  | 31
2024-11-12 07:28:10.70 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Auto_Build_Summary |  | 31
2024-11-12 07:28:10.75 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Auto_Build_Summary | 0,0469 sec. | 31

2024-11-12 07:28:10.81 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_EJ_Auto_Import_All | 0,1406 sec. | 31

2024-11-12 07:28:10.82 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 31
2024-11-12 07:28:10.86 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells | 0,0332 sec. | 31

2024-11-12 07:28:10.88 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modDev_Utils:SetTabOrder(wshGL_EJ) |  | 31
2024-11-12 07:28:10.92 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modDev_Utils:SetTabOrder | 0,0371 sec. | 31

2024-11-12 07:28:10.92 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 31
2024-11-12 07:28:10.96 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells | 0,0469 sec. | 31

2024-11-12 07:28:10.96 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 12 parsedDate='12/11/2024' |  | 31
2024-11-12 07:28:10.98 | Robert_M._Vigneault | APP_v5.E.3.xlsb | wshGL_EJ:Worksheet_Activate | 0,5273 sec. | 31

2024-11-12 07:35:23.17 | Robert_M._Vigneault | APP_v5.E.3.xlsb | wshGL_EJ:Worksheet_Activate |  | 31
2024-11-12 07:35:23.18 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_Trans_Import_All |  | 31
2024-11-12 07:35:23.38 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_Trans_Import_All | 0,2031 sec. | 31

2024-11-12 07:35:23.38 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_EJ_Auto_Import_All |  | 31
2024-11-12 07:35:23.41 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Auto_Build_Summary |  | 31
2024-11-12 07:35:23.45 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Auto_Build_Summary | 0,0469 sec. | 31

2024-11-12 07:35:23.53 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_EJ_Auto_Import_All | 0,1484 sec. | 31

2024-11-12 07:35:23.54 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 31
2024-11-12 07:35:23.57 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells | 0,0391 sec. | 31

2024-11-12 07:35:23.59 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modDev_Utils:SetTabOrder(wshGL_EJ) |  | 31
2024-11-12 07:35:23.61 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modDev_Utils:SetTabOrder | 0,0215 sec. | 31

2024-11-12 07:35:23.62 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 31
2024-11-12 07:35:23.65 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells | 0,0332 sec. | 31

2024-11-12 07:35:23.67 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 12 parsedDate='12/11/2024' |  | 31
2024-11-12 07:35:23.69 | Robert_M._Vigneault | APP_v5.E.3.xlsb | wshGL_EJ:Worksheet_Activate | 0,5117 sec. | 31

2024-11-12 08:28:57.83 | Robert_M._Vigneault | APP_v5.E.3.xlsb | wshENC_Saisie:Worksheet_Activate |  | 31
2024-11-12 08:28:57.84 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:Client_List_Import_All |  | 31
2024-11-12 08:28:57.95 | Robert_M._Vigneault | APP_v5.E.3.xlsb |      modImport:Client_List_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-12 08:28:57.00 | Robert_M._Vigneault | APP_v5.E.3.xlsb |      modImport:Client_List_Import_All - La mise en forme a été appliquée |  | 31
2024-11-12 08:28:58.08 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:Client_List_Import_All | 0,2324 sec. | 31

2024-11-12 08:28:58.08 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 31
2024-11-12 08:28:58.23 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:FAC_Comptes_Clients_Import_All | 0,1562 sec. | 31

2024-11-12 08:28:58.23 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:FAC_Détails_Import_All |  | 31
2024-11-12 08:28:58.39 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:FAC_Détails_Import_All | 0,1562 sec. | 31

2024-11-12 08:28:58.39 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:FAC_Entête_Import_All |  | 31
2024-11-12 08:28:58.44 | Robert_M._Vigneault | APP_v5.E.3.xlsb |      modImport:FAC_Entête_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-12 08:28:58.51 | Robert_M._Vigneault | APP_v5.E.3.xlsb |      modImport:FAC_Entête_Import_All - La mise en forme a été appliquée |  | 31
2024-11-12 08:28:58.57 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:FAC_Entête_Import_All | 0,1797 sec. | 31

2024-11-12 08:28:58.57 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:ENC_Détails_Import_All |  | 31
2024-11-12 08:28:58.69 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:ENC_Détails_Import_All | 0,1250 sec. | 31

2024-11-12 08:28:58.69 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:ENC_Entête_Import_All |  | 31
2024-11-12 08:28:58.81 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:ENC_Entête_Import_All | 0,1133 sec. | 31

2024-11-12 08:28:58.81 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_Trans_Import_All |  | 31
2024-11-12 08:28:59.01 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_Trans_Import_All | 0,2031 sec. | 31

2024-11-12 08:28:59.04 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modDev_Utils:SetTabOrder(wshENC_Saisie) |  | 31
2024-11-12 08:28:59.23 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modDev_Utils:SetTabOrder | 0,1895 sec. | 31

2024-11-12 08:28:59.24 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes |  | 31
2024-11-12 08:28:59.28 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modENC_Saisie:ENC_Remove_Check_Boxes | 0,0312 sec. | 31

2024-11-12 08:28:59.29 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 12 parsedDate='12/11/2024' |  | 31
2024-11-12 08:28:59.31 | Robert_M._Vigneault | APP_v5.E.3.xlsb | wshDEB_Saisie:Worksheet_Activate | 1,4766 sec. | 31

2024-11-12 08:29:17.99 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modENC_Saisie:ENC_Back_To_FAC_Menu |  | 31
2024-11-12 08:29:18.00 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modENC_Saisie:ENC_Clear_Cells |  | 31
2024-11-12 08:29:18.12 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modENC_Saisie:ENC_Clear_Cells | 0,1191 sec. | 31

2024-11-12 08:29:18.19 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modENC_Saisie:ENC_Back_To_FAC_Menu | 0,2051 sec. | 31

2024-11-12 08:29:19.61 | Robert_M._Vigneault | APP_v5.E.3.xlsb | wshGL_EJ:Worksheet_Activate |  | 31
2024-11-12 08:29:19.61 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_Trans_Import_All |  | 31
2024-11-12 08:29:19.82 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_Trans_Import_All | 0,2031 sec. | 31

2024-11-12 08:29:19.82 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_EJ_Auto_Import_All |  | 31
2024-11-12 08:29:19.86 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Auto_Build_Summary |  | 31
2024-11-12 08:29:19.88 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Auto_Build_Summary | 0,0176 sec. | 31

2024-11-12 08:29:19.94 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_EJ_Auto_Import_All | 0,1270 sec. | 31

2024-11-12 08:29:19.96 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 31
2024-11-12 08:29:19.99 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells | 0,0312 sec. | 31

2024-11-12 08:29:19.99 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modDev_Utils:SetTabOrder(wshGL_EJ) |  | 31
2024-11-12 08:29:20.04 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modDev_Utils:SetTabOrder | 0,0469 sec. | 31

2024-11-12 08:29:20.04 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 31
2024-11-12 08:29:20.07 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells | 0,0312 sec. | 31

2024-11-12 08:29:20.09 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 12 parsedDate='12/11/2024' |  | 31
2024-11-12 08:29:20.11 | Robert_M._Vigneault | APP_v5.E.3.xlsb | wshGL_EJ:Worksheet_Activate | 0,4980 sec. | 31

2024-11-12 08:37:20.91 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-12 08:37:20.92 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0156 sec. | 31

2024-11-12 08:37:23.26 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-12 08:37:23.28 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0156 sec. | 31

2024-11-12 08:37:23.29 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modMenu:Delete_User_Active_File |  | 31
2024-11-12 08:37:23.31 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modMenu:Delete_User_Active_File | 0,0156 sec. | 31

2024-11-12 08:37:23.32 | Robert_M._Vigneault | APP_v5.E.3.xlsb | ***** Session terminée NORMALEMENT avec la procédure 'modMenu:Exit_After_Saving' ***** |  | 31

2024-11-12 08:37:41.81 | Robert_M._Vigneault | APP_v5.E.2.xlsb | ***** Début d'une nouvelle session (Workbook_Open) ***** |  | 31
2024-11-12 08:37:41.81 | Robert_M._Vigneault | APP_v5.E.2.xlsb | ThisWorkbook:Create_User_Active_File |  | 31
2024-11-12 08:37:41.83 | Robert_M._Vigneault | APP_v5.E.2.xlsb | ThisWorkbook:Create_User_Active_File | 0,0156 sec. | 31

2024-11-12 08:37:41.84 | Robert_M._Vigneault | APP_v5.E.2.xlsb | ThisWorkbook:BackupMasterFile |  | 31
2024-11-12 08:37:42.24 | Robert_M._Vigneault | APP_v5.E.2.xlsb |    ThisWorkbook:BackupMasterFile - La variable masterWorkbook est initialisée |  | 31
2024-11-12 08:37:42.47 | Robert_M._Vigneault | APP_v5.E.2.xlsb |    ThisWorkbook:BackupMasterFile - La copie est réussie |  | 31
2024-11-12 08:37:42.55 | Robert_M._Vigneault | APP_v5.E.2.xlsb |    ThisWorkbook:BackupMasterFile - Le fichier masterWorkbook est fermé |  | 31
2024-11-12 08:37:42.55 | Robert_M._Vigneault | APP_v5.E.2.xlsb | ThisWorkbook:BackupMasterFile | 0,7109 sec. | 31

2024-11-12 08:37:42.57 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modMenu:Hide_Dev_Shapes_Based_On_Username |  | 31
2024-11-12 08:37:42.57 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modMenu:Hide_Dev_Shapes_Based_On_Username | 0,0000 sec. | 31

2024-11-12 08:37:42.63 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modAppli:Write_Info_On_Main_Menu |  | 31
2024-11-12 08:37:42.71 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modAppli:Write_Info_On_Main_Menu | 0,0801 sec. | 31

2024-11-12 08:37:42.93 | Robert_M._Vigneault | APP_v5.E.2.xlsb | ThisWorkbook:Workbook_Open | 1,1191 sec. | 31

2024-11-12 08:37:47.13 | Robert_M._Vigneault | APP_v5.E.2.xlsb | wshGL_EJ:Worksheet_Activate |  | 31
2024-11-12 08:37:47.13 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modImport:GL_Trans_Import_All |  | 31
2024-11-12 08:37:47.41 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modImport:GL_Trans_Import_All | 0,2793 sec. | 31

2024-11-12 08:37:47.41 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modImport:GL_EJ_Auto_Import_All |  | 31
2024-11-12 08:37:47.46 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modGL_EJ:GL_EJ_Auto_Build_Summary |  | 31
2024-11-12 08:37:47.49 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modGL_EJ:GL_EJ_Auto_Build_Summary | 0,0312 sec. | 31

2024-11-12 08:37:47.58 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modImport:GL_EJ_Auto_Import_All | 0,1680 sec. | 31

2024-11-12 08:37:47.58 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 31
2024-11-12 08:37:47.63 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells | 0,0469 sec. | 31

2024-11-12 08:37:47.65 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modDev_Utils:SetTabOrder(wshGL_EJ) |  | 31
2024-11-12 08:37:47.67 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modDev_Utils:SetTabOrder | 0,0215 sec. | 31

2024-11-12 08:37:47.69 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 31
2024-11-12 08:37:47.73 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells | 0,0469 sec. | 31

2024-11-12 08:37:47.75 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 12 parsedDate='12/11/2024' |  | 31
2024-11-12 08:37:47.77 | Robert_M._Vigneault | APP_v5.E.2.xlsb | wshGL_EJ:Worksheet_Activate | 0,6348 sec. | 31

2024-11-12 08:38:17.90 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-12 08:38:17.92 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0156 sec. | 31

2024-11-12 08:38:19.61 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-12 08:38:19.65 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0391 sec. | 31

2024-11-12 08:38:19.65 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modMenu:Delete_User_Active_File |  | 31
2024-11-12 08:38:19.66 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modMenu:Delete_User_Active_File | 0,0137 sec. | 31

2024-11-12 08:38:19.68 | Robert_M._Vigneault | APP_v5.E.2.xlsb | ***** Session terminée NORMALEMENT avec la procédure 'modMenu:Exit_After_Saving' ***** |  | 31

2024-11-12 08:38:30.88 | Robert_M._Vigneault | APP_v5.E.3.xlsb | ***** Début d'une nouvelle session (Workbook_Open) ***** |  | 31
2024-11-12 08:38:30.88 | Robert_M._Vigneault | APP_v5.E.3.xlsb | ThisWorkbook:Create_User_Active_File |  | 31
2024-11-12 08:38:30.88 | Robert_M._Vigneault | APP_v5.E.3.xlsb | ThisWorkbook:Create_User_Active_File | 0,0000 sec. | 31

2024-11-12 08:38:30.89 | Robert_M._Vigneault | APP_v5.E.3.xlsb | ThisWorkbook:BackupMasterFile |  | 31
2024-11-12 08:38:31.30 | Robert_M._Vigneault | APP_v5.E.3.xlsb |    ThisWorkbook:BackupMasterFile - La variable masterWorkbook est initialisée |  | 31
2024-11-12 08:38:31.52 | Robert_M._Vigneault | APP_v5.E.3.xlsb |    ThisWorkbook:BackupMasterFile - La copie est réussie |  | 31
2024-11-12 08:38:31.60 | Robert_M._Vigneault | APP_v5.E.3.xlsb |    ThisWorkbook:BackupMasterFile - Le fichier masterWorkbook est fermé |  | 31
2024-11-12 08:38:31.60 | Robert_M._Vigneault | APP_v5.E.3.xlsb | ThisWorkbook:BackupMasterFile | 0,7031 sec. | 31

2024-11-12 08:38:31.61 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modMenu:Hide_Dev_Shapes_Based_On_Username |  | 31
2024-11-12 08:38:31.61 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modMenu:Hide_Dev_Shapes_Based_On_Username | 0,0000 sec. | 31

2024-11-12 08:38:31.66 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modAppli:Write_Info_On_Main_Menu |  | 31
2024-11-12 08:38:31.74 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modAppli:Write_Info_On_Main_Menu | 0,0781 sec. | 31

2024-11-12 08:38:31.91 | Robert_M._Vigneault | APP_v5.E.3.xlsb | ThisWorkbook:Workbook_Open | 1,0312 sec. | 31

2024-11-12 08:38:35.46 | Robert_M._Vigneault | APP_v5.E.3.xlsb | wshGL_EJ:Worksheet_Activate |  | 31
2024-11-12 08:38:35.48 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_Trans_Import_All |  | 31
2024-11-12 08:38:35.73 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_Trans_Import_All | 0,2539 sec. | 31

2024-11-12 08:38:35.73 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_EJ_Auto_Import_All |  | 31
2024-11-12 08:38:35.78 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Auto_Build_Summary |  | 31
2024-11-12 08:38:35.81 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Auto_Build_Summary | 0,0312 sec. | 31

2024-11-12 08:38:35.87 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_EJ_Auto_Import_All | 0,1387 sec. | 31

2024-11-12 08:38:35.89 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 31
2024-11-12 08:38:35.94 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells | 0,0547 sec. | 31

2024-11-12 08:38:35.94 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modDev_Utils:SetTabOrder(wshGL_EJ) |  | 31
2024-11-12 08:38:35.99 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modDev_Utils:SetTabOrder | 0,0469 sec. | 31

2024-11-12 08:38:35.99 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells |  | 31
2024-11-12 08:38:36.04 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells | 0,0469 sec. | 31

2024-11-12 08:38:36.05 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 12 parsedDate='12/11/2024' |  | 31
2024-11-12 08:38:36.07 | Robert_M._Vigneault | APP_v5.E.3.xlsb | wshGL_EJ:Worksheet_Activate | 0,6055 sec. | 31

2024-11-12 08:38:55.48 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-12 08:38:55.50 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0156 sec. | 31

2024-11-12 08:38:57.84 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-12 08:38:57.85 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0156 sec. | 31

2024-11-12 08:38:57.87 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modMenu:Delete_User_Active_File |  | 31
2024-11-12 08:38:57.93 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modMenu:Delete_User_Active_File | 0,0625 sec. | 31

2024-11-12 08:38:57.95 | Robert_M._Vigneault | APP_v5.E.3.xlsb | ***** Session terminée NORMALEMENT avec la procédure 'modMenu:Exit_After_Saving' ***** |  | 31

2024-11-12 08:39:48.16 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-12 08:39:48.19 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0312 sec. | 31

2024-11-12 08:39:48.19 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modMenu:Delete_User_Active_File |  | 31
2024-11-12 08:39:48.21 | Robert_M._Vigneault | APP_v5.E.2.xlsb | modMenu:Delete_User_Active_File | 0,0156 sec. | 31

2024-11-12 08:39:48.22 | Robert_M._Vigneault | APP_v5.E.2.xlsb | ***** Session terminée NORMALEMENT avec la procédure 'modMenu:Exit_After_Saving' ***** |  | 31

2024-11-12 08:41:18.95 | Robert_M._Vigneault | APP_v5.E.3.xlsb | wshGL_EJ:Worksheet_Activate |  | 31
2024-11-12 08:41:18.95 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_Trans_Import_All |  | 31
2024-11-12 08:41:19.18 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_Trans_Import_All | 0,2246 sec. | 31

2024-11-12 08:41:19.18 | Robert_M._Vigneault | APP_v5.E.3.xlsb | modImport:GL_EJ_Auto_Import_All |  | 31
