2025-02-24 22:38:20.35 | vgervais | APP_v6.A.2.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-25 10:19:47.79 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-25 10:19:47.81 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-25 10:19:47.83 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-25 10:19:47.98 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1484 secondes

2025-02-25 10:19:48.00 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-25 10:19:48.11 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1094 secondes

2025-02-25 10:19:48.13 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3242 secondes

2025-02-25 10:19:48.16 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-25 10:19:48.34 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1914 secondes

2025-02-25 10:19:48.36 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-25 10:19:48.42 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0625 secondes

2025-02-25 10:19:48.44 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6562 secondes

2025-02-25 10:19:48.52 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-25 | 0,7773 secondes

2025-02-25 10:19:48.54 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 1,9570 secondes

2025-02-25 10:19:48.56 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,0000 secondes

2025-02-25 10:25:58.20 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Gestion L'Anneau Inc. [Lalonde & Brient] [Nathalie Brient] Entreprises | 
2025-02-25 10:25:58.23 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0312 secondes

2025-02-25 10:25:58.36 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Gestion L'Anneau Inc. [Lalonde & Brient] [Nathalie Brient] | 
2025-02-25 10:25:58.38 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0234 secondes

2025-02-25 10:26:04.20 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | courriel sur T5 de Gesnic | 
2025-02-25 10:26:04.23 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0312 secondes

2025-02-25 10:26:04.89 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0.4 | 
2025-02-25 10:26:04.92 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0312 secondes

2025-02-25 10:26:04.94 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit | 0,40 | 
2025-02-25 10:26:04.96 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0234 secondes

2025-02-25 10:26:06.18 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-25 10:26:06.20 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-25 10:26:06.23 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Gestion L'Anneau Inc. [Lalonde & Brient] [Nathalie Brient] | 
2025-02-25 10:26:06.25 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0195 secondes

2025-02-25 10:26:06.27 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-25 10:26:07.11 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8438 secondes

2025-02-25 10:26:07.14 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-25 10:26:07.23 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0977 secondes

2025-02-25 10:26:07.26 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/2025-02-25 | 
2025-02-25 10:26:07.41 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1484 secondes

2025-02-25 10:26:07.43 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-25 | 
2025-02-25 10:26:07.47 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-25 10:26:07.49 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-25 10:26:07.52 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-25 10:26:07.66 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1484 secondes

2025-02-25 10:26:07.69 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-25 10:26:07.80 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1133 secondes

2025-02-25 10:26:07.82 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3320 secondes

2025-02-25 10:26:07.84 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-25 10:26:08.04 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1953 secondes

2025-02-25 10:26:08.06 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-25 10:26:08.11 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0586 secondes

2025-02-25 10:26:08.14 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6680 secondes

2025-02-25 10:26:08.22 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-25 | 0,7930 secondes

2025-02-25 10:26:08.24 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,0430 secondes

2025-02-25 10:26:08.27 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,0859 secondes

2025-02-25 10:32:59.42 | User | APP_v6.A.2.xlsb | modMenu:menuTEC_Click |  | 
2025-02-25 10:32:59.53 | User | APP_v6.A.2.xlsb | modMenu:menuTEC_Click |  | 0,1172 secondes

2025-02-25 10:33:00.57 | User | APP_v6.A.2.xlsb | modMENU_TEC:SaisieHeures_Click |  | 
2025-02-25 10:33:00.67 | User | APP_v6.A.2.xlsb | modMENU_TEC:SaisieHeures_Click |  | 0,0977 secondes

2025-02-25 10:33:00.74 | User | APP_v6.A.2.xlsb | ufSaisieHeures:UserForm_Activate |  | 
2025-02-25 10:33:00.80 | User | APP_v6.A.2.xlsb | modImport:Client_List_Import_All |  | 
2025-02-25 10:33:01.41 | User | APP_v6.A.2.xlsb | modImport:ResizeTable |  | 
2025-02-25 10:33:01.46 | User | APP_v6.A.2.xlsb | modImport:ResizeTable |  | 0,0781 secondes

2025-02-25 10:33:01.53 | User | APP_v6.A.2.xlsb | modImport:ApplyFormatting |  | 
2025-02-25 10:33:01.57 | User | APP_v6.A.2.xlsb | modImport:ApplyFormatting |  | 0,0469 secondes

2025-02-25 10:33:01.67 | User | APP_v6.A.2.xlsb | modImport:Client_List_Import_All |  | 0,8789 secondes

2025-02-25 10:33:01.72 | User | APP_v6.A.2.xlsb | modImport:TEC_Import_All |  | 
2025-02-25 10:33:02.43 | User | APP_v6.A.2.xlsb | modImport:TEC_Import_All |  | 0,7227 secondes

2025-02-25 10:33:02.50 | User | APP_v6.A.2.xlsb | ufSaisieHeures:UserForm_Activate |  | 1,7656 secondes

2025-02-25 10:33:04.20 | User | APP_v6.A.2.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 
2025-02-25 10:33:04.27 | User | APP_v6.A.2.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 0,0859 secondes

2025-02-25 10:33:09.46 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 
2025-02-25 10:33:09.51 | User | APP_v6.A.2.xlsb | modFunctions:Fn_Complete_Date | 2025-02-25, 600, 15 | 
2025-02-25 10:33:09.55 | User | APP_v6.A.2.xlsb | modFunctions:Fn_Complete_Date |  | 0,0508 secondes

2025-02-25 10:33:09.61 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 0,1562 secondes

2025-02-25 10:33:09.66 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 
2025-02-25 10:33:09.70 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/25-02-2025 | 
2025-02-25 10:33:09.85 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1523 secondes

2025-02-25 10:33:09.89 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/25-02-2025 | 
2025-02-25 10:33:09.94 | User | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-25 10:33:09.98 | User | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-25 10:33:10.02 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-25 10:33:10.18 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1602 secondes

2025-02-25 10:33:10.23 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-25 10:33:10.35 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1328 secondes

2025-02-25 10:33:10.39 | User | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,4180 secondes

2025-02-25 10:33:10.44 | User | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-25 10:33:10.66 | User | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2266 secondes

2025-02-25 10:33:10.70 | User | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-25 10:33:10.77 | User | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0742 secondes

2025-02-25 10:33:10.82 | User | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,8789 secondes

2025-02-25 10:33:10.94 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/25-02-2025 | 1,0586 secondes

2025-02-25 10:33:10.99 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 1,3359 secondes

2025-02-25 10:33:16.65 | User | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Sphère DI Inc. [Guillaume Barrière Shooner] | 
2025-02-25 10:33:16.71 | User | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0664 secondes

2025-02-25 10:33:21.56 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Sphère DI Inc. [Guillaume Barrière Shooner] | 
2025-02-25 10:33:21.61 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0586 secondes

2025-02-25 10:33:25.27 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Expédition de la MR69 (Plus long pour trouver le NAS de Guillaume Shooner
 | 
2025-02-25 10:33:25.34 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0742 secondes

2025-02-25 10:33:26.99 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .75 | 
2025-02-25 10:33:27.05 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0664 secondes

2025-02-25 10:33:27.10 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit | 0,75 | 
2025-02-25 10:33:27.14 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0547 secondes

2025-02-25 10:33:28.77 | User | APP_v6.A.2.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-25 10:33:28.82 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-25 10:33:28.86 | User | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Sphère DI Inc. [Guillaume Barrière Shooner] | 
2025-02-25 10:33:28.91 | User | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0547 secondes

2025-02-25 10:33:28.96 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-25 10:33:29.85 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,9102 secondes

2025-02-25 10:33:29.91 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-25 10:33:30.04 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1289 secondes

2025-02-25 10:33:30.07 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/2025-02-25 | 
2025-02-25 10:33:30.23 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1602 secondes

2025-02-25 10:33:30.27 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-25 | 
2025-02-25 10:33:30.36 | User | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-25 10:33:30.41 | User | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-25 10:33:30.46 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-25 10:33:30.63 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1797 secondes

2025-02-25 10:33:30.68 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-25 10:33:30.79 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1211 secondes

2025-02-25 10:33:30.83 | User | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,4336 secondes

2025-02-25 10:33:30.88 | User | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-25 10:33:31.03 | User | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1602 secondes

2025-02-25 10:33:31.07 | User | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-25 10:33:31.18 | User | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,1172 secondes

2025-02-25 10:33:31.23 | User | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,8711 secondes

2025-02-25 10:33:31.46 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-25 | 1,1992 secondes

2025-02-25 10:33:31.51 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,6953 secondes

2025-02-25 10:33:31.55 | User | APP_v6.A.2.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,7852 secondes

2025-02-25 10:33:43.60 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Les Placements Paré | 
2025-02-25 10:33:43.66 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0664 secondes

2025-02-25 10:33:45.10 | User | APP_v6.A.2.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-25 10:33:45.18 | User | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les Placements Paré Inc. [Pierre Paré] Pare | 
2025-02-25 10:33:45.22 | User | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0469 secondes

2025-02-25 10:33:45.27 | User | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | 2052 | 
2025-02-25 10:33:45.31 | User | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0469 secondes

2025-02-25 10:33:45.36 | User | APP_v6.A.2.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,2695 secondes

2025-02-25 10:33:45.41 | User | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les Placements Paré Inc. [Pierre Paré] Pare | 
2025-02-25 10:33:45.45 | User | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-25 10:33:45.50 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Les Placements Paré Inc. [Pierre Paré] | 
2025-02-25 10:33:45.54 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0508 secondes

2025-02-25 10:33:53.70 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Émission des T5 2024
 | 
2025-02-25 10:33:53.77 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0742 secondes

2025-02-25 10:33:56.77 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .75 | 
2025-02-25 10:33:56.86 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0938 secondes

2025-02-25 10:33:56.91 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit | 0,75 | 
2025-02-25 10:33:56.96 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0586 secondes

2025-02-25 10:33:58.36 | User | APP_v6.A.2.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-25 10:33:58.40 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-25 10:33:58.45 | User | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les Placements Paré Inc. [Pierre Paré] | 
2025-02-25 10:33:58.50 | User | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0586 secondes

2025-02-25 10:33:58.54 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-25 10:33:59.36 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8242 secondes

2025-02-25 10:33:59.41 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-25 10:33:59.55 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1406 secondes

2025-02-25 10:33:59.59 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/2025-02-25 | 
2025-02-25 10:33:59.79 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1992 secondes

2025-02-25 10:33:59.83 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-25 | 
2025-02-25 10:33:59.90 | User | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-25 10:33:59.94 | User | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-25 10:33:59.98 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-25 10:34:00.14 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1562 secondes

2025-02-25 10:34:00.18 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-25 10:34:00.32 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1406 secondes

2025-02-25 10:34:00.36 | User | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,4297 secondes

2025-02-25 10:34:00.41 | User | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-25 10:34:00.54 | User | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1328 secondes

2025-02-25 10:34:00.58 | User | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-25 10:34:00.65 | User | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0781 secondes

2025-02-25 10:34:00.70 | User | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,8047 secondes

2025-02-25 10:34:00.92 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-25 | 1,0977 secondes

2025-02-25 10:34:00.96 | User | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,5781 secondes

2025-02-25 10:34:01.02 | User | APP_v6.A.2.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,6680 secondes

2025-02-25 10:34:12.22 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Les placements | 
2025-02-25 10:34:12.28 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0586 secondes

2025-02-25 10:34:14.28 | User | APP_v6.A.2.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-25 10:34:14.37 | User | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les Placements Paré Inc. [Pierre Paré] Pare | 
2025-02-25 10:34:14.41 | User | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0547 secondes

2025-02-25 10:34:14.46 | User | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | 2052 | 
2025-02-25 10:34:14.50 | User | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0547 secondes

2025-02-25 10:34:14.57 | User | APP_v6.A.2.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,2930 secondes

2025-02-25 10:34:14.61 | User | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les Placements Paré Inc. [Pierre Paré] Pare | 
2025-02-25 10:34:14.66 | User | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0625 secondes

2025-02-25 10:34:14.73 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Les Placements Paré Inc. [Pierre Paré] | 
2025-02-25 10:34:14.79 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0742 secondes

2025-02-25 10:34:23.64 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Émission du relevé 31 pour le logement rue Ste-Marie
 | 
2025-02-25 10:34:23.72 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0820 secondes

2025-02-25 10:34:25.22 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .5 | 
2025-02-25 10:34:25.29 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0742 secondes

2025-02-25 10:34:25.34 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit | 0,50 | 
2025-02-25 10:34:25.38 | User | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0469 secondes

2025-02-25 10:37:07.73 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | L C Combustion Inc. [Christian Laroche] LC | 
2025-02-25 10:37:07.77 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0391 secondes

2025-02-25 10:37:07.96 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | L C Combustion Inc. [Christian Laroche] | 
2025-02-25 10:37:07.99 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0312 secondes

2025-02-25 10:37:34.34 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | courriel de questionnements de l'avocat dans LC Combustion | 
2025-02-25 10:37:34.38 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0391 secondes

2025-02-25 10:37:36.54 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0.75 | 
2025-02-25 10:37:36.57 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0352 secondes

