2025-01-23 08:51:51.23 | vgervais | APP_v5.M.3.xlsb | ***** Début d'une nouvelle session (modAppli:CodeEssentielDepart) *****
2025-01-23 15:42:13.70 | User | APP_v5.M.3.xlsb | modMenu:Hide_All_Worksheets_Except_Menu *** = '0,0938 secondes'

2025-01-23 15:42:49.19 | User | APP_v5.M.3.xlsb | modMenu:menuComptabilite_Click
2025-01-23 15:42:49.29 | User | APP_v5.M.3.xlsb | modMenu:menuComptabilite_Click *** = '0,1094 secondes'

2025-01-23 15:43:22.69 | User | APP_v5.M.3.xlsb | wshGL_EJ:Worksheet_Activate
2025-01-23 15:43:22.76 | User | APP_v5.M.3.xlsb | modImport:GL_Trans_Import_All
2025-01-23 15:43:23.80 | User | APP_v5.M.3.xlsb | modImport:GL_Trans_Import_All *** = '1,0430 secondes'

2025-01-23 15:43:23.85 | User | APP_v5.M.3.xlsb | modImport:GL_EJ_Recurrente_Import_All
2025-01-23 15:43:24.22 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary
2025-01-23 15:43:24.86 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary *** = '0,6367 secondes'

2025-01-23 15:43:24.95 | User | APP_v5.M.3.xlsb | modImport:GL_EJ_Recurrente_Import_All *** = '1,1211 secondes'

2025-01-23 15:43:25.13 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-01-23 15:43:25.41 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,2891 secondes'

2025-01-23 15:43:25.46 | User | APP_v5.M.3.xlsb | modDev_Utils:SetTabOrder(wshGL_EJ)
2025-01-23 15:43:25.54 | User | APP_v5.M.3.xlsb | modDev_Utils:SetTabOrder *** = '0,0781 secondes'

2025-01-23 15:43:25.59 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-01-23 15:43:25.81 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,2305 secondes'

2025-01-23 15:43:25.00 | User | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date(23-01-2025, 999, 15)
2025-01-23 15:43:26.05 | User | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date *** = '0,0547 secondes'

2025-01-23 15:43:26.15 | User | APP_v5.M.3.xlsb | wshGL_EJ:Worksheet_Activate *** = '3,4609 secondes'

2025-01-23 15:43:52.46 | User | APP_v5.M.3.xlsb | modGL_EJ:Load_JEAuto_Into_JE
2025-01-23 15:43:52.52 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-01-23 15:43:52.79 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,2734 secondes'

2025-01-23 15:43:52.87 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Salaires
2025-01-23 15:43:52.92 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5000
2025-01-23 15:43:52.97 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1094 secondes'

2025-01-23 15:43:53.25 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Salaires
2025-01-23 15:43:53.31 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5000
2025-01-23 15:43:53.36 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1133 secondes'

2025-01-23 15:43:53.68 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Salaires
2025-01-23 15:43:53.73 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5000
2025-01-23 15:43:53.78 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1133 secondes'

2025-01-23 15:43:54.15 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Salaires
2025-01-23 15:43:54.20 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5000
2025-01-23 15:43:54.25 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1094 secondes'

2025-01-23 15:43:54.58 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Salaires
2025-01-23 15:43:54.63 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5000
2025-01-23 15:43:54.68 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1055 secondes'

2025-01-23 15:43:54.00 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Salaires
2025-01-23 15:43:55.05 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5000
2025-01-23 15:43:55.11 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1172 secondes'

2025-01-23 15:43:55.43 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Encaisse
2025-01-23 15:43:55.48 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 1000
2025-01-23 15:43:55.54 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1094 secondes'

2025-01-23 15:43:55.84 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Salaires
2025-01-23 15:43:55.89 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5000
2025-01-23 15:43:55.95 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1172 secondes'

2025-01-23 15:43:56.24 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - DAS à payer
2025-01-23 15:43:56.31 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 2120
2025-01-23 15:43:56.36 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1289 secondes'

2025-01-23 15:43:56.71 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Salaires
2025-01-23 15:43:56.77 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5000
2025-01-23 15:43:56.82 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1172 secondes'

2025-01-23 15:43:57.11 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Assurances collectives à payer
2025-01-23 15:43:57.16 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 2125
2025-01-23 15:43:57.22 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1211 secondes'

2025-01-23 15:43:57.66 | User | APP_v5.M.3.xlsb | modGL_EJ:Load_JEAuto_Into_JE *** = '5,2031 secondes'

2025-01-23 15:44:59.67 | User | APP_v5.M.3.xlsb | wshGL_PrepEF:Worksheet_Activate
2025-01-23 15:44:59.75 | User | APP_v5.M.3.xlsb | modImport:GL_Trans_Import_All
2025-01-23 15:45:00.80 | User | APP_v5.M.3.xlsb | modImport:GL_Trans_Import_All *** = '1,0625 secondes'

2025-01-23 15:45:00.95 | User | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date(, 999, 15)
2025-01-23 15:45:01.00 | User | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date *** = '0,0664 secondes'

2025-01-23 15:45:01.13 | User | APP_v5.M.3.xlsb | modGL_BV:GL_Trial_Balance_Build(GL_PrepEF 2025-01-23)
2025-01-23 15:45:01.35 | User | APP_v5.M.3.xlsb | modGL_Stuff:GL_Get_Account_Trans_AF( - De 2024-07-31 à 2025-01-23)
2025-01-23 15:45:02.01 | User | APP_v5.M.3.xlsb | modGL_Stuff:GL_Get_Account_Trans_AF *** = '0,6680 secondes'

2025-01-23 15:45:06.10 | User | APP_v5.M.3.xlsb | modGL_BV:GL_BV_Display_TB_Totals
2025-01-23 15:45:06.20 | User | APP_v5.M.3.xlsb | modGL_BV:GL_BV_Display_TB_Totals *** = '0,1133 secondes'

2025-01-23 15:45:06.27 | User | APP_v5.M.3.xlsb | modGL_BV:GL_BV_Display_TB_Totals
2025-01-23 15:45:06.37 | User | APP_v5.M.3.xlsb | modGL_BV:GL_BV_Display_TB_Totals *** = '0,0977 secondes'

2025-01-23 15:45:06.97 | User | APP_v5.M.3.xlsb | modGL_BV:GL_Trial_Balance_Build *** = '5,8477 secondes'

2025-01-23 15:45:07.03 | User | APP_v5.M.3.xlsb | wshGL_PrepEF:Worksheet_Activate *** = '7,3633 secondes'

2025-01-23 15:45:16.23 | User | APP_v5.M.3.xlsb | wshGL_EJ:Worksheet_Activate
2025-01-23 15:45:16.30 | User | APP_v5.M.3.xlsb | modImport:GL_Trans_Import_All
2025-01-23 15:45:17.33 | User | APP_v5.M.3.xlsb | modImport:GL_Trans_Import_All *** = '1,0312 secondes'

2025-01-23 15:45:17.39 | User | APP_v5.M.3.xlsb | modImport:GL_EJ_Recurrente_Import_All
2025-01-23 15:45:17.81 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary
2025-01-23 15:45:18.41 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary *** = '0,6016 secondes'

2025-01-23 15:45:18.52 | User | APP_v5.M.3.xlsb | modImport:GL_EJ_Recurrente_Import_All *** = '1,1445 secondes'

2025-01-23 15:45:18.66 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-01-23 15:45:18.90 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,2578 secondes'

2025-01-23 15:45:18.96 | User | APP_v5.M.3.xlsb | modDev_Utils:SetTabOrder(wshGL_EJ)
2025-01-23 15:45:19.03 | User | APP_v5.M.3.xlsb | modDev_Utils:SetTabOrder *** = '0,0742 secondes'

2025-01-23 15:45:19.08 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-01-23 15:45:19.29 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,2148 secondes'

2025-01-23 15:45:19.46 | User | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date(23-01-2025, 999, 15)
2025-01-23 15:45:19.52 | User | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date *** = '0,0664 secondes'

2025-01-23 15:45:19.61 | User | APP_v5.M.3.xlsb | wshGL_EJ:Worksheet_Activate *** = '3,3867 secondes'

2025-01-23 15:45:39.06 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-01-23 15:45:39.39 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,3477 secondes'

2025-01-23 15:46:13.22 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Salaires
2025-01-23 15:46:13.28 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5000
2025-01-23 15:46:13.33 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1172 secondes'

2025-01-23 15:46:28.07 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Frais financiers
2025-01-23 15:46:28.14 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5140
2025-01-23 15:46:28.19 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1328 secondes'

2025-01-23 15:47:20.39 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Update
2025-01-23 15:47:20.46 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB
2025-01-23 15:47:21.23 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB *** = '0,7773 secondes'

2025-01-23 15:47:21.29 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally
2025-01-23 15:47:23.46 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally *** = '2,1836 secondes'

2025-01-23 15:47:23.55 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-01-23 15:47:23.76 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,2148 secondes'

2025-01-23 15:47:26.59 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Update *** = '6,2070 secondes'

2025-01-23 15:47:40.20 | User | APP_v5.M.3.xlsb | modGL_EJ:Load_JEAuto_Into_JE
2025-01-23 15:47:40.29 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-01-23 15:47:40.56 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,2812 secondes'

2025-01-23 15:47:40.65 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Salaires
2025-01-23 15:47:40.70 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5000
2025-01-23 15:47:40.76 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1172 secondes'

2025-01-23 15:47:41.09 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Salaires
2025-01-23 15:47:41.13 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5000
2025-01-23 15:47:41.18 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1016 secondes'

2025-01-23 15:47:41.46 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Salaires
2025-01-23 15:47:41.51 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5000
2025-01-23 15:47:41.56 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1172 secondes'

2025-01-23 15:47:42.01 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Salaires
2025-01-23 15:47:42.06 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5000
2025-01-23 15:47:42.11 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1133 secondes'

2025-01-23 15:47:42.42 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Salaires
2025-01-23 15:47:42.48 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5000
2025-01-23 15:47:42.53 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1211 secondes'

2025-01-23 15:47:42.86 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Salaires
2025-01-23 15:47:42.91 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5000
2025-01-23 15:47:42.96 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1172 secondes'

2025-01-23 15:47:43.32 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Encaisse
2025-01-23 15:47:43.37 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 1000
2025-01-23 15:47:43.43 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1250 secondes'

2025-01-23 15:47:43.73 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Salaires
2025-01-23 15:47:43.78 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5000
2025-01-23 15:47:43.84 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1172 secondes'

2025-01-23 15:47:44.11 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - DAS à payer
2025-01-23 15:47:44.18 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 2120
2025-01-23 15:47:44.23 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1289 secondes'

2025-01-23 15:47:44.54 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Salaires
2025-01-23 15:47:44.60 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5000
2025-01-23 15:47:44.65 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1133 secondes'

2025-01-23 15:47:44.91 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Assurances collectives à payer
2025-01-23 15:47:44.98 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 2125
2025-01-23 15:47:45.04 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1367 secondes'

2025-01-23 15:47:45.34 | User | APP_v5.M.3.xlsb | modGL_EJ:Load_JEAuto_Into_JE *** = '5,1445 secondes'

2025-01-23 15:47:51.67 | User | APP_v5.M.3.xlsb | wshGL_PrepEF:Worksheet_Activate
2025-01-23 15:47:51.74 | User | APP_v5.M.3.xlsb | modImport:GL_Trans_Import_All
2025-01-23 15:47:53.91 | User | APP_v5.M.3.xlsb | modImport:GL_Trans_Import_All *** = '2,1797 secondes'

2025-01-23 15:47:54.05 | User | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date(, 999, 15)
2025-01-23 15:47:54.10 | User | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date *** = '0,0625 secondes'

2025-01-23 15:47:54.23 | User | APP_v5.M.3.xlsb | modGL_BV:GL_Trial_Balance_Build(GL_PrepEF 2025-01-23)
2025-01-23 15:47:54.46 | User | APP_v5.M.3.xlsb | modGL_Stuff:GL_Get_Account_Trans_AF( - De 2024-07-31 à 2025-01-23)
2025-01-23 15:47:55.88 | User | APP_v5.M.3.xlsb | modGL_Stuff:GL_Get_Account_Trans_AF *** = '1,4258 secondes'

2025-01-23 15:48:00.20 | User | APP_v5.M.3.xlsb | modGL_BV:GL_BV_Display_TB_Totals
2025-01-23 15:48:00.30 | User | APP_v5.M.3.xlsb | modGL_BV:GL_BV_Display_TB_Totals *** = '0,1094 secondes'

2025-01-23 15:48:00.36 | User | APP_v5.M.3.xlsb | modGL_BV:GL_BV_Display_TB_Totals
2025-01-23 15:48:00.45 | User | APP_v5.M.3.xlsb | modGL_BV:GL_BV_Display_TB_Totals *** = '0,1055 secondes'

2025-01-23 15:48:01.09 | User | APP_v5.M.3.xlsb | modGL_BV:GL_Trial_Balance_Build *** = '6,8711 secondes'

2025-01-23 15:48:01.15 | User | APP_v5.M.3.xlsb | wshGL_PrepEF:Worksheet_Activate *** = '9,4883 secondes'

2025-01-23 15:48:01.52 | User | APP_v5.M.3.xlsb | modMenu:Hide_All_Worksheets_Except_Menu
2025-01-23 15:48:01.60 | User | APP_v5.M.3.xlsb | modMenu:Hide_All_Worksheets_Except_Menu *** = '0,0859 secondes'

2025-01-23 15:48:04.60 | User | APP_v5.M.3.xlsb | modMenu:menuComptabilite_Click
2025-01-23 15:48:04.69 | User | APP_v5.M.3.xlsb | modMenu:menuComptabilite_Click *** = '0,0938 secondes'

2025-01-23 15:48:07.00 | User | APP_v5.M.3.xlsb | wshGL_BV:Worksheet_Activate
2025-01-23 15:48:07.06 | User | APP_v5.M.3.xlsb | modImport:GL_Trans_Import_All
2025-01-23 15:48:07.98 | User | APP_v5.M.3.xlsb | modImport:GL_Trans_Import_All *** = '0,9258 secondes'

2025-01-23 15:48:08.23 | User | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date(, 999, 15)
2025-01-23 15:48:08.28 | User | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date *** = '0,0625 secondes'

2025-01-23 15:48:08.41 | User | APP_v5.M.3.xlsb | modGL_BV:GL_Trial_Balance_Build(GL_BV 2025-01-23)
2025-01-23 15:48:08.67 | User | APP_v5.M.3.xlsb | modGL_Stuff:GL_Get_Account_Trans_AF( - De 2024-07-31 à 2025-01-23)
2025-01-23 15:48:09.24 | User | APP_v5.M.3.xlsb | modGL_Stuff:GL_Get_Account_Trans_AF *** = '0,5859 secondes'

2025-01-23 15:48:13.32 | User | APP_v5.M.3.xlsb | modGL_BV:GL_BV_Display_TB_Totals
2025-01-23 15:48:13.44 | User | APP_v5.M.3.xlsb | modGL_BV:GL_BV_Display_TB_Totals *** = '0,1289 secondes'

2025-01-23 15:48:13.49 | User | APP_v5.M.3.xlsb | modGL_BV:GL_BV_Display_TB_Totals
2025-01-23 15:48:13.58 | User | APP_v5.M.3.xlsb | modGL_BV:GL_BV_Display_TB_Totals *** = '0,1016 secondes'

2025-01-23 15:48:14.27 | User | APP_v5.M.3.xlsb | modGL_BV:GL_Trial_Balance_Build *** = '5,8594 secondes'

2025-01-23 15:48:14.36 | User | APP_v5.M.3.xlsb | wshGL_BV:Worksheet_Activate *** = '7,3594 secondes'

2025-01-23 15:48:17.98 | User | APP_v5.M.3.xlsb | modGL_Stuff:GL_BV_Effacer_Zone_Et_Shape
2025-01-23 15:48:18.12 | User | APP_v5.M.3.xlsb | modGL_Stuff:GL_BV_Effacer_Zone_Et_Shape *** = '0,1484 secondes'

2025-01-23 15:48:18.23 | User | APP_v5.M.3.xlsb | modGL_BV:GL_BV_Display_Trans_For_Selected_Account(5000 De 2024-07-31 à 2025-01-23)
2025-01-23 15:48:35.38 | User | APP_v5.M.3.xlsb | modGL_Stuff:GL_BV_Ajouter_Shape_Retour
2025-01-23 15:48:35.45 | User | APP_v5.M.3.xlsb | modGL_Stuff:GL_BV_Ajouter_Shape_Retour *** = '0,0781 secondes'

2025-01-23 15:48:35.52 | User | APP_v5.M.3.xlsb | modGL_BV:GL_BV_Display_Trans_For_Selected_Account *** = '17,2969 secondes'

2025-01-23 15:48:50.22 | User | APP_v5.M.3.xlsb | modMenu:Hide_All_Worksheets_Except_Menu
2025-01-23 15:48:50.30 | User | APP_v5.M.3.xlsb | modMenu:Hide_All_Worksheets_Except_Menu *** = '0,0859 secondes'

2025-01-23 15:48:51.29 | User | APP_v5.M.3.xlsb | modMenu:menuComptabilite_Click
2025-01-23 15:48:51.37 | User | APP_v5.M.3.xlsb | modMenu:menuComptabilite_Click *** = '0,0859 secondes'

2025-01-23 15:48:52.78 | User | APP_v5.M.3.xlsb | wshGL_EJ:Worksheet_Activate
2025-01-23 15:48:52.83 | User | APP_v5.M.3.xlsb | modImport:GL_Trans_Import_All
2025-01-23 15:48:54.05 | User | APP_v5.M.3.xlsb | modImport:GL_Trans_Import_All *** = '1,2305 secondes'

2025-01-23 15:48:54.10 | User | APP_v5.M.3.xlsb | modImport:GL_EJ_Recurrente_Import_All
2025-01-23 15:48:54.46 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary
2025-01-23 15:48:55.04 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary *** = '0,5859 secondes'

2025-01-23 15:48:55.15 | User | APP_v5.M.3.xlsb | modImport:GL_EJ_Recurrente_Import_All *** = '1,0547 secondes'

2025-01-23 15:48:55.29 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-01-23 15:48:55.51 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,2266 secondes'

2025-01-23 15:48:55.56 | User | APP_v5.M.3.xlsb | modDev_Utils:SetTabOrder(wshGL_EJ)
2025-01-23 15:48:55.64 | User | APP_v5.M.3.xlsb | modDev_Utils:SetTabOrder *** = '0,0938 secondes'

2025-01-23 15:48:55.69 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-01-23 15:48:55.90 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,2109 secondes'

2025-01-23 15:48:56.05 | User | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date(23-01-2025, 999, 15)
2025-01-23 15:48:56.10 | User | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date *** = '0,0547 secondes'

2025-01-23 15:48:56.21 | User | APP_v5.M.3.xlsb | wshGL_EJ:Worksheet_Activate *** = '3,4375 secondes'

2025-01-23 15:49:13.27 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-01-23 15:49:13.57 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,3125 secondes'

2025-01-23 15:49:22.48 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-01-23 15:49:22.75 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,2812 secondes'

2025-01-23 15:51:47.53 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Frais financiers
2025-01-23 15:51:47.60 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5140
2025-01-23 15:51:47.65 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1289 secondes'

2025-01-23 15:51:56.50 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Encaisse
2025-01-23 15:51:56.55 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 1000
2025-01-23 15:51:56.60 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1133 secondes'

2025-01-23 15:52:17.23 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-01-23 15:52:17.55 | User | APP_v5.M.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,3281 secondes'

2025-01-23 15:52:41.37 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Frais financiers
2025-01-23 15:52:41.44 | User | APP_v5.M.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5140
2025-01-23 15:52:41.49 | User | APP_v5.M.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,1250 secondes'

2025-01-23 15:52:57.24 | User | APP_v5.M.3.xlsb | wshGL_BV:Worksheet_Activate
2025-01-23 15:52:57.30 | User | APP_v5.M.3.xlsb | modImport:GL_Trans_Import_All
