2024-11-04 23:22:09.29 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Terminate |  | 31
2024-11-05 10:28:28.58 | Guillaume | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-05 10:28:29.02 | Guillaume | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,5469 sec. | 31

2024-11-05 10:28:29.19 | Guillaume | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-05 10:28:29.63 | Guillaume | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,5430 sec. | 31

2024-11-05 10:28:29.80 | Guillaume | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 1,5078 sec. | 31

2024-11-05 10:28:29.97 | Guillaume | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-05 10:28:30.59 | Guillaume | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,7539 sec. | 31

2024-11-05 10:28:31.10 | Guillaume | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 3,0039 sec. | 31

2024-11-05 10:28:31.28 | Guillaume | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-05 10:28:31.46 | Guillaume | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-05 10:28:31.93 | Guillaume | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,5898 sec. | 31

2024-11-05 10:28:32.13 | Guillaume | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-05 10:28:32.60 | Guillaume | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,5781 sec. | 31

2024-11-05 10:28:32.78 | Guillaume | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 1,6094 sec. | 31

2024-11-05 10:28:32.96 | Guillaume | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne | 8,9844 sec. | 31

2024-11-05 10:28:33.14 | Guillaume | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click | 9,3438 sec. | 31

2024-11-05 10:34:28.68 | Guillaume | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Terminate |  | 31
2024-11-05 10:34:28.93 | Guillaume | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Terminate | 0,3672 sec. | 31

2024-11-05 10:34:29.61 | Guillaume | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-05 10:34:29.79 | Guillaume | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,2969 sec. | 31

2024-11-05 10:34:36.75 | Guillaume | APP_v5.D.1.xlsb | modImport:Fournisseur_List_Import_All |  | 31
2024-11-05 10:34:37.70 | Guillaume | APP_v5.D.1.xlsb | modImport:Fournisseur_List_Import_All | 1,0664 sec. | 31

2024-11-05 10:34:37.91 | Guillaume | APP_v5.D.1.xlsb | wshDEB_Saisie:Worksheet_Activate |  | 31
2024-11-05 10:34:38.08 | Guillaume | APP_v5.D.1.xlsb | modImport:DEB_Trans_Import_All |  | 31
2024-11-05 10:34:39.18 | Guillaume | APP_v5.D.1.xlsb | modImport:DEB_Trans_Import_All | 1,2148 sec. | 31

2024-11-05 10:34:39.36 | Guillaume | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All |  | 31
2024-11-05 10:34:40.61 | Guillaume | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All | 1,3594 sec. | 31

2024-11-05 10:34:40.80 | Guillaume | APP_v5.D.1.xlsb | modImport:Fournisseur_List_Import_All |  | 31
2024-11-05 10:34:41.69 | Guillaume | APP_v5.D.1.xlsb | modImport:Fournisseur_List_Import_All | 1,0000 sec. | 31

2024-11-05 10:34:41.89 | Guillaume | APP_v5.D.1.xlsb | modDev_Utils:SetTabOrder(wshDEB_Saisie) |  | 31
2024-11-05 10:34:42.15 | Guillaume | APP_v5.D.1.xlsb | modDev_Utils:SetTabOrder | 0,3789 sec. | 31

2024-11-05 10:34:42.34 | Guillaume | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells |  | 31
2024-11-05 10:34:42.58 | Guillaume | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells | 0,3594 sec. | 31

2024-11-05 10:34:42.76 | Guillaume | APP_v5.D.1.xlsb | wshDEB_Saisie:Worksheet_Activate | 4,9570 sec. | 31

2024-11-05 10:35:17.88 | Guillaume | APP_v5.D.1.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Frais de communications |  | 31
2024-11-05 10:35:18.11 | Guillaume | APP_v5.D.1.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5070 |  | 31
2024-11-05 10:35:18.30 | Guillaume | APP_v5.D.1.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description | 0,5352 sec. | 31

2024-11-05 10:35:30.02 | Guillaume | APP_v5.D.1.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Frais de déplacement |  | 31
2024-11-05 10:35:30.23 | Guillaume | APP_v5.D.1.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5020 |  | 31
2024-11-05 10:35:30.41 | Guillaume | APP_v5.D.1.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description | 0,5039 sec. | 31

2024-11-05 10:35:40.59 | Guillaume | APP_v5.D.1.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Salaires |  | 31
2024-11-05 10:35:40.81 | Guillaume | APP_v5.D.1.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5000 |  | 31
2024-11-05 10:35:40.98 | Guillaume | APP_v5.D.1.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description | 0,5078 sec. | 31

2024-11-05 10:36:09.12 | Guillaume | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Saisie_Update |  | 31
2024-11-05 10:36:09.38 | Guillaume | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_To_DB |  | 31
2024-11-05 10:36:11.04 | Guillaume | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_To_DB | 1,7852 sec. | 31

2024-11-05 10:36:11.24 | Guillaume | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_Locally |  | 31
2024-11-05 10:36:11.73 | Guillaume | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_Locally | 0,5977 sec. | 31

2024-11-05 10:36:11.96 | Guillaume | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Saisie_GL_Posting_Preparation |  | 31
2024-11-05 10:36:12.14 | Guillaume | APP_v5.D.1.xlsb | modGL_Posting:GL_Posting_To_DB |  | 31
2024-11-05 10:36:13.69 | Guillaume | APP_v5.D.1.xlsb | modGL_Posting:GL_Posting_To_DB | 1,6523 sec. | 31

2024-11-05 10:36:13.86 | Guillaume | APP_v5.D.1.xlsb | modGL_Posting:GL_Posting_Locally |  | 31
2024-11-05 10:36:14.61 | Guillaume | APP_v5.D.1.xlsb | modGL_Posting:GL_Posting_Locally | 0,8711 sec. | 31

2024-11-05 10:36:14.80 | Guillaume | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Saisie_GL_Posting_Preparation | 2,9570 sec. | 31

2024-11-05 10:36:16.37 | Guillaume | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells |  | 31
2024-11-05 10:36:16.61 | Guillaume | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells | 0,3555 sec. | 31

2024-11-05 10:36:16.80 | Guillaume | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Saisie_Update | 7,7930 sec. | 31

2024-11-05 10:36:19.20 | Guillaume | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-05 10:36:19.41 | Guillaume | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,3203 sec. | 31

2024-11-05 10:59:06.36 | User | APP_v5.D.1.xlsb | ***** Début d'une nouvelle session (Workbook_Open) ***** |  | 31
2024-11-05 10:59:06.43 | User | APP_v5.D.1.xlsb | ThisWorkbook:Create_User_Active_File |  | 31
2024-11-05 10:59:06.51 | User | APP_v5.D.1.xlsb | ThisWorkbook:Create_User_Active_File | 0,0898 sec. | 31

2024-11-05 10:59:06.59 | User | APP_v5.D.1.xlsb | ThisWorkbook:BackupMasterFile |  | 31
2024-11-05 10:59:07.67 | User | APP_v5.D.1.xlsb |    ThisWorkbook:BackupMasterFile - La variable masterWorkbook est initialisée |  | 31
2024-11-05 10:59:07.94 | User | APP_v5.D.1.xlsb |    ThisWorkbook:BackupMasterFile - La copie est réussie |  | 31
2024-11-05 10:59:08.09 | User | APP_v5.D.1.xlsb |    ThisWorkbook:BackupMasterFile - Le fichier masterWorkbook est fermé |  | 31
2024-11-05 10:59:08.14 | User | APP_v5.D.1.xlsb | ThisWorkbook:BackupMasterFile | 1,5508 sec. | 31

2024-11-05 10:59:08.19 | User | APP_v5.D.1.xlsb | modMenu:Hide_Dev_Shapes_Based_On_Username |  | 31
2024-11-05 10:59:08.25 | User | APP_v5.D.1.xlsb | modMenu:Hide_Dev_Shapes_Based_On_Username | 0,0664 sec. | 31

2024-11-05 10:59:08.36 | User | APP_v5.D.1.xlsb | modAppli:Write_Info_On_Main_Menu |  | 31
2024-11-05 10:59:08.48 | User | APP_v5.D.1.xlsb | modAppli:Write_Info_On_Main_Menu | 0,1328 sec. | 31

2024-11-05 10:59:08.63 | User | APP_v5.D.1.xlsb | ThisWorkbook:Workbook_Open | 2,2812 sec. | 31

2024-11-05 10:59:10.44 | User | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Activate |  | 31
2024-11-05 10:59:10.49 | User | APP_v5.D.1.xlsb | modImport:Client_List_Import_All |  | 31
2024-11-05 10:59:10.99 | User | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-05 10:59:11.09 | User | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - La mise en forme a été appliquée |  | 31
2024-11-05 10:59:11.19 | User | APP_v5.D.1.xlsb | modImport:Client_List_Import_All | 0,7070 sec. | 31

2024-11-05 10:59:11.23 | User | APP_v5.D.1.xlsb | modImport:TEC_Import_All |  | 31
2024-11-05 10:59:11.77 | User | APP_v5.D.1.xlsb |      modImport:TEC_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-05 10:59:12.03 | User | APP_v5.D.1.xlsb |      modImport:TEC_Import_All - La mise en forme a été appliquée |  | 31
2024-11-05 10:59:12.14 | User | APP_v5.D.1.xlsb | modImport:TEC_Import_All | 0,9102 sec. | 31

2024-11-05 10:59:12.24 | User | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Activate | 1,8047 sec. | 31

2024-11-05 10:59:13.92 | User | APP_v5.D.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 31
2024-11-05 10:59:13.96 | User | APP_v5.D.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate | 0,0508 sec. | 31

2024-11-05 10:59:20.92 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 31
2024-11-05 10:59:20.98 | User | APP_v5.D.1.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 10   d = 30 parsedDate='2024-10-30' |  | 31
2024-11-05 10:59:21.03 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate | 0,1172 sec. | 31

2024-11-05 10:59:21.08 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate - 2024-10-30 |  | 31
2024-11-05 10:59:21.13 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/2024-10-30 |  | 31
2024-11-05 10:59:21.27 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,1484 sec. | 31

2024-11-05 10:59:21.32 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-05 10:59:21.37 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-05 10:59:21.41 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-05 10:59:21.73 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,3281 sec. | 31

2024-11-05 10:59:21.78 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-05 10:59:21.97 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,2031 sec. | 31

2024-11-05 10:59:22.02 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,6523 sec. | 31

2024-11-05 10:59:22.06 | User | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-05 10:59:22.24 | User | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,1875 sec. | 31

2024-11-05 10:59:22.42 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1,1055 sec. | 31

2024-11-05 10:59:22.46 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate | 1,3984 sec. | 31

2024-11-05 10:59:29.85 | User | APP_v5.D.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick - An entry from the list was double clicked |  | 31
2024-11-05 10:59:29.91 | User | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID |  | 31
2024-11-05 10:59:29.97 | User | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2081 |  | 31
2024-11-05 10:59:30.02 | User | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID | 0,1133 sec. | 31

2024-11-05 10:59:54.54 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - Francis d |  | 31
2024-11-05 10:59:54.61 | User | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Francis d |  | 31
2024-11-05 10:59:56.55 | User | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Not Found | 1,9492 sec. | 31

2024-11-05 10:59:56.60 | User | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate -  |  | 31
2024-11-05 10:59:56.67 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 2,1367 sec. | 31

2024-11-05 10:59:57.15 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - 9513-1926 Québec Inc. [Francis Desgagnés] |  | 31
2024-11-05 10:59:57.19 | User | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9513-1926 Québec Inc. [Francis Desgagnés] |  | 31
2024-11-05 10:59:57.23 | User | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1775 | 0,0508 sec. | 31

2024-11-05 10:59:57.28 | User | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 1775 |  | 31
2024-11-05 10:59:57.32 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,1797 sec. | 31

2024-11-05 11:00:07.73 | User | APP_v5.D.1.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 31
2024-11-05 11:00:07.79 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 31
2024-11-05 11:00:07.84 | User | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9513-1926 Québec Inc. [Francis Desgagnés] |  | 31
2024-11-05 11:00:07.89 | User | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1775 | 0,0586 sec. | 31

2024-11-05 11:00:07.95 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - TECID = '2082' |  | 31
2024-11-05 11:00:08.49 | User | APP_v5.D.1.xlsb |       modTEC_SaisieTEC_Record_Add_Or_Update_To_DB - Update an existing record - Create a new RecordSet 0 |  | 31
2024-11-05 11:00:08.87 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0,9336 sec. | 31

2024-11-05 11:00:08.92 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally |  | 31
2024-11-05 11:00:08.96 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - SoftDeleteStart - 2082 |  | 31
2024-11-05 11:00:09.00 | User | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID |  | 31
2024-11-05 11:00:09.06 | User | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2081 |  | 31
2024-11-05 11:00:09.10 | User | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID | 0,1055 sec. | 31

2024-11-05 11:00:09.17 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0,2617 sec. | 31

2024-11-05 11:00:09.22 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/30-10-2024 |  | 31
2024-11-05 11:00:09.34 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,1289 sec. | 31

2024-11-05 11:00:09.39 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-05 11:00:09.44 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-05 11:00:09.48 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-05 11:00:09.81 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,3359 sec. | 31

2024-11-05 11:00:09.86 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-05 11:00:10.04 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,1797 sec. | 31

2024-11-05 11:00:10.08 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,6484 sec. | 31

2024-11-05 11:00:10.14 | User | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-05 11:00:10.33 | User | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,2031 sec. | 31

2024-11-05 11:00:10.52 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1,1328 sec. | 31

2024-11-05 11:00:10.56 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne | 2,7773 sec. | 31

2024-11-05 11:00:10.61 | User | APP_v5.D.1.xlsb | ufSaisieHeures:cmdUpdate_Click | 2,8867 sec. | 31

2024-11-05 11:00:13.63 | User | APP_v5.D.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick - An entry from the list was double clicked |  | 31
2024-11-05 11:00:13.68 | User | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID |  | 31
2024-11-05 11:00:13.73 | User | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2081 |  | 31
2024-11-05 11:00:13.78 | User | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID | 0,1094 sec. | 31

2024-11-05 11:00:21.28 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - 9513-1926 Québec Inc. [Francis Desgagnés] |  | 31
2024-11-05 11:00:21.34 | User | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9513-1926 Québec Inc. [Francis Desgagnés] |  | 31
2024-11-05 11:00:21.39 | User | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1775 | 0,0586 sec. | 31

2024-11-05 11:00:21.44 | User | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 1775 |  | 31
2024-11-05 11:00:21.49 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,2227 sec. | 31

2024-11-05 11:00:21.56 | User | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Terminate |  | 31
2024-11-05 11:00:21.63 | User | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Terminate | 0,0781 sec. | 31

2024-11-05 11:01:30.29 | User | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Activate |  | 31
2024-11-05 11:01:30.36 | User | APP_v5.D.1.xlsb | modImport:Client_List_Import_All |  | 31
2024-11-05 11:01:30.81 | User | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-05 11:01:30.89 | User | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - La mise en forme a été appliquée |  | 31
2024-11-05 11:01:31.01 | User | APP_v5.D.1.xlsb | modImport:Client_List_Import_All | 0,6562 sec. | 31

2024-11-05 11:01:31.05 | User | APP_v5.D.1.xlsb | modImport:TEC_Import_All |  | 31
2024-11-05 11:01:31.55 | User | APP_v5.D.1.xlsb |      modImport:TEC_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-05 11:01:31.77 | User | APP_v5.D.1.xlsb |      modImport:TEC_Import_All - La mise en forme a été appliquée |  | 31
2024-11-05 11:01:31.88 | User | APP_v5.D.1.xlsb | modImport:TEC_Import_All | 0,8359 sec. | 31

2024-11-05 11:01:31.94 | User | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Activate | 1,6602 sec. | 31

2024-11-05 11:01:33.55 | User | APP_v5.D.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 31
2024-11-05 11:01:33.61 | User | APP_v5.D.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate | 0,0625 sec. | 31

2024-11-05 11:01:37.79 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 31
2024-11-05 11:01:37.83 | User | APP_v5.D.1.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 4 parsedDate='2024-11-04' |  | 31
2024-11-05 11:01:37.88 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate | 0,1016 sec. | 31

2024-11-05 11:01:37.93 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate - 2024-11-04 |  | 31
2024-11-05 11:01:37.98 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/2024-11-04 |  | 31
2024-11-05 11:01:38.09 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,1211 sec. | 31

2024-11-05 11:01:38.14 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-05 11:01:38.19 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-05 11:01:38.24 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-05 11:01:38.59 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,3633 sec. | 31

2024-11-05 11:01:38.64 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-05 11:01:38.84 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,1992 sec. | 31

2024-11-05 11:01:38.88 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,7031 sec. | 31

2024-11-05 11:01:38.93 | User | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-05 11:01:39.10 | User | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,1797 sec. | 31

2024-11-05 11:01:39.27 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1,1406 sec. | 31

2024-11-05 11:01:39.36 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate | 1,4453 sec. | 31

2024-11-05 11:01:42.01 | User | APP_v5.D.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick - An entry from the list was double clicked |  | 31
2024-11-05 11:01:42.05 | User | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID |  | 31
2024-11-05 11:01:42.11 | User | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2166 |  | 31
2024-11-05 11:01:42.15 | User | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID | 0,0977 sec. | 31

2024-11-05 11:02:04.89 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - 9513-1926 Québec Inc. [Francis Desgagnés] |  | 31
2024-11-05 11:02:04.95 | User | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9513-1926 Québec Inc. [Francis Desgagnés] |  | 31
2024-11-05 11:02:04.00 | User | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1775 | 0,0586 sec. | 31

2024-11-05 11:02:05.05 | User | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 1775 |  | 31
2024-11-05 11:02:05.09 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,2070 sec. | 31

2024-11-05 11:02:05.14 | User | APP_v5.D.1.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 31
2024-11-05 11:02:05.18 | User | APP_v5.D.1.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate | 0,0508 sec. | 31

2024-11-05 11:02:05.80 | User | APP_v5.D.1.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 31
2024-11-05 11:02:05.85 | User | APP_v5.D.1.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate | 0,0586 sec. | 31

2024-11-05 11:02:17.66 | User | APP_v5.D.1.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 31
2024-11-05 11:02:17.71 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 31
