
2024-10-07 06:58:20.600 | User | entering  | E n t e r i n g   ufSaisieHeures:UserForm_Initialize @00091 | 31
2024-10-07 11:56:25.360 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 11:56:25.370 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 11:56:33.200 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-07 11:56:33.230 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 11:56:33.250 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 11:56:34.110 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-07 11:56:34.170 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 11:56:34.190 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-07 11:56:35.170 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdAdd_Click @00479 | 31

2024-10-07 11:56:35.200 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Ajoute_Ligne @00018 | 31
2024-10-07 11:56:35.250 | GuillaumeCharron | info      | @00031 - avant = 2024-10-07   type = String   après assignation | 31
2024-10-07 11:56:35.270 | GuillaumeCharron | info      | @00036 - ufSaisieHeures.txtDate.value --->   y = 2024   m = 10   d = 7   type = String | 31
2024-10-07 11:56:35.290 | GuillaumeCharron | info      | @00048 - ufSaisieHeures.txtDate.value = 2024-10-07   type = String   après assignation | 31

2024-10-07 11:56:35.300 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-07 11:56:35.470 | GuillaumeCharron | ADD++++++ | 1547 | GC | 07/10/24 | 1533 | Lostocch Holdings Inc. [Lorenzo Stocchero] | tel avec Marco pour signature des CDC | 0,25 | VRAI |  | 2024-10-07 11:56:35 | 31

2024-10-07 11:56:35.630 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-07 11:56:35.660 | GuillaumeCharron | info      | @00550 - dateValue = 07/10/24   type = Date   après assignation | 31

2024-10-07 11:56:35.770 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-07 11:56:35.810 | GuillaumeCharron | info      | @00203 - wshAdmin.Range('TEC_Date').value = 07/10/24   type = Date | 31
2024-10-07 11:56:35.830 | GuillaumeCharron | info      | @00206 - wshTEC_Local.Range('S3').value = 07/10/24   type = Date après assignation | 31

2024-10-07 11:56:35.950 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-07 11:56:36.020 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 11:56:36.030 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 11:56:36.060 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-07 11:56:36.090 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Update_All @00726 | 31

2024-10-07 11:56:36.120 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data @00686 | 31

2024-10-07 11:56:36.330 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

2024-10-07 11:56:36.520 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 11:56:36.540 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 12:04:26.240 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-07 12:04:26.280 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 12:04:26.290 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 12:05:33.350 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-07 12:05:33.380 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 12:05:33.390 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 12:05:34.260 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-07 12:05:34.320 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 12:05:34.340 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-07 12:06:05.590 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-07 12:06:05.630 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 12:06:05.640 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 12:06:06.450 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-07 12:06:06.500 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 12:06:06.520 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-07 12:06:06.550 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdAdd_Click @00479 | 31

2024-10-07 12:06:06.580 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Ajoute_Ligne @00018 | 31
2024-10-07 12:06:06.640 | GuillaumeCharron | info      | @00031 - avant = 2024-10-07   type = String   après assignation | 31
2024-10-07 12:06:06.650 | GuillaumeCharron | info      | @00036 - ufSaisieHeures.txtDate.value --->   y = 2024   m = 10   d = 7   type = String | 31
2024-10-07 12:06:06.660 | GuillaumeCharron | info      | @00048 - ufSaisieHeures.txtDate.value = 2024-10-07   type = String   après assignation | 31

2024-10-07 12:06:06.680 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-07 12:06:06.850 | GuillaumeCharron | ADD++++++ | 1548 | GC | 07/10/24 | 1013d | 137888 Canada Inc. [Martine Lachance] | tel avec Martine sur notaire | 0,40 | VRAI |  | 2024-10-07 12:06:06 | 31

2024-10-07 12:06:07.020 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-07 12:06:07.050 | GuillaumeCharron | info      | @00550 - dateValue = 07/10/24   type = Date   après assignation | 31

2024-10-07 12:06:07.170 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-07 12:06:07.210 | GuillaumeCharron | info      | @00203 - wshAdmin.Range('TEC_Date').value = 07/10/24   type = Date | 31
2024-10-07 12:06:07.230 | GuillaumeCharron | info      | @00206 - wshTEC_Local.Range('S3').value = 07/10/24   type = Date après assignation | 31

2024-10-07 12:06:07.370 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-07 12:06:07.460 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 12:06:07.470 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 12:06:07.500 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-07 12:06:07.530 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Update_All @00726 | 31

2024-10-07 12:06:07.560 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data @00686 | 31

2024-10-07 12:06:07.770 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

2024-10-07 12:06:07.950 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 12:06:07.970 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 12:10:06.750 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:lsbHresJour_dblClick @00522 | 31

2024-10-07 12:10:06.910 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 12:10:06.930 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Vrai  clear = Vrai | 31

2024-10-07 12:10:08.700 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-07 12:10:10.330 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-07 12:10:10.400 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 12:10:10.410 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-07 12:10:11.520 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdUpdate_Click @00489 | 31

2024-10-07 12:10:11.550 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Modifie_Ligne @00086 | 31

2024-10-07 12:10:11.590 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-07 12:10:11.720 | GuillaumeCharron | UPDATE    | 1548 | GC | 07/10/24 | 1013d | 137888 Canada Inc. [Martine Lachance] | tel avec Martine sur notaire | 0,50 | VRAI |  | 2024-10-07 12:10:11 | 31

2024-10-07 12:10:11.900 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-07 12:10:11.930 | GuillaumeCharron | info      | @00550 - dateValue = 07/10/24   type = Date   après assignation | 31

2024-10-07 12:10:12.110 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-07 12:10:12.140 | GuillaumeCharron | info      | @00203 - wshAdmin.Range('TEC_Date').value = 07/10/24   type = Date | 31
2024-10-07 12:10:12.160 | GuillaumeCharron | info      | @00206 - wshTEC_Local.Range('S3').value = 07/10/24   type = Date après assignation | 31

2024-10-07 12:10:12.280 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-07 12:10:12.360 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 12:10:12.380 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 12:10:12.390 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-07 12:18:04.170 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:lsbHresJour_dblClick @00522 | 31

2024-10-07 12:18:04.320 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 12:18:04.340 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Vrai  clear = Vrai | 31

2024-10-07 12:18:05.810 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-07 12:18:19.120 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-07 12:18:19.180 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 12:18:19.200 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-07 12:18:20.550 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdUpdate_Click @00489 | 31

2024-10-07 12:18:20.590 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Modifie_Ligne @00086 | 31

2024-10-07 12:18:20.610 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-07 12:18:20.740 | GuillaumeCharron | UPDATE    | 1548 | GC | 07/10/24 | 1013d | 137888 Canada Inc. [Martine Lachance] | tel avec Martine sur notaire | 1,00 | VRAI |  | 2024-10-07 12:18:20 | 31

2024-10-07 12:18:20.880 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-07 12:18:20.910 | GuillaumeCharron | info      | @00550 - dateValue = 07/10/24   type = Date   après assignation | 31

2024-10-07 12:18:21.070 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-07 12:18:21.110 | GuillaumeCharron | info      | @00203 - wshAdmin.Range('TEC_Date').value = 07/10/24   type = Date | 31
2024-10-07 12:18:21.130 | GuillaumeCharron | info      | @00206 - wshTEC_Local.Range('S3').value = 07/10/24   type = Date après assignation | 31

2024-10-07 12:18:21.230 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-07 12:18:21.310 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 12:18:21.320 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 12:18:21.340 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-07 12:20:33.850 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-07 12:20:33.890 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 12:20:33.910 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 12:20:35.240 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-07 12:20:35.260 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-07 12:20:35.290 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 12:20:35.310 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 12:20:51.260 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-07 12:20:51.290 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 12:20:51.310 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 12:20:52.550 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-07 12:21:16.680 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-07 12:21:16.710 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 12:21:16.730 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 12:21:16.760 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdAdd_Click @00479 | 31

2024-10-07 12:21:16.790 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Ajoute_Ligne @00018 | 31
2024-10-07 12:21:16.850 | GuillaumeCharron | info      | @00031 - avant = 07/10/2024   type = String   après assignation | 31
2024-10-07 12:21:16.860 | GuillaumeCharron | info      | @00036 - ufSaisieHeures.txtDate.value --->   y = 2024   m = 10   d = 7   type = String | 31
2024-10-07 12:21:16.880 | GuillaumeCharron | info      | @00048 - ufSaisieHeures.txtDate.value = 2024-10-07   type = String   après assignation | 31
2024-10-07 12:21:16.890 | GuillaumeCharron | adjust    | @00051 - La date a été changée pour corriger la date - 07/10/2024 ---> 2024-10-07 | 31

2024-10-07 12:21:16.910 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-07 12:21:17.090 | GuillaumeCharron | ADD++++++ | 1549 | GC | 07/10/24 | 1709 | Concept P.O.S. Inc. [Mathieu St-Germain] | courriels sur inventaires | 0,50 | VRAI |  | 2024-10-07 12:21:17 | 31

2024-10-07 12:21:17.270 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-07 12:21:17.300 | GuillaumeCharron | info      | @00550 - dateValue = 07/10/24   type = Date   après assignation | 31

2024-10-07 12:21:17.430 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-07 12:21:17.460 | GuillaumeCharron | info      | @00203 - wshAdmin.Range('TEC_Date').value = 07/10/24   type = Date | 31
2024-10-07 12:21:17.480 | GuillaumeCharron | info      | @00206 - wshTEC_Local.Range('S3').value = 07/10/24   type = Date après assignation | 31

2024-10-07 12:21:17.620 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-07 12:21:17.720 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 12:21:17.730 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 12:21:17.760 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-07 12:21:17.790 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Update_All @00726 | 31

2024-10-07 12:21:17.820 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data @00686 | 31

2024-10-07 12:21:18.050 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

2024-10-07 12:21:18.260 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 12:21:18.270 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-07 12:40:06.820 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:lsbHresJour_dblClick @00522 | 31

2024-10-07 12:40:06.980 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-07 12:40:06.990 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Vrai  clear = Vrai | 31
