2025-02-13 05:49:38.89 | GuillaumeCharron | APP_v5.P.3.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-13 08:17:01.51 | User | APP_v5.P.3.xlsb | modMenu:Delete_User_Active_File |  | 
2025-02-13 08:17:01.65 | User | APP_v5.P.3.xlsb | modMenu:Delete_User_Active_File |  | 0,1523 secondes

2025-02-13 08:17:01.70 | User | APP_v5.P.3.xlsb | ----- Session terminée NORMALEMENT (modMenu:SauvegarderEtSortirApplication) ----- |  | 

2025-02-13 08:33:05.61 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 
2025-02-13 08:33:05.66 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Complete_Date | 2025-01-22, 600, 15 | 
2025-02-13 08:33:05.69 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Complete_Date |  | 0,0410 secondes

2025-02-13 08:33:05.73 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 0,1289 secondes

2025-02-13 08:33:05.77 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 
2025-02-13 08:33:05.80 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/22-01-2025 | 
2025-02-13 08:33:05.88 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0840 secondes

2025-02-13 08:33:05.92 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/22-01-2025 | 
2025-02-13 08:33:05.97 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-13 08:33:06.01 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-13 08:33:06.04 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-13 08:33:06.15 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1133 secondes

2025-02-13 08:33:06.19 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-13 08:33:06.28 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0898 secondes

2025-02-13 08:33:06.31 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3086 secondes

2025-02-13 08:33:06.35 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-13 08:33:06.47 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1250 secondes

2025-02-13 08:33:06.51 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-13 08:33:06.56 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0547 secondes

2025-02-13 08:33:06.59 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6211 secondes

2025-02-13 08:33:06.68 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/22-01-2025 | 0,7578 secondes

2025-02-13 08:33:06.72 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 0,9531 secondes

2025-02-13 08:33:08.26 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 2 | 
2025-02-13 08:33:08.30 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-13 08:33:08.35 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3592 | -1 | 
2025-02-13 08:33:08.38 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0879 secondes

2025-02-13 08:33:08.45 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3593] |  | 0,1875 secondes

2025-02-13 08:33:22.79 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate | MARC LAM | 
2025-02-13 08:33:22.83 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0547 secondes

2025-02-13 08:33:22.99 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-13 08:33:23.06 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Cell_From_BD_Client | MLC Finance Inc. [Marc Lamy] - Finances | 
2025-02-13 08:33:23.10 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0410 secondes

2025-02-13 08:33:23.13 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Cell_From_BD_Client | 1671 | 
2025-02-13 08:33:23.17 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0391 secondes

2025-02-13 08:33:23.21 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,2168 secondes

2025-02-13 08:33:23.24 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Cell_From_BD_Client | MLC Finance Inc. [Marc Lamy] - Finances | 
2025-02-13 08:33:23.28 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0430 secondes

2025-02-13 08:33:23.32 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate | MLC Finance Inc. [Marc Lamy] | 
2025-02-13 08:33:23.36 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0430 secondes

2025-02-13 08:33:26.09 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:cmdUpdate_Click | 3593 | 
2025-02-13 08:33:26.13 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-13 08:33:26.17 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 3593 | 
2025-02-13 08:33:26.86 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 3593 | 0,6934 secondes

2025-02-13 08:33:26.90 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 3593 | 
2025-02-13 08:33:26.93 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-13 08:33:26.99 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3592 | -1 | 
2025-02-13 08:33:27.03 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0977 secondes

2025-02-13 08:33:27.08 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 3593 | 0,1895 secondes

2025-02-13 08:33:27.12 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/22-01-2025 | 
2025-02-13 08:33:27.21 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0918 secondes

2025-02-13 08:33:27.25 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/22-01-2025 | 
2025-02-13 08:33:27.30 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-13 08:33:27.34 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-13 08:33:27.38 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-13 08:33:27.50 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1230 secondes

2025-02-13 08:33:27.54 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-13 08:33:27.63 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0957 secondes

2025-02-13 08:33:27.67 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3359 secondes

2025-02-13 08:33:27.71 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-13 08:33:27.84 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1484 secondes

2025-02-13 08:33:27.89 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-13 08:33:27.94 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0566 secondes

2025-02-13 08:33:27.98 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6777 secondes

2025-02-13 08:33:28.08 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/22-01-2025 | 0,8340 secondes

2025-02-13 08:33:28.11 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 1,9844 secondes

2025-02-13 08:33:28.16 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 2,0898 secondes

2025-02-13 09:14:19.66 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 2025 | 
2025-02-13 09:14:19.71 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0547 secondes

2025-02-13 09:14:25.68 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 
2025-02-13 09:14:25.72 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Complete_Date | 2025-02-13, 600, 15 | 
2025-02-13 09:14:25.76 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Complete_Date |  | 0,0430 secondes

2025-02-13 09:14:25.79 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 0,1172 secondes

2025-02-13 09:14:25.83 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 
2025-02-13 09:14:25.86 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/13-02-2025 | 
2025-02-13 09:14:25.94 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0820 secondes

2025-02-13 09:14:25.98 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/13-02-2025 | 
2025-02-13 09:14:26.03 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-13 09:14:26.07 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-13 09:14:26.10 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-13 09:14:26.21 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1133 secondes

2025-02-13 09:14:26.25 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-13 09:14:26.34 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0898 secondes

2025-02-13 09:14:26.37 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3086 secondes

2025-02-13 09:14:26.41 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-13 09:14:26.52 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1172 secondes

2025-02-13 09:14:26.55 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-13 09:14:26.61 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0586 secondes

2025-02-13 09:14:26.64 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6133 secondes

2025-02-13 09:14:26.72 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/13-02-2025 | 0,7500 secondes

2025-02-13 09:14:26.76 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 0,9336 secondes

2025-02-13 09:14:28.34 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 0 | 
2025-02-13 09:14:28.38 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-13 09:14:28.43 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4089 | -1 | 
2025-02-13 09:14:28.47 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0938 secondes

2025-02-13 09:14:28.54 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4090] |  | 0,1953 secondes

2025-02-13 09:14:29.81 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate | z_Administratif_Autres non chargeables | 
2025-02-13 09:14:29.86 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0508 secondes

2025-02-13 09:14:41.10 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Suivis de dossier planning + suivis + courriel développement + Dicussion avec Olivier | 
2025-02-13 09:14:41.15 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0508 secondes

2025-02-13 09:14:47.34 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1.1 | 
2025-02-13 09:14:47.38 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0469 secondes

2025-02-13 09:14:47.42 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_Exit | 1,10 | 
2025-02-13 09:14:47.46 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0508 secondes

2025-02-13 09:14:48.70 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:cmdUpdate_Click | 4090 | 
2025-02-13 09:14:48.74 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-13 09:14:48.78 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4090 | 
2025-02-13 09:14:49.41 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4090 | 0,6328 secondes

2025-02-13 09:14:49.45 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4090 | 
2025-02-13 09:14:49.48 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-13 09:14:49.53 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4089 | -1 | 
2025-02-13 09:14:49.56 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0859 secondes

2025-02-13 09:14:49.62 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4090 | 0,1758 secondes

2025-02-13 09:14:49.65 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/13-02-2025 | 
2025-02-13 09:14:49.73 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0859 secondes

2025-02-13 09:14:49.77 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/13-02-2025 | 
2025-02-13 09:14:49.81 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-13 09:14:49.84 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-13 09:14:49.88 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-13 09:14:49.99 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1094 secondes

2025-02-13 09:14:50.03 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-13 09:14:50.11 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0859 secondes

2025-02-13 09:14:50.15 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3086 secondes

2025-02-13 09:14:50.18 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-13 09:14:50.30 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1211 secondes

2025-02-13 09:14:50.34 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-13 09:14:50.39 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0547 secondes

2025-02-13 09:14:50.43 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6211 secondes

2025-02-13 09:14:50.50 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/13-02-2025 | 0,7383 secondes

2025-02-13 09:14:50.54 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 1,8008 secondes

2025-02-13 09:14:50.57 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 1,8750 secondes

2025-02-13 09:14:54.14 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate | hect | 
2025-02-13 09:14:54.18 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0430 secondes

2025-02-13 09:14:54.34 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-13 09:14:54.41 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les Gestions Movendo Inc. [Dominique Bouvrette] Hector Solutions D'Affaires | 
2025-02-13 09:14:54.45 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0391 secondes

2025-02-13 09:14:54.48 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Cell_From_BD_Client | 1662 | 
2025-02-13 09:14:54.52 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0391 secondes

2025-02-13 09:14:54.55 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,2148 secondes

2025-02-13 09:14:54.59 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les Gestions Movendo Inc. [Dominique Bouvrette] Hector Solutions D'Affaires | 
2025-02-13 09:14:54.64 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0625 secondes

2025-02-13 09:14:54.68 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Les Gestions Movendo Inc. [Dominique Bouvrette] | 
2025-02-13 09:14:54.72 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0391 secondes

2025-02-13 09:14:58.90 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Recherhce | 
2025-02-13 09:14:58.94 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0430 secondes

2025-02-13 09:15:02.21 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .7 | 
2025-02-13 09:15:02.25 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0508 secondes

2025-02-13 09:15:02.29 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_Exit | 0,70 | 
2025-02-13 09:15:02.34 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0547 secondes

2025-02-13 09:15:05.02 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 
2025-02-13 09:15:05.08 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 0,0586 secondes

2025-02-13 09:15:09.57 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Recherhce 55(2) | 
2025-02-13 09:15:09.61 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0430 secondes

2025-02-13 09:15:09.66 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 
2025-02-13 09:15:09.70 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 0,0391 secondes

2025-02-13 09:15:09.98 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 
2025-02-13 09:15:10.02 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 0,0430 secondes

2025-02-13 09:15:10.54 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 
2025-02-13 09:15:10.58 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 0,0430 secondes

2025-02-13 09:15:12.92 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-13 09:15:12.96 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-13 09:15:12.00 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les Gestions Movendo Inc. [Dominique Bouvrette] | 
2025-02-13 09:15:13.04 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0391 secondes

2025-02-13 09:15:13.07 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-13 09:15:13.70 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,6250 secondes

2025-02-13 09:15:13.73 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-13 09:15:13.80 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0664 secondes

2025-02-13 09:15:13.84 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/2025-02-13 | 
2025-02-13 09:15:13.91 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0781 secondes

2025-02-13 09:15:13.95 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-13 | 
2025-02-13 09:15:13.00 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-13 09:15:14.04 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-13 09:15:14.07 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-13 09:15:14.21 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1406 secondes

2025-02-13 09:15:14.25 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-13 09:15:14.34 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0938 secondes

2025-02-13 09:15:14.39 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3672 secondes

2025-02-13 09:15:14.43 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-13 09:15:14.56 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1289 secondes

2025-02-13 09:15:14.60 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-13 09:15:14.68 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0859 secondes

2025-02-13 09:15:14.72 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,7227 secondes

2025-02-13 09:15:14.81 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-13 | 0,8633 secondes

2025-02-13 09:15:14.85 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 1,8906 secondes

2025-02-13 09:15:14.88 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:cmdAdd_Click |  | 1,9648 secondes

2025-02-13 09:30:00.17 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 0 | 
2025-02-13 09:30:00.22 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-13 09:30:00.27 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4089 | -1 | 
2025-02-13 09:30:00.31 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0898 secondes

2025-02-13 09:30:00.37 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4090] |  | 0,2070 secondes

2025-02-13 09:30:02.20 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate | z_Administratif_Autres non chargeables | 
